Date,Ticker,RELIANCE.NS,RELIANCE.NS.1,RELIANCE.NS.2,RELIANCE.NS.3,RELIANCE.NS.4,SentimentScore
1970-01-01 00:00:00.000000217,,1167.8064883385834,1167.8064883385834,1167.8064883385834,1167.8064883385834,1167.8064883385834,0
1970-01-01 00:00:00.000000218,,1165.647592311094,1165.647592311094,1165.647592311094,1165.647592311094,1165.647592311094,0
1970-01-01 00:00:00.000000219,,1174.3083747965666,1174.3083747965666,1174.3083747965666,1174.3083747965666,1174.3083747965666,0
1970-01-01 00:00:00.000000220,,1178.7754188353035,1178.7754188353035,1178.7754188353035,1178.7754188353035,1178.7754188353035,0
1970-01-01 00:00:00.000000221,,1185.3268657327444,1185.3268657327444,1185.3268657327444,1185.3268657327444,1185.3268657327444,0
1970-01-01 00:00:00.000000222,,1187.0144298509326,1187.0144298509326,1187.0144298509326,1187.0144298509326,1187.0144298509326,0
1970-01-01 00:00:00.000000223,,1188.155889499075,1188.155889499075,1188.155889499075,1188.155889499075,1188.155889499075,0
1970-01-01 00:00:00.000000224,,1195.1540911072586,1195.1540911072586,1195.1540911072586,1195.1540911072586,1195.1540911072586,0
1970-01-01 00:00:00.000000225,,1188.5529645510346,1188.5529645510346,1188.5529645510346,1188.5529645510346,1188.5529645510346,0
1970-01-01 00:00:00.000000226,,1180.2643464861462,1180.2643464861462,1180.2643464861462,1180.2643464861462,1180.2643464861462,0
1970-01-01 00:00:00.000000227,,1215.9997806950958,1215.9997806950958,1215.9997806950958,1215.9997806950958,1215.9997806950958,0
1970-01-01 00:00:00.000000228,,1210.540207865299,1210.540207865299,1210.540207865299,1210.540207865299,1210.540207865299,0
1970-01-01 00:00:00.000000229,,1214.560584514323,1214.560584514323,1214.560584514323,1214.560584514323,1214.560584514323,0
1970-01-01 00:00:00.000000230,,1220.9631623446442,1220.9631623446442,1220.9631623446442,1220.9631623446442,1220.9631623446442,0
1970-01-01 00:00:00.000000231,,1222.874052744466,1222.874052744466,1222.874052744466,1222.874052744466,1222.874052744466,0
1970-01-01 00:00:00.000000232,,1218.9777608532804,1218.9777608532804,1218.9777608532804,1218.9777608532804,1218.9777608532804,0
1970-01-01 00:00:00.000000233,,1220.9631521449137,1220.9631521449137,1220.9631521449137,1220.9631521449137,1220.9631521449137,0
1970-01-01 00:00:00.000000234,,1202.102614795848,1202.102614795848,1202.102614795848,1202.102614795848,1202.102614795848,0
1970-01-01 00:00:00.000000235,,1217.9851619285064,1217.9851619285064,1217.9851619285064,1217.9851619285064,1217.9851619285064,0
1970-01-01 00:00:00.000000236,,1229.8970515295573,1229.8970515295573,1229.8970515295573,1229.8970515295573,1229.8970515295573,0
1970-01-01 00:00:00.000000237,,1238.6323699765337,1238.6323699765337,1238.6323699765337,1238.6323699765337,1238.6323699765337,0
1970-01-01 00:00:00.000000238,,1268.1140495332209,1268.1140495332209,1268.1140495332209,1268.1140495332209,1268.1140495332209,0
1970-01-01 00:00:00.000000239,,1276.080186427869,1276.080186427869,1276.080186427869,1276.080186427869,1276.080186427869,0
1970-01-01 00:00:00.000000240,,1254.2170195322976,1254.2170195322976,1254.2170195322976,1254.2170195322976,1254.2170195322976,0
1970-01-01 00:00:00.000000241,,1270.3972179591544,1270.3972179591544,1270.3972179591544,1270.3972179591544,1270.3972179591544,0
1970-01-01 00:00:00.000000242,,1274.5663382448713,1274.5663382448713,1274.5663382448713,1274.5663382448713,1274.5663382448713,0
1970-01-01 00:00:00.000000243,,1281.514887400953,1281.514887400953,1281.514887400953,1281.514887400953,1281.514887400953,0
1970-01-01 00:00:00.000000244,,1285.3862277761266,1285.3862277761266,1285.3862277761266,1285.3862277761266,1285.3862277761266,0
1970-01-01 00:00:00.000000245,,1295.9581362918193,1295.9581362918193,1295.9581362918193,1295.9581362918193,1295.9581362918193,0
1970-01-01 00:00:00.000000246,,1280.795398303561,1280.795398303561,1280.795398303561,1280.795398303561,1280.795398303561,0
1970-01-01 00:00:00.000000247,,1283.0039664322292,1283.0039664322292,1283.0039664322292,1283.0039664322292,1283.0039664322292,0
1970-01-01 00:00:00.000000248,,1295.412048372221,1295.412048372221,1295.412048372221,1295.412048372221,1295.412048372221,0
1970-01-01 00:00:00.000000249,,1284.4928354763,1284.4928354763,1284.4928354763,1284.4928354763,1284.4928354763,0
1970-01-01 00:00:00.000000250,,1291.888116528752,1291.888116528752,1291.888116528752,1291.888116528752,1291.888116528752,0
1970-01-01 00:00:00.000000251,,1295.412156841061,1295.412156841061,1295.412156841061,1295.412156841061,1295.412156841061,0
1970-01-01 00:00:00.000000252,,1290.4487513775189,1290.4487513775189,1290.4487513775189,1290.4487513775189,1290.4487513775189,0
1970-01-01 00:00:00.000000253,,1279.0333061103788,1279.0333061103788,1279.0333061103788,1279.0333061103788,1279.0333061103788,0
1970-01-01 00:00:00.000000254,,1319.7321386109766,1319.7321386109766,1319.7321386109766,1319.7321386109766,1319.7321386109766,0
1970-01-01 00:00:00.000000255,,1349.9087552154865,1349.9087552154865,1349.9087552154865,1349.9087552154865,1349.9087552154865,0
1970-01-01 00:00:00.000000256,,1364.897715738619,1364.897715738619,1364.897715738619,1364.897715738619,1364.897715738619,0
1970-01-01 00:00:00.000000257,,1379.7627106993225,1379.7627106993225,1379.7627106993225,1379.7627106993225,1379.7627106993225,0
1970-01-01 00:00:00.000000258,,1349.5117047016763,1349.5117047016763,1349.5117047016763,1349.5117047016763,1349.5117047016763,0
1970-01-01 00:00:00.000000259,,1341.4712027363942,1341.4712027363942,1341.4712027363942,1341.4712027363942,1341.4712027363942,0
1970-01-01 00:00:00.000000260,,1365.890429247957,1365.890429247957,1365.890429247957,1365.890429247957,1365.890429247957,0
1970-01-01 00:00:00.000000261,,1361.671682300463,1361.671682300463,1361.671682300463,1361.671682300463,1361.671682300463,0
1970-01-01 00:00:00.000000262,,1325.4149927095905,1325.4149927095905,1325.4149927095905,1325.4149927095905,1325.4149927095905,0
1970-01-01 00:00:00.000000263,,1333.0831783387705,1333.0831783387705,1333.0831783387705,1333.0831783387705,1333.0831783387705,0
1970-01-01 00:00:00.000000264,,1354.474931519067,1354.474931519067,1354.474931519067,1354.474931519067,1354.474931519067,0
1970-01-01 00:00:00.000000265,,1449.223597164783,1449.223597164783,1449.223597164783,1449.223597164783,1449.223597164783,0
1970-01-01 00:00:00.000000266,,1393.6846609266845,1393.6846609266845,1393.6846609266845,1393.6846609266845,1393.6846609266845,0
1970-01-01 00:00:00.000000267,,1424.4569627393994,1424.4569627393994,1424.4569627393994,1424.4569627393994,1424.4569627393994,0
1970-01-01 00:00:00.000000268,,1422.6455164089482,1422.6455164089482,1422.6455164089482,1422.6455164089482,1422.6455164089482,0
1970-01-01 00:00:00.000000269,,1450.0177530325548,1450.0177530325548,1450.0177530325548,1450.0177530325548,1450.0177530325548,0
1970-01-01 00:00:00.000000270,,1431.256637826339,1431.256637826339,1431.256637826339,1431.256637826339,1431.256637826339,0
1970-01-01 00:00:00.000000271,,1425.3752031215413,1425.3752031215413,1425.3752031215413,1425.3752031215413,1425.3752031215413,0
1970-01-01 00:00:00.000000272,,1439.3467435794869,1439.3467435794869,1439.3467435794869,1439.3467435794869,1439.3467435794869,0
1970-01-01 00:00:00.000000273,,1443.31729322881,1443.31729322881,1443.31729322881,1443.31729322881,1443.31729322881,0
1970-01-01 00:00:00.000000274,,1450.017752117624,1450.017752117624,1450.017752117624,1450.017752117624,1450.017752117624,0
1970-01-01 00:00:00.000000275,,1444.806250056761,1444.806250056761,1444.806250056761,1444.806250056761,1444.806250056761,0
1970-01-01 00:00:00.000000276,,1446.7916226083244,1446.7916226083244,1446.7916226083244,1446.7916226083244,1446.7916226083244,0
1970-01-01 00:00:00.000000277,,1472.4517353218182,1472.4517353218182,1472.4517353218182,1472.4517353218182,1472.4517353218182,0
1970-01-01 00:00:00.000000278,,1465.6271998466532,1465.6271998466532,1465.6271998466532,1465.6271998466532,1465.6271998466532,0
1970-01-01 00:00:00.000000279,,1451.30825618237,1451.30825618237,1451.30825618237,1451.30825618237,1451.30825618237,0
1970-01-01 00:00:00.000000280,,1464.1878968342885,1464.1878968342885,1464.1878968342885,1464.1878968342885,1464.1878968342885,0
1970-01-01 00:00:00.000000281,,1463.170510366537,1463.170510366537,1463.170510366537,1463.170510366537,1463.170510366537,0
1970-01-01 00:00:00.000000282,,1457.36346935178,1457.36346935178,1457.36346935178,1457.36346935178,1457.36346935178,0
1970-01-01 00:00:00.000000283,,1478.556551746289,1478.556551746289,1478.556551746289,1478.556551746289,1478.556551746289,0
1970-01-01 00:00:00.000000284,,1482.5768223248915,1482.5768223248915,1482.5768223248915,1482.5768223248915,1482.5768223248915,0
1970-01-01 00:00:00.000000285,,1472.1291493159845,1472.1291493159845,1472.1291493159845,1472.1291493159845,1472.1291493159845,0
1970-01-01 00:00:00.000000286,,1472.1042938560004,1472.1042938560004,1472.1042938560004,1472.1042938560004,1472.1042938560004,0
1970-01-01 00:00:00.000000287,,1454.2365988812116,1454.2365988812116,1454.2365988812116,1454.2365988812116,1454.2365988812116,0
1970-01-01 00:00:00.000000288,,1452.7475417409498,1452.7475417409498,1452.7475417409498,1452.7475417409498,1452.7475417409498,0
1970-01-01 00:00:00.000000289,,1479.524373681886,1479.524373681886,1479.524373681886,1479.524373681886,1479.524373681886,0
1970-01-01 00:00:00.000000290,,1494.712091681268,1494.712091681268,1494.712091681268,1494.712091681268,1494.712091681268,0
1970-01-01 00:00:00.000000291,,1482.477391937893,1482.477391937893,1482.477391937893,1482.477391937893,1482.477391937893,0
1970-01-01 00:00:00.000000292,,1491.9325571368477,1491.9325571368477,1491.9325571368477,1491.9325571368477,1491.9325571368477,0
1970-01-01 00:00:00.000000293,,1478.060279979328,1478.060279979328,1478.060279979328,1478.060279979328,1478.060279979328,0
1970-01-01 00:00:00.000000294,,1455.8247263461558,1455.8247263461558,1455.8247263461558,1455.8247263461558,1455.8247263461558,0
1970-01-01 00:00:00.000000295,,1468.9029635812572,1468.9029635812572,1468.9029635812572,1468.9029635812572,1468.9029635812572,0
1970-01-01 00:00:00.000000296,,1429.1223094125826,1429.1223094125826,1429.1223094125826,1429.1223094125826,1429.1223094125826,0
1970-01-01 00:00:00.000000297,,1415.4733954219128,1415.4733954219128,1415.4733954219128,1415.4733954219128,1415.4733954219128,0
1970-01-01 00:00:00.000000298,,1409.56727675182,1409.56727675182,1409.56727675182,1409.56727675182,1409.56727675182,0
1970-01-01 00:00:00.000000299,,1418.252849649116,1418.252849649116,1418.252849649116,1418.252849649116,1418.252849649116,0
1970-01-01 00:00:00.000000300,,1417.4587350761735,1417.4587350761735,1417.4587350761735,1417.4587350761735,1417.4587350761735,0
1970-01-01 00:00:00.000000301,,1441.8532357214951,1441.8532357214951,1441.8532357214951,1441.8532357214951,1441.8532357214951,0
1970-01-01 00:00:00.000000302,,1439.321893152815,1439.321893152815,1439.321893152815,1439.321893152815,1439.321893152815,0
1970-01-01 00:00:00.000000303,,1434.3835274360674,1434.3835274360674,1434.3835274360674,1434.3835274360674,1434.3835274360674,0
1970-01-01 00:00:00.000000304,,1437.3613782559069,1437.3613782559069,1437.3613782559069,1437.3613782559069,1437.3613782559069,0
1970-01-01 00:00:00.000000305,,1481.90676076149,1481.90676076149,1481.90676076149,1481.90676076149,1481.90676076149,0
1970-01-01 00:00:00.000000306,,1481.5095896793896,1481.5095896793896,1481.5095896793896,1481.5095896793896,1481.5095896793896,0
1970-01-01 00:00:00.000000307,,1473.0968689675983,1473.0968689675983,1473.0968689675983,1473.0968689675983,1473.0968689675983,0
1970-01-01 00:00:00.000000308,,1471.186101560143,1471.186101560143,1471.186101560143,1471.186101560143,1471.186101560143,0
1970-01-01 00:00:00.000000309,,1468.8780939901114,1468.8780939901114,1468.8780939901114,1468.8780939901114,1468.8780939901114,0
1970-01-01 00:00:00.000000310,,1450.1417667351743,1450.1417667351743,1450.1417667351743,1450.1417667351743,1450.1417667351743,0
1970-01-01 00:00:00.000000311,,1452.226356281804,1452.226356281804,1452.226356281804,1452.226356281804,1452.226356281804,0
1970-01-01 00:00:00.000000312,,1478.060211901015,1478.060211901015,1478.060211901015,1478.060211901015,1478.060211901015,0
1970-01-01 00:00:00.000000313,,1455.5766564963697,1455.5766564963697,1455.5766564963697,1455.5766564963697,1455.5766564963697,0
1970-01-01 00:00:00.000000314,,1465.0317226594827,1465.0317226594827,1465.0317226594827,1465.0317226594827,1465.0317226594827,0
1970-01-01 00:00:00.000000315,,1450.2658952456557,1450.2658952456557,1450.2658952456557,1450.2658952456557,1450.2658952456557,0
1970-01-01 00:00:00.000000316,,1442.6720371000315,1442.6720371000315,1442.6720371000315,1442.6720371000315,1442.6720371000315,0
1970-01-01 00:00:00.000000317,,1452.7476380801534,1452.7476380801534,1452.7476380801534,1452.7476380801534,1452.7476380801534,0
1970-01-01 00:00:00.000000318,,1446.0720814485835,1446.0720814485835,1446.0720814485835,1446.0720814485835,1446.0720814485835,0
1970-01-01 00:00:00.000000319,,1461.6317610616636,1461.6317610616636,1461.6317610616636,1461.6317610616636,1461.6317610616636,0
1970-01-01 00:00:00.000000320,,1468.1337674689391,1468.1337674689391,1468.1337674689391,1468.1337674689391,1468.1337674689391,0
1970-01-01 00:00:00.000000321,,1452.7475596039474,1452.7475596039474,1452.7475596039474,1452.7475596039474,1452.7475596039474,0
1970-01-01 00:00:00.000000322,,1431.9018276580116,1431.9018276580116,1431.9018276580116,1431.9018276580116,1431.9018276580116,0
1970-01-01 00:00:00.000000323,,1453.194198141131,1453.194198141131,1453.194198141131,1453.194198141131,1453.194198141131,0
1970-01-01 00:00:00.000000324,,1439.3467183436048,1439.3467183436048,1439.3467183436048,1439.3467183436048,1439.3467183436048,0
1970-01-01 00:00:00.000000325,,1457.214576809603,1457.214576809603,1457.214576809603,1457.214576809603,1457.214576809603,0
1970-01-01 00:00:00.000000326,,1461.1850562736174,1461.1850562736174,1461.1850562736174,1461.1850562736174,1461.1850562736174,0
1970-01-01 00:00:00.000000327,,1460.1925152681529,1460.1925152681529,1460.1925152681529,1460.1925152681529,1460.1925152681529,0
1970-01-01 00:00:00.000000328,,1424.9533097670264,1424.9533097670264,1424.9533097670264,1424.9533097670264,1424.9533097670264,0
1970-01-01 00:00:00.000000329,,1405.571689953147,1405.571689953147,1405.571689953147,1405.571689953147,1405.571689953147,0
1970-01-01 00:00:00.000000330,,1387.2324157830617,1387.2324157830617,1387.2324157830617,1387.2324157830617,1387.2324157830617,0
1970-01-01 00:00:00.000000331,,1402.6185253372132,1402.6185253372132,1402.6185253372132,1402.6185253372132,1402.6185253372132,0
1970-01-01 00:00:00.000000332,,1386.4879762578594,1386.4879762578594,1386.4879762578594,1386.4879762578594,1386.4879762578594,0
1970-01-01 00:00:00.000000333,,1389.614931468387,1389.614931468387,1389.614931468387,1389.614931468387,1389.614931468387,0
1970-01-01 00:00:00.000000334,,1390.681954289976,1390.681954289976,1390.681954289976,1390.681954289976,1390.681954289976,0
1970-01-01 00:00:00.000000335,,1410.063563528233,1410.063563528233,1410.063563528233,1410.063563528233,1410.063563528233,0
1970-01-01 00:00:00.000000336,,1408.1278405018506,1408.1278405018506,1408.1278405018506,1408.1278405018506,1408.1278405018506,0
1970-01-01 00:00:00.000000337,,1412.5948920294334,1412.5948920294334,1412.5948920294334,1412.5948920294334,1412.5948920294334,0
1970-01-01 00:00:00.000000338,,1415.1260338425998,1415.1260338425998,1415.1260338425998,1415.1260338425998,1415.1260338425998,0
1970-01-01 00:00:00.000000339,,1425.722543020764,1425.722543020764,1425.722543020764,1425.722543020764,1425.722543020764,0
1970-01-01 00:00:00.000000340,,1447.8340020088174,1447.8340020088174,1447.8340020088174,1447.8340020088174,1447.8340020088174,0
1970-01-01 00:00:00.000000341,,1472.724715385057,1472.724715385057,1472.724715385057,1472.724715385057,1472.724715385057,0
1970-01-01 00:00:00.000000342,,1469.3497180106694,1469.3497180106694,1469.3497180106694,1469.3497180106694,1469.3497180106694,0
1970-01-01 00:00:00.000000343,,1457.2145743340495,1457.2145743340495,1457.2145743340495,1457.2145743340495,1457.2145743340495,0
1970-01-01 00:00:00.000000344,,1435.87248908715,1435.87248908715,1435.87248908715,1435.87248908715,1435.87248908715,0
1970-01-01 00:00:00.000000345,,1424.9532474164846,1424.9532474164846,1424.9532474164846,1424.9532474164846,1424.9532474164846,0
1970-01-01 00:00:00.000000346,,1420.7841589242364,1420.7841589242364,1420.7841589242364,1420.7841589242364,1420.7841589242364,0
1970-01-01 00:00:00.000000347,,1472.1043222829317,1472.1043222829317,1472.1043222829317,1472.1043222829317,1472.1043222829317,0
1970-01-01 00:00:00.000000348,,1487.0437791255476,1487.0437791255476,1487.0437791255476,1487.0437791255476,1487.0437791255476,0
1970-01-01 00:00:00.000000349,,1411.5524616660985,1411.5524616660985,1411.5524616660985,1411.5524616660985,1411.5524616660985,0
1970-01-01 00:00:00.000000350,,1424.4569533735907,1424.4569533735907,1424.4569533735907,1424.4569533735907,1424.4569533735907,0
1970-01-01 00:00:00.000000351,,1418.004611799037,1418.004611799037,1418.004611799037,1418.004611799037,1418.004611799037,0
1970-01-01 00:00:00.000000352,,1459.150058153404,1459.150058153404,1459.150058153404,1459.150058153404,1459.150058153404,0
1970-01-01 00:00:00.000000353,,1458.20717740815,1458.20717740815,1458.20717740815,1458.20717740815,1458.20717740815,0
1970-01-01 00:00:00.000000354,,1446.7915758989443,1446.7915758989443,1446.7915758989443,1446.7915758989443,1446.7915758989443,0
1970-01-01 00:00:00.000000355,,1461.1851486521073,1461.1851486521073,1461.1851486521073,1461.1851486521073,1461.1851486521073,0
1970-01-01 00:00:00.000000356,,1459.199879544848,1459.199879544848,1459.199879544848,1459.199879544848,1459.199879544848,0
1970-01-01 00:00:00.000000357,,1476.4224025999808,1476.4224025999808,1476.4224025999808,1476.4224025999808,1476.4224025999808,0
1970-01-01 00:00:00.000000358,,1476.571240472528,1476.571240472528,1476.571240472528,1476.571240472528,1476.571240472528,0
1970-01-01 00:00:00.000000359,,1448.2806091505108,1448.2806091505108,1448.2806091505108,1448.2806091505108,1448.2806091505108,0
1970-01-01 00:00:00.000000360,,1462.7982011333013,1462.7982011333013,1462.7982011333013,1462.7982011333013,1462.7982011333013,0
1970-01-01 00:00:00.000000361,,1434.9045699529108,1434.9045699529108,1434.9045699529108,1434.9045699529108,1434.9045699529108,0
1970-01-01 00:00:00.000000362,,1432.3982039886682,1432.3982039886682,1432.3982039886682,1432.3982039886682,1432.3982039886682,0
1970-01-01 00:00:00.000000363,,1435.425808927042,1435.425808927042,1435.425808927042,1435.425808927042,1435.425808927042,0
1970-01-01 00:00:00.000000364,,1502.6284353235128,1502.6284353235128,1502.6284353235128,1502.6284353235128,1502.6284353235128,0
1970-01-01 00:00:00.000000365,,1519.7764812043604,1519.7764812043604,1519.7764812043604,1519.7764812043604,1519.7764812043604,0
1970-01-01 00:00:00.000000366,,1551.0450507194453,1551.0450507194453,1551.0450507194453,1551.0450507194453,1551.0450507194453,0
1970-01-01 00:00:00.000000367,,1557.968712393485,1557.968712393485,1557.968712393485,1557.968712393485,1557.968712393485,0
1970-01-01 00:00:00.000000368,,1554.8170660210362,1554.8170660210362,1554.8170660210362,1554.8170660210362,1554.8170660210362,0
1970-01-01 00:00:00.000000369,,1545.5606622734106,1545.5606622734106,1545.5606622734106,1545.5606622734106,1545.5606622734106,0
1970-01-01 00:00:00.000000370,,1542.4088769403463,1542.4088769403463,1542.4088769403463,1542.4088769403463,1542.4088769403463,0
1970-01-01 00:00:00.000000371,,1577.325467706802,1577.325467706802,1577.325467706802,1577.325467706802,1577.325467706802,0
1970-01-01 00:00:00.000000372,,1585.8623208770043,1585.8623208770043,1585.8623208770043,1585.8623208770043,1585.8623208770043,0
1970-01-01 00:00:00.000000373,,1583.281430895477,1583.281430895477,1583.281430895477,1583.281430895477,1583.281430895477,0
1970-01-01 00:00:00.000000374,,1575.8365135146928,1575.8365135146928,1575.8365135146928,1575.8365135146928,1575.8365135146928,0
1970-01-01 00:00:00.000000375,,1572.8586162043875,1572.8586162043875,1572.8586162043875,1572.8586162043875,1572.8586162043875,0
1970-01-01 00:00:00.000000376,,1592.6620057625546,1592.6620057625546,1592.6620057625546,1592.6620057625546,1592.6620057625546,0
1970-01-01 00:00:00.000000377,,1581.792452589091,1581.792452589091,1581.792452589091,1581.792452589091,1581.792452589091,0
1970-01-01 00:00:00.000000378,,1564.4210812674708,1564.4210812674708,1564.4210812674708,1564.4210812674708,1564.4210812674708,0
1970-01-01 00:00:00.000000379,,1574.3475621142547,1574.3475621142547,1574.3475621142547,1574.3475621142547,1574.3475621142547,0
1970-01-01 00:00:00.000000380,,1525.9557698439748,1525.9557698439748,1525.9557698439748,1525.9557698439748,1525.9557698439748,0
1970-01-01 00:00:00.000000381,,1489.9719903646578,1489.9719903646578,1489.9719903646578,1489.9719903646578,1489.9719903646578,0
1970-01-01 00:00:00.000000382,,1474.0895996286229,1474.0895996286229,1474.0895996286229,1474.0895996286229,1474.0895996286229,0
1970-01-01 00:00:00.000000383,,1470.119034748078,1470.119034748078,1470.119034748078,1470.119034748078,1470.119034748078,0
1970-01-01 00:00:00.000000384,,1481.4352554076795,1481.4352554076795,1481.4352554076795,1481.4352554076795,1481.4352554076795,0
1970-01-01 00:00:00.000000385,,1500.8414953005092,1500.8414953005092,1500.8414953005092,1500.8414953005092,1500.8414953005092,0
1970-01-01 00:00:00.000000386,,1505.879367098864,1505.879367098864,1505.879367098864,1505.879367098864,1505.879367098864,0
1970-01-01 00:00:00.000000387,,1492.9499231376883,1492.9499231376883,1492.9499231376883,1492.9499231376883,1492.9499231376883,0
1970-01-01 00:00:00.000000388,,1500.8913109431162,1500.8913109431162,1500.8913109431162,1500.8913109431162,1500.8913109431162,0
1970-01-01 00:00:00.000000389,,1493.9426800961044,1493.9426800961044,1493.9426800961044,1493.9426800961044,1493.9426800961044,0
1970-01-01 00:00:00.000000390,,1469.126390399314,1469.126390399314,1469.126390399314,1469.126390399314,1469.126390399314,0
1970-01-01 00:00:00.000000391,,1444.4588830824964,1444.4588830824964,1444.4588830824964,1444.4588830824964,1444.4588830824964,0
1970-01-01 00:00:00.000000392,,1458.207118491354,1458.207118491354,1458.207118491354,1458.207118491354,1458.207118491354,0
1970-01-01 00:00:00.000000393,,1446.8164580997684,1446.8164580997684,1446.8164580997684,1446.8164580997684,1446.8164580997684,0
1970-01-01 00:00:00.000000394,,1449.2732763644294,1449.2732763644294,1449.2732763644294,1449.2732763644294,1449.2732763644294,0
1970-01-01 00:00:00.000000395,,1459.199797918004,1459.199797918004,1459.199797918004,1459.199797918004,1459.199797918004,0
1970-01-01 00:00:00.000000396,,1450.0178268110735,1450.0178268110735,1450.0178268110735,1450.0178268110735,1450.0178268110735,0
1970-01-01 00:00:00.000000397,,1452.7972017764512,1452.7972017764512,1452.7972017764512,1452.7972017764512,1452.7972017764512,0
1970-01-01 00:00:00.000000398,,1457.8598362701878,1457.8598362701878,1457.8598362701878,1457.8598362701878,1457.8598362701878,0
1970-01-01 00:00:00.000000399,,1476.6025720306277,1476.6025720306277,1476.6025720306277,1476.6025720306277,1476.6025720306277,0
1970-01-01 00:00:00.000000400,,1491.268975771349,1491.268975771349,1491.268975771349,1491.268975771349,1491.268975771349,0
1970-01-01 00:00:00.000000401,,1487.30978907883,1487.30978907883,1487.30978907883,1487.30978907883,1487.30978907883,0
1970-01-01 00:00:00.000000402,,1497.0210123494212,1497.0210123494212,1497.0210123494212,1497.0210123494212,1497.0210123494212,0
1970-01-01 00:00:00.000000403,,1497.768063961028,1497.768063961028,1497.768063961028,1497.768063961028,1497.768063961028,0
1970-01-01 00:00:00.000000404,,1500.9802618699923,1500.9802618699923,1500.9802618699923,1500.9802618699923,1500.9802618699923,0
1970-01-01 00:00:00.000000405,,1504.4912711730517,1504.4912711730517,1504.4912711730517,1504.4912711730517,1504.4912711730517,0
1970-01-01 00:00:00.000000406,,1499.0131426615155,1499.0131426615155,1499.0131426615155,1499.0131426615155,1499.0131426615155,0
1970-01-01 00:00:00.000000407,,1497.1205913811584,1497.1205913811584,1497.1205913811584,1497.1205913811584,1497.1205913811584,0
1970-01-01 00:00:00.000000408,,1527.89778785993,1527.89778785993,1527.89778785993,1527.89778785993,1527.89778785993,0
1970-01-01 00:00:00.000000409,,1504.8647654458696,1504.8647654458696,1504.8647654458696,1504.8647654458696,1504.8647654458696,0
1970-01-01 00:00:00.000000410,,1515.1984708784903,1515.1984708784903,1515.1984708784903,1515.1984708784903,1515.1984708784903,0
1970-01-01 00:00:00.000000411,,1494.7301447200666,1494.7301447200666,1494.7301447200666,1494.7301447200666,1494.7301447200666,0
1970-01-01 00:00:00.000000412,,1513.0072347057646,1513.0072347057646,1513.0072347057646,1513.0072347057646,1513.0072347057646,0
1970-01-01 00:00:00.000000413,,1486.5627588054049,1486.5627588054049,1486.5627588054049,1486.5627588054049,1486.5627588054049,0
1970-01-01 00:00:00.000000414,,1460.666261949736,1460.666261949736,1460.666261949736,1460.666261949736,1460.666261949736,0
1970-01-01 00:00:00.000000415,,1454.6901127162012,1454.6901127162012,1454.6901127162012,1454.6901127162012,1454.6901127162012,0
1970-01-01 00:00:00.000000416,,1457.2300550346945,1457.2300550346945,1457.2300550346945,1457.2300550346945,1457.2300550346945,0
1970-01-01 00:00:00.000000417,,1451.2039809867947,1451.2039809867947,1451.2039809867947,1451.2039809867947,1451.2039809867947,0
1970-01-01 00:00:00.000000418,,1470.526852936648,1470.526852936648,1470.526852936648,1470.526852936648,1470.526852936648,0
1970-01-01 00:00:00.000000419,,1471.6723576050656,1471.6723576050656,1471.6723576050656,1471.6723576050656,1471.6723576050656,0
1970-01-01 00:00:00.000000420,,1468.1364260685732,1468.1364260685732,1468.1364260685732,1468.1364260685732,1468.1364260685732,0
1970-01-01 00:00:00.000000421,,1464.1522884024148,1464.1522884024148,1464.1522884024148,1464.1522884024148,1464.1522884024148,0
1970-01-01 00:00:00.000000422,,1460.4171894563085,1460.4171894563085,1460.4171894563085,1460.4171894563085,1460.4171894563085,0
1970-01-01 00:00:00.000000423,,1468.136427109257,1468.136427109257,1468.136427109257,1468.136427109257,1468.136427109257,0
1970-01-01 00:00:00.000000424,,1485.0687739665293,1485.0687739665293,1485.0687739665293,1485.0687739665293,1485.0687739665293,0
1970-01-01 00:00:00.000000425,,1482.5786761041754,1482.5786761041754,1482.5786761041754,1482.5786761041754,1482.5786761041754,0
1970-01-01 00:00:00.000000426,,1477.9970102640052,1477.9970102640052,1477.9970102640052,1477.9970102640052,1477.9970102640052,0
1970-01-01 00:00:00.000000427,,1484.7202013028073,1484.7202013028073,1484.7202013028073,1484.7202013028073,1484.7202013028073,0
1970-01-01 00:00:00.000000428,,1493.0369361114394,1493.0369361114394,1493.0369361114394,1493.0369361114394,1493.0369361114394,0
1970-01-01 00:00:00.000000429,,1513.3558880158446,1513.3558880158446,1513.3558880158446,1513.3558880158446,1513.3558880158446,0
1970-01-01 00:00:00.000000430,,1474.7599230273088,1474.7599230273088,1474.7599230273088,1474.7599230273088,1474.7599230273088,0
1970-01-01 00:00:00.000000431,,1430.8602791168494,1430.8602791168494,1430.8602791168494,1430.8602791168494,1430.8602791168494,0
1970-01-01 00:00:00.000000432,,1398.34020617394,1398.34020617394,1398.34020617394,1398.34020617394,1398.34020617394,0
1970-01-01 00:00:00.000000433,,1387.9566419173104,1387.9566419173104,1387.9566419173104,1387.9566419173104,1387.9566419173104,0
1970-01-01 00:00:00.000000434,,1367.513224520688,1367.513224520688,1367.513224520688,1367.513224520688,1367.513224520688,0
1970-01-01 00:00:00.000000435,,1391.9656892391697,1391.9656892391697,1391.9656892391697,1391.9656892391697,1391.9656892391697,0
