Date,Ticker,TCS.NS,TCS.NS.1,TCS.NS.2,TCS.NS.3,TCS.NS.4,SentimentScore
1970-01-01 00:00:00.000000224,,3381.7564585834666,3381.7564585834666,3381.7564585834666,3381.7564585834666,3381.7564585834666,0
1970-01-01 00:00:00.000000225,,3399.6804706732564,3399.6804706732564,3399.6804706732564,3399.6804706732564,3399.6804706732564,0
1970-01-01 00:00:00.000000226,,3400.2142213855973,3400.2142213855973,3400.2142213855973,3400.2142213855973,3400.2142213855973,0
1970-01-01 00:00:00.000000227,,3443.591496909269,3443.591496909269,3443.591496909269,3443.591496909269,3443.591496909269,0
1970-01-01 00:00:00.000000228,,3437.131014250938,3437.131014250938,3437.131014250938,3437.131014250938,3437.131014250938,0
1970-01-01 00:00:00.000000229,,3431.8851550865443,3431.8851550865443,3431.8851550865443,3431.8851550865443,3431.8851550865443,0
1970-01-01 00:00:00.000000230,,3502.2212117139416,3502.2212117139416,3502.2212117139416,3502.2212117139416,3502.2212117139416,0
1970-01-01 00:00:00.000000231,,3529.4226796795115,3529.4226796795115,3529.4226796795115,3529.4226796795115,3529.4226796795115,0
1970-01-01 00:00:00.000000232,,3519.6102433835927,3519.6102433835927,3519.6102433835927,3519.6102433835927,3519.6102433835927,0
1970-01-01 00:00:00.000000233,,3535.202928275833,3535.202928275833,3535.202928275833,3535.202928275833,3535.202928275833,0
1970-01-01 00:00:00.000000234,,3539.6719048070327,3539.6719048070327,3539.6719048070327,3539.6719048070327,3539.6719048070327,0
1970-01-01 00:00:00.000000235,,3526.508532422753,3526.508532422753,3526.508532422753,3526.508532422753,3526.508532422753,0
1970-01-01 00:00:00.000000236,,3562.161371642584,3562.161371642584,3562.161371642584,3562.161371642584,3562.161371642584,0
1970-01-01 00:00:00.000000237,,3748.105087456802,3748.105087456802,3748.105087456802,3748.105087456802,3748.105087456802,0
1970-01-01 00:00:00.000000238,,3735.378614376225,3735.378614376225,3735.378614376225,3735.378614376225,3735.378614376225,0
1970-01-01 00:00:00.000000239,,3718.1340527743664,3718.1340527743664,3718.1340527743664,3718.1340527743664,3718.1340527743664,0
1970-01-01 00:00:00.000000240,,3649.15876432614,3649.15876432614,3649.15876432614,3649.15876432614,3649.15876432614,0
1970-01-01 00:00:00.000000241,,3691.661537840776,3691.661537840776,3691.661537840776,3691.661537840776,3691.661537840776,0
1970-01-01 00:00:00.000000242,,3710.945629897685,3710.945629897685,3710.945629897685,3710.945629897685,3710.945629897685,0
1970-01-01 00:00:00.000000243,,3690.689620339928,3690.689620339928,3690.689620339928,3690.689620339928,3690.689620339928,0
1970-01-01 00:00:00.000000244,,3714.977209386298,3714.977209386298,3714.977209386298,3714.977209386298,3714.977209386298,0
1970-01-01 00:00:00.000000245,,3683.889764847791,3683.889764847791,3683.889764847791,3683.889764847791,3683.889764847791,0
1970-01-01 00:00:00.000000246,,3681.946294829313,3681.946294829313,3681.946294829313,3681.946294829313,3681.946294829313,0
1970-01-01 00:00:00.000000247,,3702.445040999075,3702.445040999075,3702.445040999075,3702.445040999075,3702.445040999075,0
1970-01-01 00:00:00.000000248,,3659.602167866908,3659.602167866908,3659.602167866908,3659.602167866908,3659.602167866908,0
1970-01-01 00:00:00.000000249,,3596.2125560606937,3596.2125560606937,3596.2125560606937,3596.2125560606937,3596.2125560606937,0
1970-01-01 00:00:00.000000250,,3570.224930860893,3570.224930860893,3570.224930860893,3570.224930860893,3570.224930860893,0
1970-01-01 00:00:00.000000251,,3631.331804928008,3631.331804928008,3631.331804928008,3631.331804928008,3631.331804928008,0
1970-01-01 00:00:00.000000252,,3604.1786136578194,3604.1786136578194,3604.1786136578194,3604.1786136578194,3604.1786136578194,0
1970-01-01 00:00:00.000000253,,3584.7975412418177,3584.7975412418177,3584.7975412418177,3584.7975412418177,3584.7975412418177,0
1970-01-01 00:00:00.000000254,,3617.82807331872,3617.82807331872,3617.82807331872,3617.82807331872,3617.82807331872,0
1970-01-01 00:00:00.000000255,,3738.293177876765,3738.293177876765,3738.293177876765,3738.293177876765,3738.293177876765,0
1970-01-01 00:00:00.000000256,,3847.0998804562737,3847.0998804562737,3847.0998804562737,3847.0998804562737,3847.0998804562737,0
1970-01-01 00:00:00.000000257,,3787.838494652686,3787.838494652686,3787.838494652686,3787.838494652686,3787.838494652686,0
1970-01-01 00:00:00.000000258,,3710.120019631304,3710.120019631304,3710.120019631304,3710.120019631304,3710.120019631304,0
1970-01-01 00:00:00.000000259,,3786.867233696485,3786.867233696485,3786.867233696485,3786.867233696485,3786.867233696485,0
1970-01-01 00:00:00.000000260,,3841.386041116524,3841.386041116524,3841.386041116524,3841.386041116524,3841.386041116524,0
1970-01-01 00:00:00.000000261,,3797.568003122368,3797.568003122368,3797.568003122368,3797.568003122368,3797.568003122368,0
1970-01-01 00:00:00.000000262,,3778.093620029419,3778.093620029419,3778.093620029419,3778.093620029419,3778.093620029419,0
1970-01-01 00:00:00.000000263,,3739.046546909872,3739.046546909872,3739.046546909872,3739.046546909872,3739.046546909872,0
1970-01-01 00:00:00.000000264,,3700.973757486317,3700.973757486317,3700.973757486317,3700.973757486317,3700.973757486317,0
1970-01-01 00:00:00.000000265,,3707.449148548149,3707.449148548149,3707.449148548149,3707.449148548149,3707.449148548149,0
1970-01-01 00:00:00.000000266,,3711.10034274536,3711.10034274536,3711.10034274536,3711.10034274536,3711.10034274536,0
1970-01-01 00:00:00.000000267,,3719.669151010243,3719.669151010243,3719.669151010243,3719.669151010243,3719.669151010243,0
1970-01-01 00:00:00.000000268,,3773.273355013097,3773.273355013097,3773.273355013097,3773.273355013097,3773.273355013097,0
1970-01-01 00:00:00.000000269,,3878.388546300602,3878.388546300602,3878.388546300602,3878.388546300602,3878.388546300602,0
1970-01-01 00:00:00.000000270,,3892.0204078187335,3892.0204078187335,3892.0204078187335,3892.0204078187335,3892.0204078187335,0
1970-01-01 00:00:00.000000271,,4043.9232034402817,4043.9232034402817,4043.9232034402817,4043.9232034402817,4043.9232034402817,0
1970-01-01 00:00:00.000000272,,3982.577947418793,3982.577947418793,3982.577947418793,3982.577947418793,3982.577947418793,0
1970-01-01 00:00:00.000000273,,4027.905136727231,4027.905136727231,4027.905136727231,4027.905136727231,4027.905136727231,0
1970-01-01 00:00:00.000000274,,4021.527473476732,4021.527473476732,4021.527473476732,4021.527473476732,4021.527473476732,0
1970-01-01 00:00:00.000000275,,4017.097232709837,4017.097232709837,4017.097232709837,4017.097232709837,4017.097232709837,0
1970-01-01 00:00:00.000000276,,3999.131032254953,3999.131032254953,3999.131032254953,3999.131032254953,3999.131032254953,0
1970-01-01 00:00:00.000000277,,4019.5798449047847,4019.5798449047847,4019.5798449047847,4019.5798449047847,4019.5798449047847,0
1970-01-01 00:00:00.000000278,,4005.217297984756,4005.217297984756,4005.217297984756,4005.217297984756,4005.217297984756,0
1970-01-01 00:00:00.000000279,,4014.759788418847,4014.759788418847,4014.759788418847,4014.759788418847,4014.759788418847,0
1970-01-01 00:00:00.000000280,,3974.885251960021,3974.885251960021,3974.885251960021,3974.885251960021,3974.885251960021,0
1970-01-01 00:00:00.000000281,,3907.6003511857225,3907.6003511857225,3907.6003511857225,3907.6003511857225,3907.6003511857225,0
1970-01-01 00:00:00.000000282,,3866.7033724629737,3866.7033724629737,3866.7033724629737,3866.7033724629737,3866.7033724629737,0
1970-01-01 00:00:00.000000283,,4021.5274818311927,4021.5274818311927,4021.5274818311927,4021.5274818311927,4021.5274818311927,0
1970-01-01 00:00:00.000000284,,3929.995870102703,3929.995870102703,3929.995870102703,3929.995870102703,3929.995870102703,0
1970-01-01 00:00:00.000000285,,3893.9677521300446,3893.9677521300446,3893.9677521300446,3893.9677521300446,3893.9677521300446,0
1970-01-01 00:00:00.000000286,,3988.030761658436,3988.030761658436,3988.030761658436,3988.030761658436,3988.030761658436,0
1970-01-01 00:00:00.000000287,,3991.3414182941815,3991.3414182941815,3991.3414182941815,3991.3414182941815,3991.3414182941815,0
1970-01-01 00:00:00.000000288,,3999.3263159688886,3999.3263159688886,3999.3263159688886,3999.3263159688886,3999.3263159688886,0
1970-01-01 00:00:00.000000289,,3997.184035858106,3997.184035858106,3997.184035858106,3997.184035858106,3997.184035858106,0
1970-01-01 00:00:00.000000290,,3955.313178116832,3955.313178116832,3955.313178116832,3955.313178116832,3955.313178116832,0
1970-01-01 00:00:00.000000291,,3889.148304084413,3889.148304084413,3889.148304084413,3889.148304084413,3889.148304084413,0
1970-01-01 00:00:00.000000292,,3958.2342520506186,3958.2342520506186,3958.2342520506186,3958.2342520506186,3958.2342520506186,0
1970-01-01 00:00:00.000000293,,3981.6041972630856,3981.6041972630856,3981.6041972630856,3981.6041972630856,3981.6041972630856,0
1970-01-01 00:00:00.000000294,,4014.078082822845,4014.078082822845,4014.078082822845,4014.078082822845,4014.078082822845,0
1970-01-01 00:00:00.000000295,,4094.557752115061,4094.557752115061,4094.557752115061,4094.557752115061,4094.557752115061,0
1970-01-01 00:00:00.000000296,,4044.36119419038,4044.36119419038,4044.36119419038,4044.36119419038,4044.36119419038,0
1970-01-01 00:00:00.000000297,,4082.48315202997,4082.48315202997,4082.48315202997,4082.48315202997,4082.48315202997,0
1970-01-01 00:00:00.000000298,,4104.538423942185,4104.538423942185,4104.538423942185,4104.538423942185,4104.538423942185,0
1970-01-01 00:00:00.000000299,,3944.845576590933,3944.845576590933,3944.845576590933,3944.845576590933,3944.845576590933,0
1970-01-01 00:00:00.000000300,,3881.309457241605,3881.309457241605,3881.309457241605,3881.309457241605,3881.309457241605,0
1970-01-01 00:00:00.000000301,,3885.252776197185,3885.252776197185,3885.252776197185,3885.252776197185,3885.252776197185,0
1970-01-01 00:00:00.000000302,,3794.646813799024,3794.646813799024,3794.646813799024,3794.646813799024,3794.646813799024,0
1970-01-01 00:00:00.000000303,,3773.2248410803513,3773.2248410803513,3773.2248410803513,3773.2248410803513,3773.2248410803513,0
1970-01-01 00:00:00.000000304,,3786.3704117242414,3786.3704117242414,3786.3704117242414,3786.3704117242414,3786.3704117242414,0
1970-01-01 00:00:00.000000305,,3748.9789017480143,3748.9789017480143,3748.9789017480143,3748.9789017480143,3748.9789017480143,0
1970-01-01 00:00:00.000000306,,3795.328466689312,3795.328466689312,3795.328466689312,3795.328466689312,3795.328466689312,0
1970-01-01 00:00:00.000000307,,3787.83056874682,3787.83056874682,3787.83056874682,3787.83056874682,3787.83056874682,0
1970-01-01 00:00:00.000000308,,3749.8552054933216,3749.8552054933216,3749.8552054933216,3749.8552054933216,3749.8552054933216,0
1970-01-01 00:00:00.000000309,,3871.4745363238826,3871.4745363238826,3871.4745363238826,3871.4745363238826,3871.4745363238826,0
1970-01-01 00:00:00.000000310,,3873.519647085271,3873.519647085271,3873.519647085271,3873.519647085271,3873.519647085271,0
1970-01-01 00:00:00.000000311,,3878.388378745376,3878.388378745376,3878.388378745376,3878.388378745376,3878.388378745376,0
1970-01-01 00:00:00.000000312,,3879.3618511619097,3879.3618511619097,3879.3618511619097,3879.3618511619097,3879.3618511619097,0
1970-01-01 00:00:00.000000313,,3852.4868465326495,3852.4868465326495,3852.4868465326495,3852.4868465326495,3852.4868465326495,0
1970-01-01 00:00:00.000000314,,3866.703469073994,3866.703469073994,3866.703469073994,3866.703469073994,3866.703469073994,0
1970-01-01 00:00:00.000000315,,3896.30461271825,3896.30461271825,3896.30461271825,3896.30461271825,3896.30461271825,0
1970-01-01 00:00:00.000000316,,3799.515299796274,3799.515299796274,3799.515299796274,3799.515299796274,3799.515299796274,0
1970-01-01 00:00:00.000000317,,3774.977738832576,3774.977738832576,3774.977738832576,3774.977738832576,3774.977738832576,0
1970-01-01 00:00:00.000000318,,3737.1964239670265,3737.1964239670265,3737.1964239670265,3737.1964239670265,3737.1964239670265,0
1970-01-01 00:00:00.000000319,,3736.222708413117,3736.222708413117,3736.222708413117,3736.222708413117,3736.222708413117,0
1970-01-01 00:00:00.000000320,,3775.22099053578,3775.22099053578,3775.22099053578,3775.22099053578,3775.22099053578,0
1970-01-01 00:00:00.000000321,,3787.830855772767,3787.830855772767,3787.830855772767,3787.830855772767,3787.830855772767,0
1970-01-01 00:00:00.000000322,,3711.1005278852026,3711.1005278852026,3711.1005278852026,3711.1005278852026,3711.1005278852026,0
1970-01-01 00:00:00.000000323,,3753.8959532403615,3753.8959532403615,3753.8959532403615,3753.8959532403615,3753.8959532403615,0
1970-01-01 00:00:00.000000324,,3737.19630610978,3737.19630610978,3737.19630610978,3737.19630610978,3737.19630610978,0
1970-01-01 00:00:00.000000325,,3770.303409041968,3770.303409041968,3770.303409041968,3770.303409041968,3770.303409041968,0
1970-01-01 00:00:00.000000326,,3678.821326868952,3678.821326868952,3678.821326868952,3678.821326868952,3678.821326868952,0
1970-01-01 00:00:00.000000327,,3787.976967494884,3787.976967494884,3787.976967494884,3787.976967494884,3787.976967494884,0
1970-01-01 00:00:00.000000328,,3751.802684840144,3751.802684840144,3751.802684840144,3751.802684840144,3751.802684840144,0
1970-01-01 00:00:00.000000329,,3827.5595549362256,3827.5595549362256,3827.5595549362256,3827.5595549362256,3827.5595549362256,0
1970-01-01 00:00:00.000000330,,3856.965794590127,3856.965794590127,3856.965794590127,3856.965794590127,3856.965794590127,0
1970-01-01 00:00:00.000000331,,3857.939783042688,3857.939783042688,3857.939783042688,3857.939783042688,3857.939783042688,0
1970-01-01 00:00:00.000000332,,3858.523985900126,3858.523985900126,3858.523985900126,3858.523985900126,3858.523985900126,0
1970-01-01 00:00:00.000000333,,3782.475292465661,3782.475292465661,3782.475292465661,3782.475292465661,3782.475292465661,0
1970-01-01 00:00:00.000000334,,3832.622858739565,3832.622858739565,3832.622858739565,3832.622858739565,3832.622858739565,0
1970-01-01 00:00:00.000000335,,3801.950029375647,3801.950029375647,3801.950029375647,3801.950029375647,3801.950029375647,0
1970-01-01 00:00:00.000000336,,3816.440456776042,3816.440456776042,3816.440456776042,3816.440456776042,3816.440456776042,0
1970-01-01 00:00:00.000000337,,3843.805084589271,3843.805084589271,3843.805084589271,3843.805084589271,3843.805084589271,0
1970-01-01 00:00:00.000000338,,3757.1014753412887,3757.1014753412887,3757.1014753412887,3757.1014753412887,3757.1014753412887,0
1970-01-01 00:00:00.000000339,,3761.416803411751,3761.416803411751,3761.416803411751,3761.416803411751,3761.416803411751,0
1970-01-01 00:00:00.000000340,,3767.252210151692,3767.252210151692,3767.252210151692,3767.252210151692,3767.252210151692,0
1970-01-01 00:00:00.000000341,,3803.837038368416,3803.837038368416,3803.837038368416,3803.837038368416,3803.837038368416,0
1970-01-01 00:00:00.000000342,,3781.03325352592,3781.03325352592,3781.03325352592,3781.03325352592,3781.03325352592,0
1970-01-01 00:00:00.000000343,,3783.975707501734,3783.975707501734,3783.975707501734,3783.975707501734,3783.975707501734,0
1970-01-01 00:00:00.000000344,,3775.04998854492,3775.04998854492,3775.04998854492,3775.04998854492,3775.04998854492,0
1970-01-01 00:00:00.000000345,,3704.529695813898,3704.529695813898,3704.529695813898,3704.529695813898,3704.529695813898,0
1970-01-01 00:00:00.000000346,,3668.23932172806,3668.23932172806,3668.23932172806,3668.23932172806,3668.23932172806,0
1970-01-01 00:00:00.000000347,,3661.1777834219824,3661.1777834219824,3661.1777834219824,3661.1777834219824,3661.1777834219824,0
1970-01-01 00:00:00.000000348,,3629.0070475479474,3629.0070475479474,3629.0070475479474,3629.0070475479474,3629.0070475479474,0
1970-01-01 00:00:00.000000349,,3644.700217308586,3644.700217308586,3644.700217308586,3644.700217308586,3644.700217308586,0
1970-01-01 00:00:00.000000350,,3708.4527346567897,3708.4527346567897,3708.4527346567897,3708.4527346567897,3708.4527346567897,0
1970-01-01 00:00:00.000000351,,3763.672651587923,3763.672651587923,3763.672651587923,3763.672651587923,3763.672651587923,0
1970-01-01 00:00:00.000000352,,3820.265413643011,3820.265413643011,3820.265413643011,3820.265413643011,3820.265413643011,0
1970-01-01 00:00:00.000000353,,3771.22485470778,3771.22485470778,3771.22485470778,3771.22485470778,3771.22485470778,0
1970-01-01 00:00:00.000000354,,3800.060602001018,3800.060602001018,3800.060602001018,3800.060602001018,3800.060602001018,0
1970-01-01 00:00:00.000000355,,3782.798561549058,3782.798561549058,3782.798561549058,3782.798561549058,3782.798561549058,0
1970-01-01 00:00:00.000000356,,3814.38092186984,3814.38092186984,3814.38092186984,3814.38092186984,3814.38092186984,0
1970-01-01 00:00:00.000000357,,3752.638777810969,3752.638777810969,3752.638777810969,3752.638777810969,3752.638777810969,0
1970-01-01 00:00:00.000000358,,3754.2076570551294,3754.2076570551294,3754.2076570551294,3754.2076570551294,3754.2076570551294,0
1970-01-01 00:00:00.000000359,,3723.165119191036,3723.165119191036,3723.165119191036,3723.165119191036,3723.165119191036,0
1970-01-01 00:00:00.000000360,,3753.57053199112,3753.57053199112,3753.57053199112,3753.57053199112,3753.57053199112,0
1970-01-01 00:00:00.000000361,,3735.6703279337926,3735.6703279337926,3735.6703279337926,3735.6703279337926,3735.6703279337926,0
1970-01-01 00:00:00.000000362,,3743.761909380764,3743.761909380764,3743.761909380764,3743.761909380764,3743.761909380764,0
1970-01-01 00:00:00.000000363,,3770.7346228482215,3770.7346228482215,3770.7346228482215,3770.7346228482215,3770.7346228482215,0
1970-01-01 00:00:00.000000364,,3757.493807044908,3757.493807044908,3757.493807044908,3757.493807044908,3757.493807044908,0
1970-01-01 00:00:00.000000365,,3842.627982909809,3842.627982909809,3842.627982909809,3842.627982909809,3842.627982909809,0
1970-01-01 00:00:00.000000366,,3809.476629681037,3809.476629681037,3809.476629681037,3809.476629681037,3809.476629681037,0
1970-01-01 00:00:00.000000367,,3916.973743543969,3916.973743543969,3916.973743543969,3916.973743543969,3916.973743543969,0
1970-01-01 00:00:00.000000368,,3942.867222225506,3942.867222225506,3942.867222225506,3942.867222225506,3942.867222225506,0
1970-01-01 00:00:00.000000369,,3923.10406642612,3923.10406642612,3923.10406642612,3923.10406642612,3923.10406642612,0
1970-01-01 00:00:00.000000370,,3933.0591961591817,3933.0591961591817,3933.0591961591817,3933.0591961591817,3933.0591961591817,0
1970-01-01 00:00:00.000000371,,3944.828753006439,3944.828753006439,3944.828753006439,3944.828753006439,3944.828753006439,0
1970-01-01 00:00:00.000000372,,3908.5384022697513,3908.5384022697513,3908.5384022697513,3908.5384022697513,3908.5384022697513,0
1970-01-01 00:00:00.000000373,,3907.263432139018,3907.263432139018,3907.263432139018,3907.263432139018,3907.263432139018,0
1970-01-01 00:00:00.000000374,,3855.574775619537,3855.574775619537,3855.574775619537,3855.574775619537,3855.574775619537,0
1970-01-01 00:00:00.000000375,,3903.634449912648,3903.634449912648,3903.634449912648,3903.634449912648,3903.634449912648,0
1970-01-01 00:00:00.000000376,,4154.428635820325,4154.428635820325,4154.428635820325,4154.428635820325,4154.428635820325,0
1970-01-01 00:00:00.000000377,,4091.9504222394808,4091.9504222394808,4091.9504222394808,4091.9504222394808,4091.9504222394808,0
1970-01-01 00:00:00.000000378,,4080.180868466435,4080.180868466435,4080.180868466435,4080.180868466435,4080.180868466435,0
1970-01-01 00:00:00.000000379,,4244.3962648333445,4244.3962648333445,4244.3962648333445,4244.3962648333445,4244.3962648333445,0
1970-01-01 00:00:00.000000380,,4227.24104271726,4227.24104271726,4227.24104271726,4227.24104271726,4227.24104271726,0
1970-01-01 00:00:00.000000381,,4210.577683912533,4210.577683912533,4210.577683912533,4210.577683912533,4210.577683912533,0
1970-01-01 00:00:00.000000382,,4215.00161862754,4215.00161862754,4215.00161862754,4215.00161862754,4215.00161862754,0
1970-01-01 00:00:00.000000383,,4222.374672972997,4222.374672972997,4222.374672972997,4222.374672972997,4222.374672972997,0
1970-01-01 00:00:00.000000384,,4276.444704766146,4276.444704766146,4276.444704766146,4276.444704766146,4276.444704766146,0
1970-01-01 00:00:00.000000385,,4340.345723869609,4340.345723869609,4340.345723869609,4340.345723869609,4340.345723869609,0
1970-01-01 00:00:00.000000386,,4316.849742205607,4316.849742205607,4316.849742205607,4316.849742205607,4316.849742205607,0
1970-01-01 00:00:00.000000387,,4276.444426060357,4276.444426060357,4276.444426060357,4276.444426060357,4276.444426060357,0
1970-01-01 00:00:00.000000388,,4325.009451924858,4325.009451924858,4325.009451924858,4325.009451924858,4325.009451924858,0
1970-01-01 00:00:00.000000389,,4291.190940373379,4291.190940373379,4291.190940373379,4291.190940373379,4291.190940373379,0
1970-01-01 00:00:00.000000390,,4167.321924905007,4167.321924905007,4167.321924905007,4167.321924905007,4167.321924905007,0
1970-01-01 00:00:00.000000391,,4100.422196084056,4100.422196084056,4100.422196084056,4100.422196084056,4100.422196084056,0
1970-01-01 00:00:00.000000392,,4156.507295418715,4156.507295418715,4156.507295418715,4156.507295418715,4156.507295418715,0
1970-01-01 00:00:00.000000393,,4110.30242603549,4110.30242603549,4110.30242603549,4110.30242603549,4110.30242603549,0
1970-01-01 00:00:00.000000394,,4145.693800574564,4145.693800574564,4145.693800574564,4145.693800574564,4145.693800574564,0
1970-01-01 00:00:00.000000395,,4158.473852952468,4158.473852952468,4158.473852952468,4158.473852952468,4158.473852952468,0
1970-01-01 00:00:00.000000396,,4141.761324664464,4141.761324664464,4141.761324664464,4141.761324664464,4141.761324664464,0
1970-01-01 00:00:00.000000397,,4137.829027045683,4137.829027045683,4137.829027045683,4137.829027045683,4137.829027045683,0
1970-01-01 00:00:00.000000398,,4276.444493463673,4276.444493463673,4276.444493463673,4276.444493463673,4276.444493463673,0
1970-01-01 00:00:00.000000399,,4346.243891590688,4346.243891590688,4346.243891590688,4346.243891590688,4346.243891590688,0
1970-01-01 00:00:00.000000400,,4428.823597069772,4428.823597069772,4428.823597069772,4428.823597069772,4428.823597069772,0
1970-01-01 00:00:00.000000401,,4441.603572482973,4441.603572482973,4441.603572482973,4441.603572482973,4441.603572482973,0
1970-01-01 00:00:00.000000402,,4482.893774641826,4482.893774641826,4482.893774641826,4482.893774641826,4482.893774641826,0
1970-01-01 00:00:00.000000403,,4423.908127122674,4423.908127122674,4423.908127122674,4423.908127122674,4423.908127122674,0
1970-01-01 00:00:00.000000404,,4413.094132665178,4413.094132665178,4413.094132665178,4413.094132665178,4413.094132665178,0
1970-01-01 00:00:00.000000405,,4428.823803661238,4428.823803661238,4428.823803661238,4428.823803661238,4428.823803661238,0
1970-01-01 00:00:00.000000406,,4422.679098954422,4422.679098954422,4422.679098954422,4422.679098954422,4422.679098954422,0
1970-01-01 00:00:00.000000407,,4384.584878669929,4384.584878669929,4384.584878669929,4384.584878669929,4384.584878669929,0
1970-01-01 00:00:00.000000408,,4423.908383801126,4423.908383801126,4423.908383801126,4423.908383801126,4423.908383801126,0
1970-01-01 00:00:00.000000409,,4498.623077164004,4498.623077164004,4498.623077164004,4498.623077164004,4498.623077164004,0
1970-01-01 00:00:00.000000410,,4444.601917289093,4444.601917289093,4444.601917289093,4444.601917289093,4444.601917289093,0
1970-01-01 00:00:00.000000411,,4401.247872579934,4401.247872579934,4401.247872579934,4401.247872579934,4401.247872579934,0
1970-01-01 00:00:00.000000412,,4405.229552886051,4405.229552886051,4405.229552886051,4405.229552886051,4405.229552886051,0
1970-01-01 00:00:00.000000413,,4398.299001148173,4398.299001148173,4398.299001148173,4398.299001148173,4398.299001148173,0
1970-01-01 00:00:00.000000414,,4379.669071484804,4379.669071484804,4379.669071484804,4379.669071484804,4379.669071484804,0
1970-01-01 00:00:00.000000415,,4367.33145279228,4367.33145279228,4367.33145279228,4367.33145279228,4367.33145279228,0
1970-01-01 00:00:00.000000416,,4444.99612920937,4444.99612920937,4444.99612920937,4444.99612920937,4444.99612920937,0
1970-01-01 00:00:00.000000417,,4433.985351725256,4433.985351725256,4433.985351725256,4433.985351725256,4433.985351725256,0
1970-01-01 00:00:00.000000418,,4453.400751542411,4453.400751542411,4453.400751542411,4453.400751542411,4453.400751542411,0
1970-01-01 00:00:00.000000419,,4450.452068864939,4450.452068864939,4450.452068864939,4450.452068864939,4450.452068864939,0
1970-01-01 00:00:00.000000420,,4436.9344765811065,4436.9344765811065,4436.9344765811065,4436.9344765811065,4436.9344765811065,0
1970-01-01 00:00:00.000000421,,4421.007962696659,4421.007962696659,4421.007962696659,4421.007962696659,4421.007962696659,0
1970-01-01 00:00:00.000000422,,4315.817998559718,4315.817998559718,4315.817998559718,4315.817998559718,4315.817998559718,0
1970-01-01 00:00:00.000000423,,4243.90421540839,4243.90421540839,4243.90421540839,4243.90421540839,4243.90421540839,0
1970-01-01 00:00:00.000000424,,4227.290111701271,4227.290111701271,4227.290111701271,4227.290111701271,4227.290111701271,0
1970-01-01 00:00:00.000000425,,4179.757558692518,4179.757558692518,4179.757558692518,4179.757558692518,4179.757558692518,0
1970-01-01 00:00:00.000000426,,4180.4461478288495,4180.4461478288495,4180.4461478288495,4180.4461478288495,4180.4461478288495,0
1970-01-01 00:00:00.000000427,,4187.96654320763,4187.96654320763,4187.96654320763,4187.96654320763,4187.96654320763,0
1970-01-01 00:00:00.000000428,,4261.698356160286,4261.698356160286,4261.698356160286,4261.698356160286,4261.698356160286,0
1970-01-01 00:00:00.000000429,,4214.411527216484,4214.411527216484,4214.411527216484,4214.411527216484,4214.411527216484,0
1970-01-01 00:00:00.000000430,,4183.591935586364,4183.591935586364,4183.591935586364,4183.591935586364,4183.591935586364,0
1970-01-01 00:00:00.000000431,,4190.523091822548,4190.523091822548,4190.523091822548,4190.523091822548,4190.523091822548,0
1970-01-01 00:00:00.000000432,,4153.558433219178,4153.558433219178,4153.558433219178,4153.558433219178,4153.558433219178,0
1970-01-01 00:00:00.000000433,,4201.631174301058,4201.631174301058,4201.631174301058,4201.631174301058,4201.631174301058,0
1970-01-01 00:00:00.000000434,,4200.353958171027,4200.353958171027,4200.353958171027,4200.353958171027,4200.353958171027,0
1970-01-01 00:00:00.000000435,,4187.966241724208,4187.966241724208,4187.966241724208,4187.966241724208,4187.966241724208,0
1970-01-01 00:00:00.000000436,,4181.330470770868,4181.330470770868,4181.330470770868,4181.330470770868,4181.330470770868,0
1970-01-01 00:00:00.000000437,,4072.944928615996,4072.944928615996,4072.944928615996,4072.944928615996,4072.944928615996,0
1970-01-01 00:00:00.000000438,,4069.9958427070137,4069.9958427070137,4069.9958427070137,4069.9958427070137,4069.9958427070137,0
1970-01-01 00:00:00.000000439,,4061.1967871084994,4061.1967871084994,4061.1967871084994,4061.1967871084994,4061.1967871084994,0
1970-01-01 00:00:00.000000440,,4015.925814326252,4015.925814326252,4015.925814326252,4015.925814326252,4015.925814326252,0
1970-01-01 00:00:00.000000441,,4043.255572489504,4043.255572489504,4043.255572489504,4043.255572489504,4043.255572489504,0
1970-01-01 00:00:00.000000442,,4030.6502381689447,4030.6502381689447,4030.6502381689447,4030.6502381689447,4030.6502381689447,0
1970-01-01 00:00:00.000000443,,4072.63225386454,4072.63225386454,4072.63225386454,4072.63225386454,4072.63225386454,0
1970-01-01 00:00:00.000000444,,4006.998397202053,4006.998397202053,4006.998397202053,4006.998397202053,4006.998397202053,0
1970-01-01 00:00:00.000000445,,3941.562363857524,3941.562363857524,3941.562363857524,3941.562363857524,3941.562363857524,0
1970-01-01 00:00:00.000000446,,3945.898500126476,3945.898500126476,3945.898500126476,3945.898500126476,3945.898500126476,0
1970-01-01 00:00:00.000000447,,3998.178642163711,3998.178642163711,3998.178642163711,3998.178642163711,3998.178642163711,0
1970-01-01 00:00:00.000000448,,4009.905682230793,4009.905682230793,4009.905682230793,4009.905682230793,4009.905682230793,0
1970-01-01 00:00:00.000000449,,4036.415673890777,4036.415673890777,4036.415673890777,4036.415673890777,4036.415673890777,0
1970-01-01 00:00:00.000000450,,4015.868056174012,4015.868056174012,4015.868056174012,4015.868056174012,4015.868056174012,0
1970-01-01 00:00:00.000000451,,4010.940726264307,4010.940726264307,4010.940726264307,4010.940726264307,4010.940726264307,0
