Date,Ticker,INFY.NS,INFY.NS.1,INFY.NS.2,INFY.NS.3,INFY.NS.4,SentimentScore
1970-01-01 00:00:00.000000218,,1386.2843973217946,1386.2843973217946,1386.2843973217946,1386.2843973217946,1386.2843973217946,0
1970-01-01 00:00:00.000000219,,1386.2844776103195,1386.2844776103195,1386.2844776103195,1386.2844776103195,1386.2844776103195,0
1970-01-01 00:00:00.000000220,,1380.7084795916498,1380.7084795916498,1380.7084795916498,1380.7084795916498,1380.7084795916498,0
1970-01-01 00:00:00.000000221,,1411.1837023014712,1411.1837023014712,1411.1837023014712,1411.1837023014712,1411.1837023014712,0
1970-01-01 00:00:00.000000222,,1389.6973087712938,1389.6973087712938,1389.6973087712938,1389.6973087712938,1389.6973087712938,0
1970-01-01 00:00:00.000000223,,1388.2070932609774,1388.2070932609774,1388.2070932609774,1388.2070932609774,1388.2070932609774,0
1970-01-01 00:00:00.000000224,,1395.032766408813,1395.032766408813,1395.032766408813,1395.032766408813,1395.032766408813,0
1970-01-01 00:00:00.000000225,,1397.0996578273105,1397.0996578273105,1397.0996578273105,1397.0996578273105,1397.0996578273105,0
1970-01-01 00:00:00.000000226,,1403.492730780569,1403.492730780569,1403.492730780569,1403.492730780569,1403.492730780569,0
1970-01-01 00:00:00.000000227,,1404.0214158015517,1404.0214158015517,1404.0214158015517,1404.0214158015517,1404.0214158015517,0
1970-01-01 00:00:00.000000228,,1409.16481944382,1409.16481944382,1409.16481944382,1409.16481944382,1409.16481944382,0
1970-01-01 00:00:00.000000229,,1400.4644711895692,1400.4644711895692,1400.4644711895692,1400.4644711895692,1400.4644711895692,0
1970-01-01 00:00:00.000000230,,1415.942284567455,1415.942284567455,1415.942284567455,1415.942284567455,1415.942284567455,0
1970-01-01 00:00:00.000000231,,1413.5870125267115,1413.5870125267115,1413.5870125267115,1413.5870125267115,1413.5870125267115,0
1970-01-01 00:00:00.000000232,,1432.4297142349155,1432.4297142349155,1432.4297142349155,1432.4297142349155,1432.4297142349155,0
1970-01-01 00:00:00.000000233,,1420.412727151834,1420.412727151834,1420.412727151834,1420.412727151834,1420.412727151834,0
1970-01-01 00:00:00.000000234,,1418.9706970593943,1418.9706970593943,1418.9706970593943,1418.9706970593943,1418.9706970593943,0
1970-01-01 00:00:00.000000235,,1406.857612838719,1406.857612838719,1406.857612838719,1406.857612838719,1406.857612838719,0
1970-01-01 00:00:00.000000236,,1464.202808005046,1464.202808005046,1464.202808005046,1464.202808005046,1464.202808005046,0
1970-01-01 00:00:00.000000237,,1507.367985333549,1507.367985333549,1507.367985333549,1507.367985333549,1507.367985333549,0
1970-01-01 00:00:00.000000238,,1509.4349472873578,1509.4349472873578,1509.4349472873578,1509.4349472873578,1509.4349472873578,0
1970-01-01 00:00:00.000000239,,1504.580163639275,1504.580163639275,1504.580163639275,1504.580163639275,1504.580163639275,0
1970-01-01 00:00:00.000000240,,1462.4723721543946,1462.4723721543946,1462.4723721543946,1462.4723721543946,1462.4723721543946,0
1970-01-01 00:00:00.000000241,,1475.6430365128183,1475.6430365128183,1475.6430365128183,1475.6430365128183,1475.6430365128183,0
1970-01-01 00:00:00.000000242,,1475.691142373228,1475.691142373228,1475.691142373228,1475.691142373228,1475.691142373228,0
1970-01-01 00:00:00.000000243,,1484.343336410472,1484.343336410472,1484.343336410472,1484.343336410472,1484.343336410472,0
1970-01-01 00:00:00.000000244,,1508.3294618111136,1508.3294618111136,1508.3294618111136,1508.3294618111136,1508.3294618111136,0
1970-01-01 00:00:00.000000245,,1481.5075138445177,1481.5075138445177,1481.5075138445177,1481.5075138445177,1481.5075138445177,0
1970-01-01 00:00:00.000000246,,1479.5366225500268,1479.5366225500268,1479.5366225500268,1479.5366225500268,1479.5366225500268,0
1970-01-01 00:00:00.000000247,,1486.2661594193387,1486.2661594193387,1486.2661594193387,1486.2661594193387,1486.2661594193387,0
1970-01-01 00:00:00.000000248,,1461.222563163446,1461.222563163446,1461.222563163446,1461.222563163446,1461.222563163446,0
1970-01-01 00:00:00.000000249,,1446.8021278177912,1446.8021278177912,1446.8021278177912,1446.8021278177912,1446.8021278177912,0
1970-01-01 00:00:00.000000250,,1448.532621558546,1448.532621558546,1448.532621558546,1448.532621558546,1448.532621558546,0
1970-01-01 00:00:00.000000251,,1469.8748085428847,1469.8748085428847,1469.8748085428847,1469.8748085428847,1469.8748085428847,0
1970-01-01 00:00:00.000000252,,1482.3245674013035,1482.3245674013035,1482.3245674013035,1482.3245674013035,1482.3245674013035,0
1970-01-01 00:00:00.000000253,,1466.029369674196,1466.029369674196,1466.029369674196,1466.029369674196,1466.029369674196,0
1970-01-01 00:00:00.000000254,,1465.981298307394,1465.981298307394,1465.981298307394,1465.981298307394,1465.981298307394,0
1970-01-01 00:00:00.000000255,,1501.647876177143,1501.647876177143,1501.647876177143,1501.647876177143,1501.647876177143,0
1970-01-01 00:00:00.000000256,,1581.3929593220355,1581.3929593220355,1581.3929593220355,1581.3929593220355,1581.3929593220355,0
1970-01-01 00:00:00.000000257,,1581.248669882489,1581.248669882489,1581.248669882489,1581.248669882489,1581.248669882489,0
1970-01-01 00:00:00.000000258,,1557.6472848471606,1557.6472848471606,1557.6472848471606,1557.6472848471606,1557.6472848471606,0
1970-01-01 00:00:00.000000259,,1579.1817820479896,1579.1817820479896,1579.1817820479896,1579.1817820479896,1579.1817820479896,0
1970-01-01 00:00:00.000000260,,1587.7859551289723,1587.7859551289723,1587.7859551289723,1587.7859551289723,1587.7859551289723,0
1970-01-01 00:00:00.000000261,,1586.343832786963,1586.343832786963,1586.343832786963,1586.343832786963,1586.343832786963,0
1970-01-01 00:00:00.000000262,,1595.765266547254,1595.765266547254,1595.765266547254,1595.765266547254,1595.765266547254,0
1970-01-01 00:00:00.000000263,,1608.311084831157,1608.311084831157,1608.311084831157,1608.311084831157,1608.311084831157,0
1970-01-01 00:00:00.000000264,,1600.8124680993892,1600.8124680993892,1600.8124680993892,1600.8124680993892,1600.8124680993892,0
1970-01-01 00:00:00.000000265,,1598.2167089344066,1598.2167089344066,1598.2167089344066,1598.2167089344066,1598.2167089344066,0
1970-01-01 00:00:00.000000266,,1584.5654278748498,1584.5654278748498,1584.5654278748498,1584.5654278748498,1584.5654278748498,0
1970-01-01 00:00:00.000000267,,1595.4289185456998,1595.4289185456998,1595.4289185456998,1595.4289185456998,1595.4289185456998,0
1970-01-01 00:00:00.000000268,,1601.6777307925615,1601.6777307925615,1601.6777307925615,1601.6777307925615,1601.6777307925615,0
1970-01-01 00:00:00.000000269,,1629.2687080609385,1629.2687080609385,1629.2687080609385,1629.2687080609385,1629.2687080609385,0
1970-01-01 00:00:00.000000270,,1621.5779267866085,1621.5779267866085,1621.5779267866085,1621.5779267866085,1621.5779267866085,0
1970-01-01 00:00:00.000000271,,1662.195269041167,1662.195269041167,1662.195269041167,1662.195269041167,1662.195269041167,0
1970-01-01 00:00:00.000000272,,1632.393130184841,1632.393130184841,1632.393130184841,1632.393130184841,1632.393130184841,0
1970-01-01 00:00:00.000000273,,1619.606985174379,1619.606985174379,1619.606985174379,1619.606985174379,1619.606985174379,0
1970-01-01 00:00:00.000000274,,1605.811531809379,1605.811531809379,1605.811531809379,1605.811531809379,1605.811531809379,0
1970-01-01 00:00:00.000000275,,1617.9727321357634,1617.9727321357634,1617.9727321357634,1617.9727321357634,1617.9727321357634,0
1970-01-01 00:00:00.000000276,,1596.0536036876997,1596.0536036876997,1596.0536036876997,1596.0536036876997,1596.0536036876997,0
1970-01-01 00:00:00.000000277,,1612.204620896798,1612.204620896798,1612.204620896798,1612.204620896798,1612.204620896798,0
1970-01-01 00:00:00.000000278,,1623.740843650647,1623.740843650647,1623.740843650647,1623.740843650647,1623.740843650647,0
1970-01-01 00:00:00.000000279,,1639.1228360213818,1639.1228360213818,1639.1228360213818,1639.1228360213818,1639.1228360213818,0
1970-01-01 00:00:00.000000280,,1619.8954016234609,1619.8954016234609,1619.8954016234609,1619.8954016234609,1619.8954016234609,0
1970-01-01 00:00:00.000000281,,1609.320461197266,1609.320461197266,1609.320461197266,1609.320461197266,1609.320461197266,0
1970-01-01 00:00:00.000000282,,1600.6682245239977,1600.6682245239977,1600.6682245239977,1600.6682245239977,1600.6682245239977,0
1970-01-01 00:00:00.000000283,,1631.4317759907635,1631.4317759907635,1631.4317759907635,1631.4317759907635,1631.4317759907635,0
1970-01-01 00:00:00.000000284,,1610.2338297480162,1610.2338297480162,1610.2338297480162,1610.2338297480162,1610.2338297480162,0
1970-01-01 00:00:00.000000285,,1596.8227471676216,1596.8227471676216,1596.8227471676216,1596.8227471676216,1596.8227471676216,0
1970-01-01 00:00:00.000000286,,1605.4750549270757,1605.4750549270757,1605.4750549270757,1605.4750549270757,1605.4750549270757,0
1970-01-01 00:00:00.000000287,,1600.6682173585164,1600.6682173585164,1600.6682173585164,1600.6682173585164,1600.6682173585164,0
1970-01-01 00:00:00.000000288,,1604.5136407879363,1604.5136407879363,1604.5136407879363,1604.5136407879363,1604.5136407879363,0
1970-01-01 00:00:00.000000289,,1593.7945386888434,1593.7945386888434,1593.7945386888434,1593.7945386888434,1593.7945386888434,0
1970-01-01 00:00:00.000000290,,1570.8660530401396,1570.8660530401396,1570.8660530401396,1570.8660530401396,1570.8660530401396,0
1970-01-01 00:00:00.000000291,,1540.8714208560284,1540.8714208560284,1540.8714208560284,1540.8714208560284,1540.8714208560284,0
1970-01-01 00:00:00.000000292,,1554.138246368188,1554.138246368188,1554.138246368188,1554.138246368188,1554.138246368188,0
1970-01-01 00:00:00.000000293,,1546.0148020133513,1546.0148020133513,1546.0148020133513,1546.0148020133513,1546.0148020133513,0
1970-01-01 00:00:00.000000294,,1538.179677636585,1538.179677636585,1538.179677636585,1538.179677636585,1538.179677636585,0
1970-01-01 00:00:00.000000295,,1550.5813257217428,1550.5813257217428,1550.5813257217428,1550.5813257217428,1550.5813257217428,0
1970-01-01 00:00:00.000000296,,1552.023391506724,1552.023391506724,1552.023391506724,1552.023391506724,1552.023391506724,0
1970-01-01 00:00:00.000000297,,1577.6916155196643,1577.6916155196643,1577.6916155196643,1577.6916155196643,1577.6916155196643,0
1970-01-01 00:00:00.000000298,,1567.0205300379491,1567.0205300379491,1567.0205300379491,1567.0205300379491,1567.0205300379491,0
1970-01-01 00:00:00.000000299,,1530.8252596452844,1530.8252596452844,1530.8252596452844,1530.8252596452844,1530.8252596452844,0
1970-01-01 00:00:00.000000300,,1502.6092525994748,1502.6092525994748,1502.6092525994748,1502.6092525994748,1502.6092525994748,0
1970-01-01 00:00:00.000000301,,1503.570598916372,1503.570598916372,1503.570598916372,1503.570598916372,1503.570598916372,0
1970-01-01 00:00:00.000000302,,1462.232089335552,1462.232089335552,1462.232089335552,1462.232089335552,1462.232089335552,0
1970-01-01 00:00:00.000000303,,1434.3525080454035,1434.3525080454035,1434.3525080454035,1434.3525080454035,1434.3525080454035,0
1970-01-01 00:00:00.000000304,,1438.197908651736,1438.197908651736,1438.197908651736,1438.197908651736,1438.197908651736,0
1970-01-01 00:00:00.000000305,,1429.6899508266822,1429.6899508266822,1429.6899508266822,1429.6899508266822,1429.6899508266822,0
1970-01-01 00:00:00.000000306,,1466.0774920604706,1466.0774920604706,1466.0774920604706,1466.0774920604706,1466.0774920604706,0
1970-01-01 00:00:00.000000307,,1427.4787548291838,1427.4787548291838,1427.4787548291838,1427.4787548291838,1427.4787548291838,0
1970-01-01 00:00:00.000000308,,1421.854768854572,1421.854768854572,1421.854768854572,1421.854768854572,1421.854768854572,0
1970-01-01 00:00:00.000000309,,1432.9585406732908,1432.9585406732908,1432.9585406732908,1432.9585406732908,1432.9585406732908,0
1970-01-01 00:00:00.000000310,,1422.8642923144866,1422.8642923144866,1422.8642923144866,1422.8642923144866,1422.8642923144866,0
1970-01-01 00:00:00.000000311,,1425.70030625456,1425.70030625456,1425.70030625456,1425.70030625456,1425.70030625456,0
1970-01-01 00:00:00.000000312,,1432.42982355354,1432.42982355354,1432.42982355354,1432.42982355354,1432.42982355354,0
1970-01-01 00:00:00.000000313,,1442.3798315379402,1442.3798315379402,1442.3798315379402,1442.3798315379402,1442.3798315379402,0
1970-01-01 00:00:00.000000314,,1445.888914905708,1445.888914905708,1445.888914905708,1445.888914905708,1445.888914905708,0
1970-01-01 00:00:00.000000315,,1422.8161919534118,1422.8161919534118,1422.8161919534118,1422.8161919534118,1422.8161919534118,0
1970-01-01 00:00:00.000000316,,1394.9366663519509,1394.9366663519509,1394.9366663519509,1394.9366663519509,1394.9366663519509,0
1970-01-01 00:00:00.000000317,,1366.1919489429413,1366.1919489429413,1366.1919489429413,1366.1919489429413,1366.1919489429413,0
1970-01-01 00:00:00.000000318,,1331.4867740222269,1331.4867740222269,1331.4867740222269,1331.4867740222269,1331.4867740222269,0
1970-01-01 00:00:00.000000319,,1365.0383635258054,1365.0383635258054,1365.0383635258054,1365.0383635258054,1365.0383635258054,0
1970-01-01 00:00:00.000000320,,1387.2457391969172,1387.2457391969172,1387.2457391969172,1387.2457391969172,1387.2457391969172,0
1970-01-01 00:00:00.000000321,,1388.4956223694112,1388.4956223694112,1388.4956223694112,1388.4956223694112,1388.4956223694112,0
1970-01-01 00:00:00.000000322,,1365.1344941717352,1365.1344941717352,1365.1344941717352,1365.1344941717352,1365.1344941717352,0
1970-01-01 00:00:00.000000323,,1384.073229940324,1384.073229940324,1384.073229940324,1384.073229940324,1384.073229940324,0
1970-01-01 00:00:00.000000324,,1374.6999891627063,1374.6999891627063,1374.6999891627063,1374.6999891627063,1374.6999891627063,0
1970-01-01 00:00:00.000000325,,1379.2663901299095,1379.2663901299095,1379.2663901299095,1379.2663901299095,1379.2663901299095,0
1970-01-01 00:00:00.000000326,,1358.4048997624443,1358.4048997624443,1358.4048997624443,1358.4048997624443,1358.4048997624443,0
1970-01-01 00:00:00.000000327,,1367.1532231788374,1367.1532231788374,1367.1532231788374,1367.1532231788374,1367.1532231788374,0
1970-01-01 00:00:00.000000328,,1365.1345791142571,1365.1345791142571,1365.1345791142571,1365.1345791142571,1365.1345791142571,0
1970-01-01 00:00:00.000000329,,1369.8931061755525,1369.8931061755525,1369.8931061755525,1369.8931061755525,1369.8931061755525,0
1970-01-01 00:00:00.000000330,,1379.795249208848,1379.795249208848,1379.795249208848,1379.795249208848,1379.795249208848,0
1970-01-01 00:00:00.000000331,,1372.3927301216006,1372.3927301216006,1372.3927301216006,1372.3927301216006,1372.3927301216006,0
1970-01-01 00:00:00.000000332,,1379.6029430765502,1379.6029430765502,1379.6029430765502,1379.6029430765502,1379.6029430765502,0
1970-01-01 00:00:00.000000333,,1369.9413304391032,1369.9413304391032,1369.9413304391032,1369.9413304391032,1369.9413304391032,0
1970-01-01 00:00:00.000000334,,1371.287218365655,1371.287218365655,1371.287218365655,1371.287218365655,1371.287218365655,0
1970-01-01 00:00:00.000000335,,1370.9027149566334,1370.9027149566334,1370.9027149566334,1370.9027149566334,1370.9027149566334,0
1970-01-01 00:00:00.000000336,,1378.545470125184,1378.545470125184,1378.545470125184,1378.545470125184,1378.545470125184,0
1970-01-01 00:00:00.000000337,,1400.7049827810124,1400.7049827810124,1400.7049827810124,1400.7049827810124,1400.7049827810124,0
1970-01-01 00:00:00.000000338,,1374.7481158749963,1374.7481158749963,1374.7481158749963,1374.7481158749963,1374.7481158749963,0
1970-01-01 00:00:00.000000339,,1373.5463102764102,1373.5463102764102,1373.5463102764102,1373.5463102764102,1373.5463102764102,0
1970-01-01 00:00:00.000000340,,1398.493583805413,1398.493583805413,1398.493583805413,1398.493583805413,1398.493583805413,0
1970-01-01 00:00:00.000000341,,1411.5201358737334,1411.5201358737334,1411.5201358737334,1411.5201358737334,1411.5201358737334,0
1970-01-01 00:00:00.000000342,,1414.9810473505988,1414.9810473505988,1414.9810473505988,1414.9810473505988,1414.9810473505988,0
1970-01-01 00:00:00.000000343,,1418.490041457558,1418.490041457558,1418.490041457558,1418.490041457558,1418.490041457558,0
1970-01-01 00:00:00.000000344,,1408.780305128906,1408.780305128906,1408.780305128906,1408.780305128906,1408.780305128906,0
1970-01-01 00:00:00.000000345,,1387.0536367212903,1387.0536367212903,1387.0536367212903,1387.0536367212903,1387.0536367212903,0
1970-01-01 00:00:00.000000346,,1374.5880898199573,1374.5880898199573,1374.5880898199573,1374.5880898199573,1374.5880898199573,0
1970-01-01 00:00:00.000000347,,1404.033674005501,1404.033674005501,1404.033674005501,1404.033674005501,1404.033674005501,0
1970-01-01 00:00:00.000000348,,1373.807893135552,1373.807893135552,1373.807893135552,1373.807893135552,1373.807893135552,0
1970-01-01 00:00:00.000000349,,1365.1789578532776,1365.1789578532776,1365.1789578532776,1365.1789578532776,1365.1789578532776,0
1970-01-01 00:00:00.000000350,,1408.85996393557,1408.85996393557,1408.85996393557,1408.85996393557,1408.85996393557,0
1970-01-01 00:00:00.000000351,,1444.00969016698,1444.00969016698,1444.00969016698,1444.00969016698,1444.00969016698,0
1970-01-01 00:00:00.000000352,,1487.2031538066,1487.2031538066,1487.2031538066,1487.2031538066,1487.2031538066,0
1970-01-01 00:00:00.000000353,,1462.583761115188,1462.583761115188,1462.583761115188,1462.583761115188,1462.583761115188,0
1970-01-01 00:00:00.000000354,,1469.3601706387192,1469.3601706387192,1469.3601706387192,1469.3601706387192,1469.3601706387192,0
1970-01-01 00:00:00.000000355,,1457.6599305401555,1457.6599305401555,1457.6599305401555,1457.6599305401555,1457.6599305401555,0
1970-01-01 00:00:00.000000356,,1466.142554347695,1466.142554347695,1466.142554347695,1466.142554347695,1466.142554347695,0
1970-01-01 00:00:00.000000357,,1459.6099268376586,1459.6099268376586,1459.6099268376586,1459.6099268376586,1459.6099268376586,0
1970-01-01 00:00:00.000000358,,1467.410187837327,1467.410187837327,1467.410187837327,1467.410187837327,1467.410187837327,0
1970-01-01 00:00:00.000000359,,1478.42795986229,1478.42795986229,1478.42795986229,1478.42795986229,1478.42795986229,0
1970-01-01 00:00:00.000000360,,1506.4111705290543,1506.4111705290543,1506.4111705290543,1506.4111705290543,1506.4111705290543,0
1970-01-01 00:00:00.000000361,,1486.4719210591036,1486.4719210591036,1486.4719210591036,1486.4719210591036,1486.4719210591036,0
1970-01-01 00:00:00.000000362,,1487.8856805292482,1487.8856805292482,1487.8856805292482,1487.8856805292482,1487.8856805292482,0
1970-01-01 00:00:00.000000363,,1502.511060488151,1502.511060488151,1502.511060488151,1502.511060488151,1502.511060488151,0
1970-01-01 00:00:00.000000364,,1500.0246394725443,1500.0246394725443,1500.0246394725443,1500.0246394725443,1500.0246394725443,0
1970-01-01 00:00:00.000000365,,1533.2729807577389,1533.2729807577389,1533.2729807577389,1533.2729807577389,1533.2729807577389,0
1970-01-01 00:00:00.000000366,,1520.5488612730949,1520.5488612730949,1520.5488612730949,1520.5488612730949,1520.5488612730949,0
1970-01-01 00:00:00.000000367,,1556.3323402976748,1556.3323402976748,1556.3323402976748,1556.3323402976748,1556.3323402976748,0
1970-01-01 00:00:00.000000368,,1584.4129718719971,1584.4129718719971,1584.4129718719971,1584.4129718719971,1584.4129718719971,0
1970-01-01 00:00:00.000000369,,1587.5330170243992,1587.5330170243992,1587.5330170243992,1587.5330170243992,1587.5330170243992,0
1970-01-01 00:00:00.000000370,,1610.202339677658,1610.202339677658,1610.202339677658,1610.202339677658,1610.202339677658,0
1970-01-01 00:00:00.000000371,,1602.0608521487309,1602.0608521487309,1602.0608521487309,1602.0608521487309,1602.0608521487309,0
1970-01-01 00:00:00.000000372,,1618.441324047008,1618.441324047008,1618.441324047008,1618.441324047008,1618.441324047008,0
1970-01-01 00:00:00.000000373,,1615.613729908852,1615.613729908852,1615.613729908852,1615.613729908852,1615.613729908852,0
1970-01-01 00:00:00.000000374,,1614.6387674406476,1614.6387674406476,1614.6387674406476,1614.6387674406476,1614.6387674406476,0
1970-01-01 00:00:00.000000375,,1638.0393443296334,1638.0393443296334,1638.0393443296334,1638.0393443296334,1638.0393443296334,0
1970-01-01 00:00:00.000000376,,1683.085298662652,1683.085298662652,1683.085298662652,1683.085298662652,1683.085298662652,0
1970-01-01 00:00:00.000000377,,1675.6750916039832,1675.6750916039832,1675.6750916039832,1675.6750916039832,1675.6750916039832,0
1970-01-01 00:00:00.000000378,,1676.0651821635772,1676.0651821635772,1676.0651821635772,1676.0651821635772,1676.0651821635772,0
1970-01-01 00:00:00.000000379,,1797.943081102566,1797.943081102566,1797.943081102566,1797.943081102566,1797.943081102566,0
1970-01-01 00:00:00.000000380,,1755.1882696669777,1755.1882696669777,1755.1882696669777,1755.1882696669777,1755.1882696669777,0
1970-01-01 00:00:00.000000381,,1764.7923545401895,1764.7923545401895,1764.7923545401895,1764.7923545401895,1764.7923545401895,0
1970-01-01 00:00:00.000000382,,1791.605423504355,1791.605423504355,1791.605423504355,1791.605423504355,1791.605423504355,0
1970-01-01 00:00:00.000000383,,1774.5425227927356,1774.5425227927356,1774.5425227927356,1774.5425227927356,1774.5425227927356,0
1970-01-01 00:00:00.000000384,,1779.7588864220972,1779.7588864220972,1779.7588864220972,1779.7588864220972,1779.7588864220972,0
1970-01-01 00:00:00.000000385,,1846.304236848296,1846.304236848296,1846.304236848296,1846.304236848296,1846.304236848296,0
1970-01-01 00:00:00.000000386,,1824.366197741286,1824.366197741286,1824.366197741286,1824.366197741286,1824.366197741286,0
1970-01-01 00:00:00.000000387,,1830.1188567906963,1830.1188567906963,1830.1188567906963,1830.1188567906963,1830.1188567906963,0
1970-01-01 00:00:00.000000388,,1809.740828819239,1809.740828819239,1809.740828819239,1809.740828819239,1809.740828819239,0
1970-01-01 00:00:00.000000389,,1796.9680816152534,1796.9680816152534,1796.9680816152534,1796.9680816152534,1796.9680816152534,0
1970-01-01 00:00:00.000000390,,1740.3678829585922,1740.3678829585922,1740.3678829585922,1740.3678829585922,1740.3678829585922,0
1970-01-01 00:00:00.000000391,,1716.2360922033895,1716.2360922033895,1716.2360922033895,1716.2360922033895,1716.2360922033895,0
1970-01-01 00:00:00.000000392,,1751.1419625968092,1751.1419625968092,1751.1419625968092,1751.1419625968092,1751.1419625968092,0
1970-01-01 00:00:00.000000393,,1735.492850191383,1735.492850191383,1735.492850191383,1735.492850191383,1735.492850191383,0
1970-01-01 00:00:00.000000394,,1727.010094678858,1727.010094678858,1727.010094678858,1727.010094678858,1727.010094678858,0
1970-01-01 00:00:00.000000395,,1728.7652841315069,1728.7652841315069,1728.7652841315069,1728.7652841315069,1728.7652841315069,0
1970-01-01 00:00:00.000000396,,1764.7922546522138,1764.7922546522138,1764.7922546522138,1764.7922546522138,1764.7922546522138,0
1970-01-01 00:00:00.000000397,,1756.9921783945222,1756.9921783945222,1756.9921783945222,1756.9921783945222,1756.9921783945222,0
1970-01-01 00:00:00.000000398,,1803.7932417323864,1803.7932417323864,1803.7932417323864,1803.7932417323864,1803.7932417323864,0
1970-01-01 00:00:00.000000399,,1813.5434730155096,1813.5434730155096,1813.5434730155096,1813.5434730155096,1813.5434730155096,0
1970-01-01 00:00:00.000000400,,1833.043950660172,1833.043950660172,1833.043950660172,1833.043950660172,1833.043950660172,0
1970-01-01 00:00:00.000000401,,1828.2662272635985,1828.2662272635985,1828.2662272635985,1828.2662272635985,1828.2662272635985,0
1970-01-01 00:00:00.000000402,,1836.9440574204723,1836.9440574204723,1836.9440574204723,1836.9440574204723,1836.9440574204723,0
1970-01-01 00:00:00.000000403,,1831.28891751955,1831.28891751955,1831.28891751955,1831.28891751955,1831.28891751955,0
1970-01-01 00:00:00.000000404,,1823.2937434663284,1823.2937434663284,1823.2937434663284,1823.2937434663284,1823.2937434663284,0
1970-01-01 00:00:00.000000405,,1829.2900840518048,1829.2900840518048,1829.2900840518048,1829.2900840518048,1829.2900840518048,0
1970-01-01 00:00:00.000000406,,1859.272020838988,1859.272020838988,1859.272020838988,1859.272020838988,1859.272020838988,0
1970-01-01 00:00:00.000000407,,1884.720166993276,1884.720166993276,1884.720166993276,1884.720166993276,1884.720166993276,0
1970-01-01 00:00:00.000000408,,1889.5952465616888,1889.5952465616888,1889.5952465616888,1889.5952465616888,1889.5952465616888,0
1970-01-01 00:00:00.000000409,,1894.8117029397847,1894.8117029397847,1894.8117029397847,1894.8117029397847,1894.8117029397847,0
1970-01-01 00:00:00.000000410,,1917.8710125060368,1917.8710125060368,1917.8710125060368,1917.8710125060368,1917.8710125060368,0
1970-01-01 00:00:00.000000411,,1873.1173360302705,1873.1173360302705,1873.1173360302705,1873.1173360302705,1873.1173360302705,0
1970-01-01 00:00:00.000000412,,1878.1387700081425,1878.1387700081425,1878.1387700081425,1878.1387700081425,1878.1387700081425,0
1970-01-01 00:00:00.000000413,,1873.994888945443,1873.994888945443,1873.994888945443,1873.994888945443,1873.994888945443,0
1970-01-01 00:00:00.000000414,,1842.7942423455024,1842.7942423455024,1842.7942423455024,1842.7942423455024,1842.7942423455024,0
1970-01-01 00:00:00.000000415,,1857.3220347286265,1857.3220347286265,1857.3220347286265,1857.3220347286265,1857.3220347286265,0
1970-01-01 00:00:00.000000416,,1866.877202898836,1866.877202898836,1866.877202898836,1866.877202898836,1866.877202898836,0
1970-01-01 00:00:00.000000417,,1876.920076659996,1876.920076659996,1876.920076659996,1876.920076659996,1876.920076659996,0
1970-01-01 00:00:00.000000418,,1901.734221068696,1901.734221068696,1901.734221068696,1901.734221068696,1901.734221068696,0
1970-01-01 00:00:00.000000419,,1897.1517015233924,1897.1517015233924,1897.1517015233924,1897.1517015233924,1897.1517015233924,0
1970-01-01 00:00:00.000000420,,1899.1018225052496,1899.1018225052496,1899.1018225052496,1899.1018225052496,1899.1018225052496,0
1970-01-01 00:00:00.000000421,,1890.3265684033404,1890.3265684033404,1890.3265684033404,1890.3265684033404,1890.3265684033404,0
1970-01-01 00:00:00.000000422,,1862.8795667117413,1862.8795667117413,1862.8795667117413,1862.8795667117413,1862.8795667117413,0
1970-01-01 00:00:00.000000423,,1857.4194893204567,1857.4194893204567,1857.4194893204567,1857.4194893204567,1857.4194893204567,0
1970-01-01 00:00:00.000000424,,1861.3195986178432,1861.3195986178432,1861.3195986178432,1861.3195986178432,1861.3195986178432,0
1970-01-01 00:00:00.000000425,,1840.844097511973,1840.844097511973,1840.844097511973,1840.844097511973,1840.844097511973,0
1970-01-01 00:00:00.000000426,,1839.235383142048,1839.235383142048,1839.235383142048,1839.235383142048,1839.235383142048,0
1970-01-01 00:00:00.000000427,,1850.399326383558,1850.399326383558,1850.399326383558,1850.399326383558,1850.399326383558,0
1970-01-01 00:00:00.000000428,,1883.8426736989857,1883.8426736989857,1883.8426736989857,1883.8426736989857,1883.8426736989857,0
1970-01-01 00:00:00.000000429,,1833.044033110499,1833.044033110499,1833.044033110499,1833.044033110499,1833.044033110499,0
1970-01-01 00:00:00.000000430,,1828.1688539454187,1828.1688539454187,1828.1688539454187,1828.1688539454187,1828.1688539454187,0
1970-01-01 00:00:00.000000431,,1842.3066380228447,1842.3066380228447,1842.3066380228447,1842.3066380228447,1842.3066380228447,0
1970-01-01 00:00:00.000000432,,1842.355444469921,1842.355444469921,1842.355444469921,1842.355444469921,1842.355444469921,0
1970-01-01 00:00:00.000000433,,1875.164938110668,1875.164938110668,1875.164938110668,1875.164938110668,1875.164938110668,0
1970-01-01 00:00:00.000000434,,1889.497813238808,1889.497813238808,1889.497813238808,1889.497813238808,1889.497813238808,0
1970-01-01 00:00:00.000000435,,1903.7818495832903,1903.7818495832903,1903.7818495832903,1903.7818495832903,1903.7818495832903,0
1970-01-01 00:00:00.000000436,,1908.998256653625,1908.998256653625,1908.998256653625,1908.998256653625,1908.998256653625,0
1970-01-01 00:00:00.000000437,,1870.094824366297,1870.094824366297,1870.094824366297,1870.094824366297,1870.094824366297,0
