Date,Ticker,LT.NS,LT.NS.1,LT.NS.2,LT.NS.3,LT.NS.4,SentimentScore
1970-01-01 00:00:00.000000224,,2998.2486834021583,2998.2486834021583,2998.2486834021583,2998.2486834021583,2998.2486834021583,0
1970-01-01 00:00:00.000000225,,3024.1024239342632,3024.1024239342632,3024.1024239342632,3024.1024239342632,3024.1024239342632,0
1970-01-01 00:00:00.000000226,,3076.8419493120086,3076.8419493120086,3076.8419493120086,3076.8419493120086,3076.8419493120086,0
1970-01-01 00:00:00.000000227,,3229.2612825931287,3229.2612825931287,3229.2612825931287,3229.2612825931287,3229.2612825931287,0
1970-01-01 00:00:00.000000228,,3262.733592562646,3262.733592562646,3262.733592562646,3262.733592562646,3262.733592562646,0
1970-01-01 00:00:00.000000229,,3273.4977586317705,3273.4977586317705,3273.4977586317705,3273.4977586317705,3273.4977586317705,0
1970-01-01 00:00:00.000000230,,3334.7408148264217,3334.7408148264217,3334.7408148264217,3334.7408148264217,3334.7408148264217,0
1970-01-01 00:00:00.000000231,,3319.7003834549623,3319.7003834549623,3319.7003834549623,3319.7003834549623,3319.7003834549623,0
1970-01-01 00:00:00.000000232,,3320.6341740503703,3320.6341740503703,3320.6341740503703,3320.6341740503703,3320.6341740503703,0
1970-01-01 00:00:00.000000233,,3317.734206714598,3317.734206714598,3317.734206714598,3317.734206714598,3317.734206714598,0
1970-01-01 00:00:00.000000234,,3296.058362500444,3296.058362500444,3296.058362500444,3296.058362500444,3296.058362500444,0
1970-01-01 00:00:00.000000235,,3367.819807144505,3367.819807144505,3367.819807144505,3367.819807144505,3367.819807144505,0
1970-01-01 00:00:00.000000236,,3376.8635379597545,3376.8635379597545,3376.8635379597545,3376.8635379597545,3376.8635379597545,0
1970-01-01 00:00:00.000000237,,3436.681203507805,3436.681203507805,3436.681203507805,3436.681203507805,3436.681203507805,0
1970-01-01 00:00:00.000000238,,3429.750731011291,3429.750731011291,3429.750731011291,3429.750731011291,3429.750731011291,0
1970-01-01 00:00:00.000000239,,3445.528392158476,3445.528392158476,3445.528392158476,3445.528392158476,3445.528392158476,0
1970-01-01 00:00:00.000000240,,3332.529032162412,3332.529032162412,3332.529032162412,3332.529032162412,3332.529032162412,0
1970-01-01 00:00:00.000000241,,3365.90270947346,3365.90270947346,3365.90270947346,3365.90270947346,3365.90270947346,0
1970-01-01 00:00:00.000000242,,3418.937244057978,3418.937244057978,3418.937244057978,3418.937244057978,3418.937244057978,0
1970-01-01 00:00:00.000000243,,3450.443598831212,3450.443598831212,3450.443598831212,3450.443598831212,3450.443598831212,0
1970-01-01 00:00:00.000000244,,3484.8498528757905,3484.8498528757905,3484.8498528757905,3484.8498528757905,3484.8498528757905,0
1970-01-01 00:00:00.000000245,,3471.0872809658385,3471.0872809658385,3471.0872809658385,3471.0872809658385,3471.0872809658385,0
1970-01-01 00:00:00.000000246,,3477.968451638937,3477.968451638937,3477.968451638937,3477.968451638937,3477.968451638937,0
1970-01-01 00:00:00.000000247,,3465.2382880568675,3465.2382880568675,3465.2382880568675,3465.2382880568675,3465.2382880568675,0
1970-01-01 00:00:00.000000248,,3374.749958237751,3374.749958237751,3374.749958237751,3374.749958237751,3374.749958237751,0
1970-01-01 00:00:00.000000249,,3382.663491164596,3382.663491164596,3382.663491164596,3382.663491164596,3382.663491164596,0
1970-01-01 00:00:00.000000250,,3406.1579561931667,3406.1579561931667,3406.1579561931667,3406.1579561931667,3406.1579561931667,0
1970-01-01 00:00:00.000000251,,3479.9344416438303,3479.9344416438303,3479.9344416438303,3479.9344416438303,3479.9344416438303,0
1970-01-01 00:00:00.000000252,,3467.597348096857,3467.597348096857,3467.597348096857,3467.597348096857,3467.597348096857,0
1970-01-01 00:00:00.000000253,,3489.715754691779,3489.715754691779,3489.715754691779,3489.715754691779,3489.715754691779,0
1970-01-01 00:00:00.000000254,,3485.3410264487006,3485.3410264487006,3485.3410264487006,3485.3410264487006,3485.3410264487006,0
1970-01-01 00:00:00.000000255,,3445.5775381734243,3445.5775381734243,3445.5775381734243,3445.5775381734243,3445.5775381734243,0
1970-01-01 00:00:00.000000256,,3515.4221289211832,3515.4221289211832,3515.4221289211832,3515.4221289211832,3515.4221289211832,0
1970-01-01 00:00:00.000000257,,3487.798642841839,3487.798642841839,3487.798642841839,3487.798642841839,3487.798642841839,0
1970-01-01 00:00:00.000000258,,3494.680056781437,3494.680056781437,3494.680056781437,3494.680056781437,3494.680056781437,0
1970-01-01 00:00:00.000000259,,3510.2120074684813,3510.2120074684813,3510.2120074684813,3510.2120074684813,3510.2120074684813,0
1970-01-01 00:00:00.000000260,,3541.865594827272,3541.865594827272,3541.865594827272,3541.865594827272,3541.865594827272,0
1970-01-01 00:00:00.000000261,,3575.8784984849062,3575.8784984849062,3575.8784984849062,3575.8784984849062,3575.8784984849062,0
1970-01-01 00:00:00.000000262,,3509.425630807157,3509.425630807157,3509.425630807157,3509.425630807157,3509.425630807157,0
1970-01-01 00:00:00.000000263,,3538.818049700548,3538.818049700548,3538.818049700548,3538.818049700548,3538.818049700548,0
1970-01-01 00:00:00.000000264,,3542.8483818243494,3542.8483818243494,3542.8483818243494,3542.8483818243494,3542.8483818243494,0
1970-01-01 00:00:00.000000265,,3652.8991419242775,3652.8991419242775,3652.8991419242775,3652.8991419242775,3652.8991419242775,0
1970-01-01 00:00:00.000000266,,3460.273838817444,3460.273838817444,3460.273838817444,3460.273838817444,3460.273838817444,0
1970-01-01 00:00:00.000000267,,3420.952648501876,3420.952648501876,3420.952648501876,3420.952648501876,3420.952648501876,0
1970-01-01 00:00:00.000000268,,3344.9640731096847,3344.9640731096847,3344.9640731096847,3344.9640731096847,3344.9640731096847,0
1970-01-01 00:00:00.000000269,,3318.2256814969937,3318.2256814969937,3318.2256814969937,3318.2256814969937,3318.2256814969937,0
1970-01-01 00:00:00.000000270,,3289.226158100314,3289.226158100314,3289.226158100314,3289.226158100314,3289.226158100314,0
1970-01-01 00:00:00.000000271,,3386.546428467918,3386.546428467918,3386.546428467918,3386.546428467918,3386.546428467918,0
1970-01-01 00:00:00.000000272,,3355.089551337529,3355.089551337529,3355.089551337529,3355.089551337529,3355.089551337529,0
1970-01-01 00:00:00.000000273,,3279.641811825158,3279.641811825158,3279.641811825158,3279.641811825158,3279.641811825158,0
1970-01-01 00:00:00.000000274,,3273.497740318375,3273.497740318375,3273.497740318375,3273.497740318375,3273.497740318375,0
1970-01-01 00:00:00.000000275,,3255.803282120277,3255.803282120277,3255.803282120277,3255.803282120277,3255.803282120277,0
1970-01-01 00:00:00.000000276,,3234.2255891152977,3234.2255891152977,3234.2255891152977,3234.2255891152977,3234.2255891152977,0
1970-01-01 00:00:00.000000277,,3252.854091376783,3252.854091376783,3252.854091376783,3252.854091376783,3252.854091376783,0
1970-01-01 00:00:00.000000278,,3248.872577202508,3248.872577202508,3248.872577202508,3248.872577202508,3248.872577202508,0
1970-01-01 00:00:00.000000279,,3342.8506792338067,3342.8506792338067,3342.8506792338067,3342.8506792338067,3342.8506792338067,0
1970-01-01 00:00:00.000000280,,3283.1807940708886,3283.1807940708886,3283.1807940708886,3283.1807940708886,3283.1807940708886,0
1970-01-01 00:00:00.000000281,,3299.941231179559,3299.941231179559,3299.941231179559,3299.941231179559,3299.941231179559,0
1970-01-01 00:00:00.000000282,,3253.83706031099,3253.83706031099,3253.83706031099,3253.83706031099,3253.83706031099,0
1970-01-01 00:00:00.000000283,,3306.675020932053,3306.675020932053,3306.675020932053,3306.675020932053,3306.675020932053,0
1970-01-01 00:00:00.000000284,,3342.3099095564894,3342.3099095564894,3342.3099095564894,3342.3099095564894,3342.3099095564894,0
1970-01-01 00:00:00.000000285,,3416.0372949709936,3416.0372949709936,3416.0372949709936,3416.0372949709936,3416.0372949709936,0
1970-01-01 00:00:00.000000286,,3445.528175194786,3445.528175194786,3445.528175194786,3445.528175194786,3445.528175194786,0
1970-01-01 00:00:00.000000287,,3425.867732445384,3425.867732445384,3425.867732445384,3425.867732445384,3425.867732445384,0
1970-01-01 00:00:00.000000288,,3442.2349942450974,3442.2349942450974,3442.2349942450974,3442.2349942450974,3442.2349942450974,0
1970-01-01 00:00:00.000000289,,3607.728829963852,3607.728829963852,3607.728829963852,3607.728829963852,3607.728829963852,0
1970-01-01 00:00:00.000000290,,3569.586991935605,3569.586991935605,3569.586991935605,3569.586991935605,3569.586991935605,0
1970-01-01 00:00:00.000000291,,3556.6110556652293,3556.6110556652293,3556.6110556652293,3556.6110556652293,3556.6110556652293,0
1970-01-01 00:00:00.000000292,,3598.6354717054296,3598.6354717054296,3598.6354717054296,3598.6354717054296,3598.6354717054296,0
1970-01-01 00:00:00.000000293,,3637.219909900135,3637.219909900135,3637.219909900135,3637.219909900135,3637.219909900135,0
1970-01-01 00:00:00.000000294,,3577.3038813071857,3577.3038813071857,3577.3038813071857,3577.3038813071857,3577.3038813071857,0
1970-01-01 00:00:00.000000295,,3573.2243031876847,3573.2243031876847,3573.2243031876847,3573.2243031876847,3573.2243031876847,0
1970-01-01 00:00:00.000000296,,3467.204315321638,3467.204315321638,3467.204315321638,3467.204315321638,3467.204315321638,0
1970-01-01 00:00:00.000000297,,3536.950427542037,3536.950427542037,3536.950427542037,3536.950427542037,3536.950427542037,0
1970-01-01 00:00:00.000000298,,3477.132682851996,3477.132682851996,3477.132682851996,3477.132682851996,3477.132682851996,0
1970-01-01 00:00:00.000000299,,3480.9176442134026,3480.9176442134026,3480.9176442134026,3480.9176442134026,3480.9176442134026,0
1970-01-01 00:00:00.000000300,,3443.3166546278585,3443.3166546278585,3443.3166546278585,3443.3166546278585,3443.3166546278585,0
1970-01-01 00:00:00.000000301,,3465.3364409688484,3465.3364409688484,3465.3364409688484,3465.3364409688484,3465.3364409688484,0
1970-01-01 00:00:00.000000302,,3486.0293371969537,3486.0293371969537,3486.0293371969537,3486.0293371969537,3486.0293371969537,0
1970-01-01 00:00:00.000000303,,3543.831646015062,3543.831646015062,3543.831646015062,3543.831646015062,3543.831646015062,0
1970-01-01 00:00:00.000000304,,3620.508368061104,3620.508368061104,3620.508368061104,3620.508368061104,3620.508368061104,0
1970-01-01 00:00:00.000000305,,3643.658638595526,3643.658638595526,3643.658638595526,3643.658638595526,3643.658638595526,0
1970-01-01 00:00:00.000000306,,3716.697970808546,3716.697970808546,3716.697970808546,3716.697970808546,3716.697970808546,0
1970-01-01 00:00:00.000000307,,3784.478079921172,3784.478079921172,3784.478079921172,3784.478079921172,3784.478079921172,0
1970-01-01 00:00:00.000000308,,3735.2280603905615,3735.2280603905615,3735.2280603905615,3735.2280603905615,3735.2280603905615,0
1970-01-01 00:00:00.000000309,,3740.339609743757,3740.339609743757,3740.339609743757,3740.339609743757,3740.339609743757,0
1970-01-01 00:00:00.000000310,,3706.130251588917,3706.130251588917,3706.130251588917,3706.130251588917,3706.130251588917,0
1970-01-01 00:00:00.000000311,,3681.45630839201,3681.45630839201,3681.45630839201,3681.45630839201,3681.45630839201,0
1970-01-01 00:00:00.000000312,,3755.1838138167886,3755.1838138167886,3755.1838138167886,3755.1838138167886,3755.1838138167886,0
1970-01-01 00:00:00.000000313,,3735.522806157532,3735.522806157532,3735.522806157532,3735.522806157532,3735.522806157532,0
1970-01-01 00:00:00.000000314,,3686.322116558421,3686.322116558421,3686.322116558421,3686.322116558421,3686.322116558421,0
1970-01-01 00:00:00.000000315,,3564.52444732508,3564.52444732508,3564.52444732508,3564.52444732508,3564.52444732508,0
1970-01-01 00:00:00.000000316,,3519.3050076932896,3519.3050076932896,3519.3050076932896,3519.3050076932896,3519.3050076932896,0
1970-01-01 00:00:00.000000317,,3501.5120864898577,3501.5120864898577,3501.5120864898577,3501.5120864898577,3501.5120864898577,0
1970-01-01 00:00:00.000000318,,3465.188924390691,3465.188924390691,3465.188924390691,3465.188924390691,3465.188924390691,0
1970-01-01 00:00:00.000000319,,3508.1966556579137,3508.1966556579137,3508.1966556579137,3508.1966556579137,3508.1966556579137,0
1970-01-01 00:00:00.000000320,,3571.1106694558407,3571.1106694558407,3571.1106694558407,3571.1106694558407,3571.1106694558407,0
1970-01-01 00:00:00.000000321,,3555.1855097527296,3555.1855097527296,3555.1855097527296,3555.1855097527296,3555.1855097527296,0
1970-01-01 00:00:00.000000322,,3554.7433784756945,3554.7433784756945,3554.7433784756945,3554.7433784756945,3554.7433784756945,0
1970-01-01 00:00:00.000000323,,3590.0342841106994,3590.0342841106994,3590.0342841106994,3590.0342841106994,3590.0342841106994,0
1970-01-01 00:00:00.000000324,,3544.913057183897,3544.913057183897,3544.913057183897,3544.913057183897,3544.913057183897,0
1970-01-01 00:00:00.000000325,,3577.254730576903,3577.254730576903,3577.254730576903,3577.254730576903,3577.254730576903,0
1970-01-01 00:00:00.000000326,,3529.1354408445814,3529.1354408445814,3529.1354408445814,3529.1354408445814,3529.1354408445814,0
1970-01-01 00:00:00.000000327,,3548.7468675840228,3548.7468675840228,3548.7468675840228,3548.7468675840228,3548.7468675840228,0
1970-01-01 00:00:00.000000328,,3463.026560163976,3463.026560163976,3463.026560163976,3463.026560163976,3463.026560163976,0
1970-01-01 00:00:00.000000329,,3420.362883628184,3420.362883628184,3420.362883628184,3420.362883628184,3420.362883628184,0
1970-01-01 00:00:00.000000330,,3370.818004699296,3370.818004699296,3370.818004699296,3370.818004699296,3370.818004699296,0
1970-01-01 00:00:00.000000331,,3256.5404459914744,3256.5404459914744,3256.5404459914744,3256.5404459914744,3256.5404459914744,0
1970-01-01 00:00:00.000000332,,3225.919084549805,3225.919084549805,3225.919084549805,3225.919084549805,3225.919084549805,0
1970-01-01 00:00:00.000000333,,3211.615866827031,3211.615866827031,3211.615866827031,3211.615866827031,3211.615866827031,0
1970-01-01 00:00:00.000000334,,3244.006770008901,3244.006770008901,3244.006770008901,3244.006770008901,3244.006770008901,0
1970-01-01 00:00:00.000000335,,3332.479576402101,3332.479576402101,3332.479576402101,3332.479576402101,3332.479576402101,0
1970-01-01 00:00:00.000000336,,3370.768718156894,3370.768718156894,3370.768718156894,3370.768718156894,3370.768718156894,0
1970-01-01 00:00:00.000000337,,3416.9713425077857,3416.9713425077857,3416.9713425077857,3416.9713425077857,3416.9713425077857,0
1970-01-01 00:00:00.000000338,,3399.3259354549778,3399.3259354549778,3399.3259354549778,3399.3259354549778,3399.3259354549778,0
1970-01-01 00:00:00.000000339,,3391.510887914321,3391.510887914321,3391.510887914321,3391.510887914321,3391.510887914321,0
1970-01-01 00:00:00.000000340,,3402.1764416734054,3402.1764416734054,3402.1764416734054,3402.1764416734054,3402.1764416734054,0
1970-01-01 00:00:00.000000341,,3525.1540577951887,3525.1540577951887,3525.1540577951887,3525.1540577951887,3525.1540577951887,0
1970-01-01 00:00:00.000000342,,3583.05431026439,3583.05431026439,3583.05431026439,3583.05431026439,3583.05431026439,0
1970-01-01 00:00:00.000000343,,3590.0341536601704,3590.0341536601704,3590.0341536601704,3590.0341536601704,3590.0341536601704,0
1970-01-01 00:00:00.000000344,,3549.7297590075214,3549.7297590075214,3549.7297590075214,3549.7297590075214,3549.7297590075214,0
1970-01-01 00:00:00.000000345,,3564.524454173408,3564.524454173408,3564.524454173408,3564.524454173408,3564.524454173408,0
1970-01-01 00:00:00.000000346,,3574.6988620799234,3574.6988620799234,3574.6988620799234,3574.6988620799234,3574.6988620799234,0
1970-01-01 00:00:00.000000347,,3789.9828135864914,3789.9828135864914,3789.9828135864914,3789.9828135864914,3789.9828135864914,0
1970-01-01 00:00:00.000000348,,3786.6405226526304,3786.6405226526304,3786.6405226526304,3786.6405226526304,3786.6405226526304,0
1970-01-01 00:00:00.000000349,,3383.106023885246,3383.106023885246,3383.106023885246,3383.106023885246,3383.106023885246,0
1970-01-01 00:00:00.000000350,,3379.6653320036944,3379.6653320036944,3379.6653320036944,3379.6653320036944,3379.6653320036944,0
1970-01-01 00:00:00.000000351,,3406.25628373822,3406.25628373822,3406.25628373822,3406.25628373822,3406.25628373822,0
1970-01-01 00:00:00.000000352,,3461.3060635247307,3461.3060635247307,3461.3060635247307,3461.3060635247307,3461.3060635247307,0
1970-01-01 00:00:00.000000353,,3509.4254476256383,3509.4254476256383,3509.4254476256383,3509.4254476256383,3509.4254476256383,0
1970-01-01 00:00:00.000000354,,3553.661949605066,3553.661949605066,3553.661949605066,3553.661949605066,3553.661949605066,0
1970-01-01 00:00:00.000000355,,3603.305029548159,3603.305029548159,3603.305029548159,3603.305029548159,3603.305029548159,0
1970-01-01 00:00:00.000000356,,3654.914336088517,3654.914336088517,3654.914336088517,3654.914336088517,3654.914336088517,0
1970-01-01 00:00:00.000000357,,3645.083838799685,3645.083838799685,3645.083838799685,3645.083838799685,3645.083838799685,0
1970-01-01 00:00:00.000000358,,3627.3895487993927,3627.3895487993927,3627.3895487993927,3627.3895487993927,3627.3895487993927,0
1970-01-01 00:00:00.000000359,,3551.8243540135686,3551.8243540135686,3551.8243540135686,3551.8243540135686,3551.8243540135686,0
1970-01-01 00:00:00.000000360,,3570.7481998456587,3570.7481998456587,3570.7481998456587,3570.7481998456587,3570.7481998456587,0
1970-01-01 00:00:00.000000361,,3487.821481155492,3487.821481155492,3487.821481155492,3487.821481155492,3487.821481155492,0
1970-01-01 00:00:00.000000362,,3523.6373620686804,3523.6373620686804,3523.6373620686804,3523.6373620686804,3523.6373620686804,0
1970-01-01 00:00:00.000000363,,3567.7262697674155,3567.7262697674155,3567.7262697674155,3567.7262697674155,3567.7262697674155,0
1970-01-01 00:00:00.000000364,,3564.209017285815,3564.209017285815,3564.209017285815,3564.209017285815,3564.209017285815,0
1970-01-01 00:00:00.000000365,,3507.289749024576,3507.289749024576,3507.289749024576,3507.289749024576,3507.289749024576,0
1970-01-01 00:00:00.000000366,,3502.5340870656305,3502.5340870656305,3502.5340870656305,3502.5340870656305,3502.5340870656305,0
1970-01-01 00:00:00.000000367,,3502.385541573321,3502.385541573321,3502.385541573321,3502.385541573321,3502.385541573321,0
1970-01-01 00:00:00.000000368,,3616.6202346651207,3616.6202346651207,3616.6202346651207,3616.6202346651207,3616.6202346651207,0
1970-01-01 00:00:00.000000369,,3582.686796593475,3582.686796593475,3582.686796593475,3582.686796593475,3582.686796593475,0
1970-01-01 00:00:00.000000370,,3540.2822482724014,3540.2822482724014,3540.2822482724014,3540.2822482724014,3540.2822482724014,0
1970-01-01 00:00:00.000000371,,3606.464948630707,3606.464948630707,3606.464948630707,3606.464948630707,3606.464948630707,0
1970-01-01 00:00:00.000000372,,3616.273522866348,3616.273522866348,3616.273522866348,3616.273522866348,3616.273522866348,0
1970-01-01 00:00:00.000000373,,3650.999592405431,3650.999592405431,3650.999592405431,3650.999592405431,3650.999592405431,0
1970-01-01 00:00:00.000000374,,3626.181086791514,3626.181086791514,3626.181086791514,3626.181086791514,3626.181086791514,0
1970-01-01 00:00:00.000000375,,3596.45833837869,3596.45833837869,3596.45833837869,3596.45833837869,3596.45833837869,0
1970-01-01 00:00:00.000000376,,3636.0885264472968,3636.0885264472968,3636.0885264472968,3636.0885264472968,3636.0885264472968,0
1970-01-01 00:00:00.000000377,,3612.4095587798215,3612.4095587798215,3612.4095587798215,3612.4095587798215,3612.4095587798215,0
1970-01-01 00:00:00.000000378,,3606.3657548731135,3606.3657548731135,3606.3657548731135,3606.3657548731135,3606.3657548731135,0
1970-01-01 00:00:00.000000379,,3617.264147674278,3617.264147674278,3617.264147674278,3617.264147674278,3617.264147674278,0
1970-01-01 00:00:00.000000380,,3584.469920006228,3584.469920006228,3584.469920006228,3584.469920006228,3584.469920006228,0
1970-01-01 00:00:00.000000381,,3635.692415852077,3635.692415852077,3635.692415852077,3635.692415852077,3635.692415852077,0
1970-01-01 00:00:00.000000382,,3516.206689291588,3516.206689291588,3516.206689291588,3516.206689291588,3516.206689291588,0
1970-01-01 00:00:00.000000383,,3506.2991890603626,3506.2991890603626,3506.2991890603626,3506.2991890603626,3506.2991890603626,0
1970-01-01 00:00:00.000000384,,3595.4673944643587,3595.4673944643587,3595.4673944643587,3595.4673944643587,3595.4673944643587,0
1970-01-01 00:00:00.000000385,,3666.802205120295,3666.802205120295,3666.802205120295,3666.802205120295,3666.802205120295,0
1970-01-01 00:00:00.000000386,,3739.969946119707,3739.969946119707,3739.969946119707,3739.969946119707,3739.969946119707,0
1970-01-01 00:00:00.000000387,,3742.1494918483113,3742.1494918483113,3742.1494918483113,3742.1494918483113,3742.1494918483113,0
1970-01-01 00:00:00.000000388,,3774.7949404176857,3774.7949404176857,3774.7949404176857,3774.7949404176857,3774.7949404176857,0
1970-01-01 00:00:00.000000389,,3695.881139197811,3695.881139197811,3695.881139197811,3695.881139197811,3695.881139197811,0
1970-01-01 00:00:00.000000390,,3563.7630621462454,3563.7630621462454,3563.7630621462454,3563.7630621462454,3563.7630621462454,0
1970-01-01 00:00:00.000000391,,3515.215894468333,3515.215894468333,3515.215894468333,3515.215894468333,3515.215894468333,0
1970-01-01 00:00:00.000000392,,3596.458311189059,3596.458311189059,3596.458311189059,3596.458311189059,3596.458311189059,0
1970-01-01 00:00:00.000000393,,3587.5413009561235,3587.5413009561235,3587.5413009561235,3587.5413009561235,3587.5413009561235,0
1970-01-01 00:00:00.000000394,,3566.7353789703648,3566.7353789703648,3566.7353789703648,3566.7353789703648,3566.7353789703648,0
1970-01-01 00:00:00.000000395,,3545.9294853625324,3545.9294853625324,3545.9294853625324,3545.9294853625324,3545.9294853625324,0
1970-01-01 00:00:00.000000396,,3546.920337007265,3546.920337007265,3546.920337007265,3546.920337007265,3546.920337007265,0
1970-01-01 00:00:00.000000397,,3526.0645978570737,3526.0645978570737,3526.0645978570737,3526.0645978570737,3526.0645978570737,0
1970-01-01 00:00:00.000000398,,3544.938665275676,3544.938665275676,3544.938665275676,3544.938665275676,3544.938665275676,0
1970-01-01 00:00:00.000000399,,3566.587018331604,3566.587018331604,3566.587018331604,3566.587018331604,3566.587018331604,0
1970-01-01 00:00:00.000000400,,3529.086661893691,3529.086661893691,3529.086661893691,3529.086661893691,3529.086661893691,0
1970-01-01 00:00:00.000000401,,3556.827875990509,3556.827875990509,3556.827875990509,3556.827875990509,3556.827875990509,0
1970-01-01 00:00:00.000000402,,3573.7202592470203,3573.7202592470203,3573.7202592470203,3573.7202592470203,3573.7202592470203,0
1970-01-01 00:00:00.000000403,,3573.1753203821986,3573.1753203821986,3573.1753203821986,3573.1753203821986,3573.1753203821986,0
1970-01-01 00:00:00.000000404,,3577.633907640444,3577.633907640444,3577.633907640444,3577.633907640444,3577.633907640444,0
1970-01-01 00:00:00.000000405,,3608.991152703212,3608.991152703212,3608.991152703212,3608.991152703212,3608.991152703212,0
1970-01-01 00:00:00.000000406,,3670.7652176002025,3670.7652176002025,3670.7652176002025,3670.7652176002025,3670.7652176002025,0
1970-01-01 00:00:00.000000407,,3656.399211932385,3656.399211932385,3656.399211932385,3656.399211932385,3656.399211932385,0
1970-01-01 00:00:00.000000408,,3683.992060763176,3683.992060763176,3683.992060763176,3683.992060763176,3683.992060763176,0
1970-01-01 00:00:00.000000409,,3671.755930308264,3671.755930308264,3671.755930308264,3671.755930308264,3671.755930308264,0
1970-01-01 00:00:00.000000410,,3659.8171817795615,3659.8171817795615,3659.8171817795615,3659.8171817795615,3659.8171817795615,0
1970-01-01 00:00:00.000000411,,3616.2735058407375,3616.2735058407375,3616.2735058407375,3616.2735058407375,3616.2735058407375,0
1970-01-01 00:00:00.000000412,,3634.107024290044,3634.107024290044,3634.107024290044,3634.107024290044,3634.107024290044,0
1970-01-01 00:00:00.000000413,,3581.6960064328896,3581.6960064328896,3581.6960064328896,3581.6960064328896,3581.6960064328896,0
1970-01-01 00:00:00.000000414,,3550.883366854938,3550.883366854938,3550.883366854938,3550.883366854938,3550.883366854938,0
1970-01-01 00:00:00.000000415,,3551.8740229860086,3551.8740229860086,3551.8740229860086,3551.8740229860086,3551.8740229860086,0
1970-01-01 00:00:00.000000416,,3561.7817251150263,3561.7817251150263,3561.7817251150263,3561.7817251150263,3561.7817251150263,0
1970-01-01 00:00:00.000000417,,3525.12359528144,3525.12359528144,3525.12359528144,3525.12359528144,3525.12359528144,0
1970-01-01 00:00:00.000000418,,3588.5320727667454,3588.5320727667454,3588.5320727667454,3588.5320727667454,3588.5320727667454,0
1970-01-01 00:00:00.000000419,,3585.708311189913,3585.708311189913,3585.708311189913,3585.708311189913,3585.708311189913,0
1970-01-01 00:00:00.000000420,,3634.1070451471865,3634.1070451471865,3634.1070451471865,3634.1070451471865,3634.1070451471865,0
1970-01-01 00:00:00.000000421,,3654.913033658612,3654.913033658612,3654.913033658612,3654.913033658612,3654.913033658612,0
1970-01-01 00:00:00.000000422,,3715.349537576296,3715.349537576296,3715.349537576296,3715.349537576296,3715.349537576296,0
1970-01-01 00:00:00.000000423,,3665.811495555866,3665.811495555866,3665.811495555866,3665.811495555866,3665.811495555866,0
1970-01-01 00:00:00.000000424,,3764.8873219164702,3764.8873219164702,3764.8873219164702,3764.8873219164702,3764.8873219164702,0
1970-01-01 00:00:00.000000425,,3752.701076958316,3752.701076958316,3752.701076958316,3752.701076958316,3752.701076958316,0
1970-01-01 00:00:00.000000426,,3752.5525980290936,3752.5525980290936,3752.5525980290936,3752.5525980290936,3752.5525980290936,0
1970-01-01 00:00:00.000000427,,3765.878078680753,3765.878078680753,3765.878078680753,3765.878078680753,3765.878078680753,0
1970-01-01 00:00:00.000000428,,3703.460357923151,3703.460357923151,3703.460357923151,3703.460357923151,3703.460357923151,0
1970-01-01 00:00:00.000000429,,3664.820672368274,3664.820672368274,3664.820672368274,3664.820672368274,3664.820672368274,0
1970-01-01 00:00:00.000000430,,3633.116469278175,3633.116469278175,3633.116469278175,3633.116469278175,3633.116469278175,0
1970-01-01 00:00:00.000000431,,3549.397123794199,3549.397123794199,3549.397123794199,3549.397123794199,3549.397123794199,0
1970-01-01 00:00:00.000000432,,3482.5208261434614,3482.5208261434614,3482.5208261434614,3482.5208261434614,3482.5208261434614,0
1970-01-01 00:00:00.000000433,,3472.6132534846006,3472.6132534846006,3472.6132534846006,3472.6132534846006,3472.6132534846006,0
1970-01-01 00:00:00.000000434,,3460.6745819218163,3460.6745819218163,3460.6745819218163,3460.6745819218163,3460.6745819218163,0
1970-01-01 00:00:00.000000435,,3509.3208657946843,3509.3208657946843,3509.3208657946843,3509.3208657946843,3509.3208657946843,0
1970-01-01 00:00:00.000000436,,3482.5209061300893,3482.5209061300893,3482.5209061300893,3482.5209061300893,3482.5209061300893,0
1970-01-01 00:00:00.000000437,,3437.3422121277545,3437.3422121277545,3437.3422121277545,3437.3422121277545,3437.3422121277545,0
1970-01-01 00:00:00.000000438,,3477.5671471693995,3477.5671471693995,3477.5671471693995,3477.5671471693995,3477.5671471693995,0
1970-01-01 00:00:00.000000439,,3537.012684122755,3537.012684122755,3537.012684122755,3537.012684122755,3537.012684122755,0
1970-01-01 00:00:00.000000440,,3517.19737614145,3517.19737614145,3517.19737614145,3517.19737614145,3517.19737614145,0
1970-01-01 00:00:00.000000441,,3517.09841185004,3517.09841185004,3517.09841185004,3517.09841185004,3517.09841185004,0
1970-01-01 00:00:00.000000442,,3536.9631608978584,3536.9631608978584,3536.9631608978584,3536.9631608978584,3536.9631608978584,0
1970-01-01 00:00:00.000000443,,3546.920154115808,3546.920154115808,3546.920154115808,3546.920154115808,3546.920154115808,0
1970-01-01 00:00:00.000000444,,3551.874105562686,3551.874105562686,3551.874105562686,3551.874105562686,3551.874105562686,0
1970-01-01 00:00:00.000000445,,3468.699767124874,3468.699767124874,3468.699767124874,3468.699767124874,3468.699767124874,0
1970-01-01 00:00:00.000000446,,3412.1769780415616,3412.1769780415616,3412.1769780415616,3412.1769780415616,3412.1769780415616,0
