Date,Ticker,HINDUNILVR.NS,HINDUNILVR.NS.1,HINDUNILVR.NS.2,HINDUNILVR.NS.3,HINDUNILVR.NS.4,SentimentScore
1970-01-01 00:00:00.000000223,,2462.5314732856355,2462.5314732856355,2462.5314732856355,2462.5314732856355,2462.5314732856355,0
1970-01-01 00:00:00.000000224,,2443.321390694124,2443.321390694124,2443.321390694124,2443.321390694124,2443.321390694124,0
1970-01-01 00:00:00.000000225,,2447.357762115928,2447.357762115928,2447.357762115928,2447.357762115928,2447.357762115928,0
1970-01-01 00:00:00.000000226,,2477.8507219987982,2477.8507219987982,2477.8507219987982,2477.8507219987982,2477.8507219987982,0
1970-01-01 00:00:00.000000227,,2506.544006245977,2506.544006245977,2506.544006245977,2506.544006245977,2506.544006245977,0
1970-01-01 00:00:00.000000228,,2564.903824357048,2564.903824357048,2564.903824357048,2564.903824357048,2564.903824357048,0
1970-01-01 00:00:00.000000229,,2499.735552425413,2499.735552425413,2499.735552425413,2499.735552425413,2499.735552425413,0
1970-01-01 00:00:00.000000230,,2481.352605400523,2481.352605400523,2481.352605400523,2481.352605400523,2481.352605400523,0
1970-01-01 00:00:00.000000231,,2450.130262760662,2450.130262760662,2450.130262760662,2450.130262760662,2450.130262760662,0
1970-01-01 00:00:00.000000232,,2453.3397095197824,2453.3397095197824,2453.3397095197824,2453.3397095197824,2453.3397095197824,0
1970-01-01 00:00:00.000000233,,2431.649404405154,2431.649404405154,2431.649404405154,2431.649404405154,2431.649404405154,0
1970-01-01 00:00:00.000000234,,2439.2850387724416,2439.2850387724416,2439.2850387724416,2439.2850387724416,2439.2850387724416,0
1970-01-01 00:00:00.000000235,,2452.4155444248795,2452.4155444248795,2452.4155444248795,2452.4155444248795,2452.4155444248795,0
1970-01-01 00:00:00.000000236,,2451.10247752085,2451.10247752085,2451.10247752085,2451.10247752085,2451.10247752085,0
1970-01-01 00:00:00.000000237,,2451.2482893044275,2451.2482893044275,2451.2482893044275,2451.2482893044275,2451.2482893044275,0
1970-01-01 00:00:00.000000238,,2465.7413121315103,2465.7413121315103,2465.7413121315103,2465.7413121315103,2465.7413121315103,0
1970-01-01 00:00:00.000000239,,2502.604938717555,2502.604938717555,2502.604938717555,2502.604938717555,2502.604938717555,0
1970-01-01 00:00:00.000000240,,2472.7441988392134,2472.7441988392134,2472.7441988392134,2472.7441988392134,2472.7441988392134,0
1970-01-01 00:00:00.000000241,,2489.231096947733,2489.231096947733,2489.231096947733,2489.231096947733,2489.231096947733,0
1970-01-01 00:00:00.000000242,,2505.18277698832,2505.18277698832,2505.18277698832,2505.18277698832,2505.18277698832,0
1970-01-01 00:00:00.000000243,,2515.2979229748184,2515.2979229748184,2515.2979229748184,2515.2979229748184,2515.2979229748184,0
1970-01-01 00:00:00.000000244,,2542.386987819999,2542.386987819999,2542.386987819999,2542.386987819999,2542.386987819999,0
1970-01-01 00:00:00.000000245,,2561.791346319102,2561.791346319102,2561.791346319102,2561.791346319102,2561.791346319102,0
1970-01-01 00:00:00.000000246,,2591.0200006711034,2591.0200006711034,2591.0200006711034,2591.0200006711034,2591.0200006711034,0
1970-01-01 00:00:00.000000247,,2575.60329848568,2575.60329848568,2575.60329848568,2575.60329848568,2575.60329848568,0
1970-01-01 00:00:00.000000248,,2527.94274817919,2527.94274817919,2527.94274817919,2527.94274817919,2527.94274817919,0
1970-01-01 00:00:00.000000249,,2535.286426531461,2535.286426531461,2535.286426531461,2535.286426531461,2535.286426531461,0
1970-01-01 00:00:00.000000250,,2524.052061993761,2524.052061993761,2524.052061993761,2524.052061993761,2524.052061993761,0
1970-01-01 00:00:00.000000251,,2553.1834213291886,2553.1834213291886,2553.1834213291886,2553.1834213291886,2553.1834213291886,0
1970-01-01 00:00:00.000000252,,2511.942733343817,2511.942733343817,2511.942733343817,2511.942733343817,2511.942733343817,0
1970-01-01 00:00:00.000000253,,2509.462360152429,2509.462360152429,2509.462360152429,2509.462360152429,2509.462360152429,0
1970-01-01 00:00:00.000000254,,2509.462412190667,2509.462412190667,2509.462412190667,2509.462412190667,2509.462412190667,0
1970-01-01 00:00:00.000000255,,2464.233605294857,2464.233605294857,2464.233605294857,2464.233605294857,2464.233605294857,0
1970-01-01 00:00:00.000000256,,2476.391845520804,2476.391845520804,2476.391845520804,2476.391845520804,2476.391845520804,0
1970-01-01 00:00:00.000000257,,2502.84811420622,2502.84811420622,2502.84811420622,2502.84811420622,2502.84811420622,0
1970-01-01 00:00:00.000000258,,2479.309957058912,2479.309957058912,2479.309957058912,2479.309957058912,2479.309957058912,0
1970-01-01 00:00:00.000000259,,2499.7356736978145,2499.7356736978145,2499.7356736978145,2499.7356736978145,2499.7356736978145,0
1970-01-01 00:00:00.000000260,,2494.8722615546167,2494.8722615546167,2494.8722615546167,2494.8722615546167,2494.8722615546167,0
1970-01-01 00:00:00.000000261,,2383.9891856871554,2383.9891856871554,2383.9891856871554,2383.9891856871554,2383.9891856871554,0
1970-01-01 00:00:00.000000262,,2322.7116705752765,2322.7116705752765,2322.7116705752765,2322.7116705752765,2322.7116705752765,0
1970-01-01 00:00:00.000000263,,2387.6851507931965,2387.6851507931965,2387.6851507931965,2387.6851507931965,2387.6851507931965,0
1970-01-01 00:00:00.000000264,,2344.109936395991,2344.109936395991,2344.109936395991,2344.109936395991,2344.109936395991,0
1970-01-01 00:00:00.000000265,,2386.9069148603417,2386.9069148603417,2386.9069148603417,2386.9069148603417,2386.9069148603417,0
1970-01-01 00:00:00.000000266,,2383.016635759864,2383.016635759864,2383.016635759864,2383.016635759864,2383.016635759864,0
1970-01-01 00:00:00.000000267,,2407.430425282823,2407.430425282823,2407.430425282823,2407.430425282823,2407.430425282823,0
1970-01-01 00:00:00.000000268,,2409.2782131925123,2409.2782131925123,2409.2782131925123,2409.2782131925123,2409.2782131925123,0
1970-01-01 00:00:00.000000269,,2396.633950712957,2396.633950712957,2396.633950712957,2396.633950712957,2396.633950712957,0
1970-01-01 00:00:00.000000270,,2358.651317404168,2358.651317404168,2358.651317404168,2358.651317404168,2358.651317404168,0
1970-01-01 00:00:00.000000271,,2373.192582113411,2373.192582113411,2373.192582113411,2373.192582113411,2373.192582113411,0
1970-01-01 00:00:00.000000272,,2375.040613855351,2375.040613855351,2375.040613855351,2375.040613855351,2375.040613855351,0
1970-01-01 00:00:00.000000273,,2350.967305103393,2350.967305103393,2350.967305103393,2350.967305103393,2350.967305103393,0
1970-01-01 00:00:00.000000274,,2357.8249890008447,2357.8249890008447,2357.8249890008447,2357.8249890008447,2357.8249890008447,0
1970-01-01 00:00:00.000000275,,2324.656724411941,2324.656724411941,2324.656724411941,2324.656724411941,2324.656724411941,0
1970-01-01 00:00:00.000000276,,2319.793542979005,2319.793542979005,2319.793542979005,2319.793542979005,2319.793542979005,0
1970-01-01 00:00:00.000000277,,2303.5989391284606,2303.5989391284606,2303.5989391284606,2303.5989391284606,2303.5989391284606,0
1970-01-01 00:00:00.000000278,,2305.155158049558,2305.155158049558,2305.155158049558,2305.155158049558,2305.155158049558,0
1970-01-01 00:00:00.000000279,,2324.170366779078,2324.170366779078,2324.170366779078,2324.170366779078,2324.170366779078,0
1970-01-01 00:00:00.000000280,,2305.30090726846,2305.30090726846,2305.30090726846,2305.30090726846,2305.30090726846,0
1970-01-01 00:00:00.000000281,,2338.37157131742,2338.37157131742,2338.37157131742,2338.37157131742,2338.37157131742,0
1970-01-01 00:00:00.000000282,,2354.128434265619,2354.128434265619,2354.128434265619,2354.128434265619,2354.128434265619,0
1970-01-01 00:00:00.000000283,,2323.2467099223823,2323.2467099223823,2323.2467099223823,2323.2467099223823,2323.2467099223823,0
1970-01-01 00:00:00.000000284,,2325.726952546895,2325.726952546895,2325.726952546895,2325.726952546895,2325.726952546895,0
1970-01-01 00:00:00.000000285,,2338.322749515633,2338.322749515633,2338.322749515633,2338.322749515633,2338.322749515633,0
1970-01-01 00:00:00.000000286,,2345.180234589721,2345.180234589721,2345.180234589721,2345.180234589721,2345.180234589721,0
1970-01-01 00:00:00.000000287,,2358.6998993298203,2358.6998993298203,2358.6998993298203,2358.6998993298203,2358.6998993298203,0
1970-01-01 00:00:00.000000288,,2350.869898311013,2350.869898311013,2350.869898311013,2350.869898311013,2350.869898311013,0
1970-01-01 00:00:00.000000289,,2350.1407517720413,2350.1407517720413,2350.1407517720413,2350.1407517720413,2350.1407517720413,0
1970-01-01 00:00:00.000000290,,2339.246651453043,2339.246651453043,2339.246651453043,2339.246651453043,2339.246651453043,0
1970-01-01 00:00:00.000000291,,2338.2743293276767,2338.2743293276767,2338.2743293276767,2338.2743293276767,2338.2743293276767,0
1970-01-01 00:00:00.000000292,,2339.198241231998,2339.198241231998,2339.198241231998,2339.198241231998,2339.198241231998,0
1970-01-01 00:00:00.000000293,,2343.137571553524,2343.137571553524,2343.137571553524,2343.137571553524,2343.137571553524,0
1970-01-01 00:00:00.000000294,,2314.9303750309778,2314.9303750309778,2314.9303750309778,2314.9303750309778,2314.9303750309778,0
1970-01-01 00:00:00.000000295,,2310.066920667497,2310.066920667497,2310.066920667497,2310.066920667497,2310.066920667497,0
1970-01-01 00:00:00.000000296,,2241.834857614821,2241.834857614821,2241.834857614821,2241.834857614821,2241.834857614821,0
1970-01-01 00:00:00.000000297,,2266.345903998624,2266.345903998624,2266.345903998624,2266.345903998624,2266.345903998624,0
1970-01-01 00:00:00.000000298,,2257.3488993650367,2257.3488993650367,2257.3488993650367,2257.3488993650367,2257.3488993650367,0
1970-01-01 00:00:00.000000299,,2220.825348500397,2220.825348500397,2220.825348500397,2220.825348500397,2220.825348500397,0
1970-01-01 00:00:00.000000300,,2188.484499718884,2188.484499718884,2188.484499718884,2188.484499718884,2188.484499718884,0
1970-01-01 00:00:00.000000301,,2172.922140445826,2172.922140445826,2172.922140445826,2172.922140445826,2172.922140445826,0
1970-01-01 00:00:00.000000302,,2177.8339226411194,2177.8339226411194,2177.8339226411194,2177.8339226411194,2177.8339226411194,0
1970-01-01 00:00:00.000000303,,2171.073895558289,2171.073895558289,2171.073895558289,2171.073895558289,2171.073895558289,0
1970-01-01 00:00:00.000000304,,2188.4845076926044,2188.4845076926044,2188.4845076926044,2188.4845076926044,2188.4845076926044,0
1970-01-01 00:00:00.000000305,,2183.6213201006,2183.6213201006,2183.6213201006,2183.6213201006,2183.6213201006,0
1970-01-01 00:00:00.000000306,,2207.937636961305,2207.937636961305,2207.937636961305,2207.937636961305,2207.937636961305,0
1970-01-01 00:00:00.000000307,,2235.172255750736,2235.172255750736,2235.172255750736,2235.172255750736,2235.172255750736,0
1970-01-01 00:00:00.000000308,,2219.463726002639,2219.463726002639,2219.463726002639,2219.463726002639,2219.463726002639,0
1970-01-01 00:00:00.000000309,,2207.937858639993,2207.937858639993,2207.937858639993,2207.937858639993,2207.937858639993,0
1970-01-01 00:00:00.000000310,,2203.025627788126,2203.025627788126,2203.025627788126,2203.025627788126,2203.025627788126,0
1970-01-01 00:00:00.000000311,,2214.7464631377725,2214.7464631377725,2214.7464631377725,2214.7464631377725,2214.7464631377725,0
1970-01-01 00:00:00.000000312,,2208.910617990722,2208.910617990722,2208.910617990722,2208.910617990722,2208.910617990722,0
1970-01-01 00:00:00.000000313,,2214.6489824322657,2214.6489824322657,2214.6489824322657,2214.6489824322657,2214.6489824322657,0
1970-01-01 00:00:00.000000314,,2199.086482944834,2199.086482944834,2199.086482944834,2199.086482944834,2199.086482944834,0
1970-01-01 00:00:00.000000315,,2166.794115153093,2166.794115153093,2166.794115153093,2166.794115153093,2166.794115153093,0
1970-01-01 00:00:00.000000316,,2123.316418577597,2123.316418577597,2123.316418577597,2123.316418577597,2123.316418577597,0
1970-01-01 00:00:00.000000317,,2154.489991105354,2154.489991105354,2154.489991105354,2154.489991105354,2154.489991105354,0
1970-01-01 00:00:00.000000318,,2159.304940992058,2159.304940992058,2159.304940992058,2159.304940992058,2159.304940992058,0
1970-01-01 00:00:00.000000319,,2188.48464969224,2188.48464969224,2188.48464969224,2188.48464969224,2188.48464969224,0
1970-01-01 00:00:00.000000320,,2191.4025531752363,2191.4025531752363,2191.4025531752363,2191.4025531752363,2191.4025531752363,0
1970-01-01 00:00:00.000000321,,2204.0958201203275,2204.0958201203275,2204.0958201203275,2204.0958201203275,2204.0958201203275,0
1970-01-01 00:00:00.000000322,,2176.8612571845347,2176.8612571845347,2176.8612571845347,2176.8612571845347,2176.8612571845347,0
1970-01-01 00:00:00.000000323,,2183.621120293182,2183.621120293182,2183.621120293182,2183.621120293182,2183.621120293182,0
1970-01-01 00:00:00.000000324,,2172.9217093988595,2172.9217093988595,2172.9217093988595,2172.9217093988595,2172.9217093988595,0
1970-01-01 00:00:00.000000325,,2171.025344800279,2171.025344800279,2171.025344800279,2171.025344800279,2171.025344800279,0
1970-01-01 00:00:00.000000326,,2144.763595893872,2144.763595893872,2144.763595893872,2144.763595893872,2144.763595893872,0
1970-01-01 00:00:00.000000327,,2170.976763997328,2170.976763997328,2170.976763997328,2170.976763997328,2170.976763997328,0
1970-01-01 00:00:00.000000328,,2164.1679557036573,2164.1679557036573,2164.1679557036573,2164.1679557036573,2164.1679557036573,0
1970-01-01 00:00:00.000000329,,2204.0471511351,2204.0471511351,2204.0471511351,2204.0471511351,2204.0471511351,0
1970-01-01 00:00:00.000000330,,2301.7019483154536,2301.7019483154536,2301.7019483154536,2301.7019483154536,2301.7019483154536,0
1970-01-01 00:00:00.000000331,,2276.6076160484445,2276.6076160484445,2276.6076160484445,2276.6076160484445,2276.6076160484445,0
1970-01-01 00:00:00.000000332,,2257.5434562656524,2257.5434562656524,2257.5434562656524,2257.5434562656524,2257.5434562656524,0
1970-01-01 00:00:00.000000333,,2309.0942334347064,2309.0942334347064,2309.0942334347064,2309.0942334347064,2309.0942334347064,0
1970-01-01 00:00:00.000000334,,2296.060830118056,2296.060830118056,2296.060830118056,2296.060830118056,2296.060830118056,0
1970-01-01 00:00:00.000000335,,2285.312836839405,2285.312836839405,2285.312836839405,2285.312836839405,2285.312836839405,0
1970-01-01 00:00:00.000000336,,2273.105883881519,2273.105883881519,2273.105883881519,2273.105883881519,2273.105883881519,0
1970-01-01 00:00:00.000000337,,2287.5983577744582,2287.5983577744582,2287.5983577744582,2287.5983577744582,2287.5983577744582,0
1970-01-01 00:00:00.000000338,,2243.9261086570027,2243.9261086570027,2243.9261086570027,2243.9261086570027,2243.9261086570027,0
1970-01-01 00:00:00.000000339,,2247.816648206641,2247.816648206641,2247.816648206641,2247.816648206641,2247.816648206641,0
1970-01-01 00:00:00.000000340,,2302.188472110602,2302.188472110602,2302.188472110602,2302.188472110602,2302.188472110602,0
1970-01-01 00:00:00.000000341,,2313.471372926562,2313.471372926562,2313.471372926562,2313.471372926562,2313.471372926562,0
1970-01-01 00:00:00.000000342,,2304.2795835532693,2304.2795835532693,2304.2795835532693,2304.2795835532693,2304.2795835532693,0
1970-01-01 00:00:00.000000343,,2324.6570572838623,2324.6570572838623,2324.6570572838623,2324.6570572838623,2324.6570572838623,0
1970-01-01 00:00:00.000000344,,2316.0975363436523,2316.0975363436523,2316.0975363436523,2316.0975363436523,2316.0975363436523,0
1970-01-01 00:00:00.000000345,,2303.258553384194,2303.258553384194,2303.258553384194,2303.258553384194,2303.258553384194,0
1970-01-01 00:00:00.000000346,,2288.6684450777684,2288.6684450777684,2288.6684450777684,2288.6684450777684,2288.6684450777684,0
1970-01-01 00:00:00.000000347,,2315.902868421887,2315.902868421887,2315.902868421887,2315.902868421887,2315.902868421887,0
1970-01-01 00:00:00.000000348,,2309.0944365415808,2309.0944365415808,2309.0944365415808,2309.0944365415808,2309.0944365415808,0
1970-01-01 00:00:00.000000349,,2464.2823203652224,2464.2823203652224,2464.2823203652224,2464.2823203652224,2464.2823203652224,0
1970-01-01 00:00:00.000000350,,2528.915514285807,2528.915514285807,2528.915514285807,2528.915514285807,2528.915514285807,0
1970-01-01 00:00:00.000000351,,2485.437664005236,2485.437664005236,2485.437664005236,2485.437664005236,2485.437664005236,0
1970-01-01 00:00:00.000000352,,2508.4896017900824,2508.4896017900824,2508.4896017900824,2508.4896017900824,2508.4896017900824,0
1970-01-01 00:00:00.000000353,,2495.845056495152,2495.845056495152,2495.845056495152,2495.845056495152,2495.845056495152,0
1970-01-01 00:00:00.000000354,,2497.790273476704,2497.790273476704,2497.790273476704,2497.790273476704,2497.790273476704,0
1970-01-01 00:00:00.000000355,,2419.928809190779,2419.928809190779,2419.928809190779,2419.928809190779,2419.928809190779,0
1970-01-01 00:00:00.000000356,,2428.822485865984,2428.822485865984,2428.822485865984,2428.822485865984,2428.822485865984,0
1970-01-01 00:00:00.000000357,,2435.599033685831,2435.599033685831,2435.599033685831,2435.599033685831,2435.599033685831,0
1970-01-01 00:00:00.000000358,,2450.4293223323984,2450.4293223323984,2450.4293223323984,2450.4293223323984,2450.4293223323984,0
1970-01-01 00:00:00.000000359,,2413.108131126199,2413.108131126199,2413.108131126199,2413.108131126199,2413.108131126199,0
1970-01-01 00:00:00.000000360,,2430.7866567195674,2430.7866567195674,2430.7866567195674,2430.7866567195674,2430.7866567195674,0
1970-01-01 00:00:00.000000361,,2391.5011784668804,2391.5011784668804,2391.5011784668804,2391.5011784668804,2391.5011784668804,0
1970-01-01 00:00:00.000000362,,2395.773637233693,2395.773637233693,2395.773637233693,2395.773637233693,2395.773637233693,0
1970-01-01 00:00:00.000000363,,2393.4653998361614,2393.4653998361614,2393.4653998361614,2393.4653998361614,2393.4653998361614,0
1970-01-01 00:00:00.000000364,,2406.184004583337,2406.184004583337,2406.184004583337,2406.184004583337,2406.184004583337,0
1970-01-01 00:00:00.000000365,,2419.0010668719524,2419.0010668719524,2419.0010668719524,2419.0010668719524,2419.0010668719524,0
1970-01-01 00:00:00.000000366,,2417.085980024133,2417.085980024133,2417.085980024133,2417.085980024133,2417.085980024133,0
1970-01-01 00:00:00.000000367,,2470.0719817737668,2470.0719817737668,2470.0719817737668,2470.0719817737668,2470.0719817737668,0
1970-01-01 00:00:00.000000368,,2442.228554488172,2442.228554488172,2442.228554488172,2442.228554488172,2442.228554488172,0
1970-01-01 00:00:00.000000369,,2470.1211982255686,2470.1211982255686,2470.1211982255686,2470.1211982255686,2470.1211982255686,0
1970-01-01 00:00:00.000000370,,2451.362395595605,2451.362395595605,2451.362395595605,2451.362395595605,2451.362395595605,0
1970-01-01 00:00:00.000000371,,2514.268208466461,2514.268208466461,2514.268208466461,2514.268208466461,2514.268208466461,0
1970-01-01 00:00:00.000000372,,2540.9332304701293,2540.9332304701293,2540.9332304701293,2540.9332304701293,2540.9332304701293,0
1970-01-01 00:00:00.000000373,,2534.893278433295,2534.893278433295,2534.893278433295,2534.893278433295,2534.893278433295,0
1970-01-01 00:00:00.000000374,,2570.2499179756405,2570.2499179756405,2570.2499179756405,2570.2499179756405,2570.2499179756405,0
1970-01-01 00:00:00.000000375,,2554.535858995138,2554.535858995138,2554.535858995138,2554.535858995138,2554.535858995138,0
1970-01-01 00:00:00.000000376,,2581.053610775766,2581.053610775766,2581.053610775766,2581.053610775766,2581.053610775766,0
1970-01-01 00:00:00.000000377,,2579.0400815959115,2579.0400815959115,2579.0400815959115,2579.0400815959115,2579.0400815959115,0
1970-01-01 00:00:00.000000378,,2651.767514353426,2651.767514353426,2651.767514353426,2651.767514353426,2651.767514353426,0
1970-01-01 00:00:00.000000379,,2690.070789500825,2690.070789500825,2690.070789500825,2690.070789500825,2690.070789500825,0
1970-01-01 00:00:00.000000380,,2657.3654447805693,2657.3654447805693,2657.3654447805693,2657.3654447805693,2657.3654447805693,0
1970-01-01 00:00:00.000000381,,2696.9455645897924,2696.9455645897924,2696.9455645897924,2696.9455645897924,2696.9455645897924,0
1970-01-01 00:00:00.000000382,,2698.9100038035635,2698.9100038035635,2698.9100038035635,2698.9100038035635,2698.9100038035635,0
1970-01-01 00:00:00.000000383,,2668.513003921543,2668.513003921543,2668.513003921543,2668.513003921543,2668.513003921543,0
1970-01-01 00:00:00.000000384,,2675.3387317043125,2675.3387317043125,2675.3387317043125,2675.3387317043125,2675.3387317043125,0
1970-01-01 00:00:00.000000385,,2662.7671579702123,2662.7671579702123,2662.7671579702123,2662.7671579702123,2662.7671579702123,0
1970-01-01 00:00:00.000000386,,2667.0886844007723,2667.0886844007723,2667.0886844007723,2667.0886844007723,2667.0886844007723,0
1970-01-01 00:00:00.000000387,,2656.677869623587,2656.677869623587,2656.677869623587,2656.677869623587,2656.677869623587,0
1970-01-01 00:00:00.000000388,,2665.517191975145,2665.517191975145,2665.517191975145,2665.517191975145,2665.517191975145,0
1970-01-01 00:00:00.000000389,,2663.5529374535586,2663.5529374535586,2663.5529374535586,2663.5529374535586,2663.5529374535586,0
1970-01-01 00:00:00.000000390,,2628.1470120907406,2628.1470120907406,2628.1470120907406,2628.1470120907406,2628.1470120907406,0
1970-01-01 00:00:00.000000391,,2671.508412583874,2671.508412583874,2671.508412583874,2671.508412583874,2671.508412583874,0
1970-01-01 00:00:00.000000392,,2732.007844519948,2732.007844519948,2732.007844519948,2732.007844519948,2732.007844519948,0
1970-01-01 00:00:00.000000393,,2704.802745858555,2704.802745858555,2704.802745858555,2704.802745858555,2704.802745858555,0
1970-01-01 00:00:00.000000394,,2706.7668683605493,2706.7668683605493,2706.7668683605493,2706.7668683605493,2706.7668683605493,0
1970-01-01 00:00:00.000000395,,2689.0886039431816,2689.0886039431816,2689.0886039431816,2689.0886039431816,2689.0886039431816,0
1970-01-01 00:00:00.000000396,,2693.017111930474,2693.017111930474,2693.017111930474,2693.017111930474,2693.017111930474,0
1970-01-01 00:00:00.000000397,,2692.0347690397707,2692.0347690397707,2692.0347690397707,2692.0347690397707,2692.0347690397707,0
1970-01-01 00:00:00.000000398,,2688.9903131038814,2688.9903131038814,2688.9903131038814,2688.9903131038814,2688.9903131038814,0
1970-01-01 00:00:00.000000399,,2700.923393698525,2700.923393698525,2700.923393698525,2700.923393698525,2700.923393698525,0
1970-01-01 00:00:00.000000400,,2693.557117491009,2693.557117491009,2693.557117491009,2693.557117491009,2693.557117491009,0
1970-01-01 00:00:00.000000401,,2700.3831088394704,2700.3831088394704,2700.3831088394704,2700.3831088394704,2700.3831088394704,0
1970-01-01 00:00:00.000000402,,2752.878253181033,2752.878253181033,2752.878253181033,2752.878253181033,2752.878253181033,0
1970-01-01 00:00:00.000000403,,2749.195314378257,2749.195314378257,2749.195314378257,2749.195314378257,2749.195314378257,0
1970-01-01 00:00:00.000000404,,2765.302266614152,2765.302266614152,2765.302266614152,2765.302266614152,2765.302266614152,0
1970-01-01 00:00:00.000000405,,2758.8201919983567,2758.8201919983567,2758.8201919983567,2758.8201919983567,2758.8201919983567,0
1970-01-01 00:00:00.000000406,,2710.6956296414182,2710.6956296414182,2710.6956296414182,2710.6956296414182,2710.6956296414182,0
1970-01-01 00:00:00.000000407,,2720.46789831067,2720.46789831067,2720.46789831067,2720.46789831067,2720.46789831067,0
1970-01-01 00:00:00.000000408,,2745.7575383581343,2745.7575383581343,2745.7575383581343,2745.7575383581343,2745.7575383581343,0
1970-01-01 00:00:00.000000409,,2744.088087928264,2744.088087928264,2744.088087928264,2744.088087928264,2744.088087928264,0
1970-01-01 00:00:00.000000410,,2730.338219028989,2730.338219028989,2730.338219028989,2730.338219028989,2730.338219028989,0
1970-01-01 00:00:00.000000411,,2730.3383056533216,2730.3383056533216,2730.3383056533216,2730.3383056533216,2730.3383056533216,0
1970-01-01 00:00:00.000000412,,2789.315410004685,2789.315410004685,2789.315410004685,2789.315410004685,2789.315410004685,0
1970-01-01 00:00:00.000000413,,2777.579075084932,2777.579075084932,2777.579075084932,2777.579075084932,2777.579075084932,0
1970-01-01 00:00:00.000000414,,2802.132524383947,2802.132524383947,2802.132524383947,2802.132524383947,2802.132524383947,0
1970-01-01 00:00:00.000000415,,2881.587099477068,2881.587099477068,2881.587099477068,2881.587099477068,2881.587099477068,0
1970-01-01 00:00:00.000000416,,2859.587613706427,2859.587613706427,2859.587613706427,2859.587613706427,2859.587613706427,0
1970-01-01 00:00:00.000000417,,2858.99803343085,2858.99803343085,2858.99803343085,2858.99803343085,2858.99803343085,0
1970-01-01 00:00:00.000000418,,2903.586950846124,2903.586950846124,2903.586950846124,2903.586950846124,2903.586950846124,0
1970-01-01 00:00:00.000000419,,2858.015864243818,2858.015864243818,2858.015864243818,2858.015864243818,2858.015864243818,0
1970-01-01 00:00:00.000000420,,2815.8823938769674,2815.8823938769674,2815.8823938769674,2815.8823938769674,2815.8823938769674,0
1970-01-01 00:00:00.000000421,,2822.659026602358,2822.659026602358,2822.659026602358,2822.659026602358,2822.659026602358,0
1970-01-01 00:00:00.000000422,,2824.8687896636807,2824.8687896636807,2824.8687896636807,2824.8687896636807,2824.8687896636807,0
1970-01-01 00:00:00.000000423,,2872.551375191689,2872.551375191689,2872.551375191689,2872.551375191689,2872.551375191689,0
1970-01-01 00:00:00.000000424,,2926.765488042224,2926.765488042224,2926.765488042224,2926.765488042224,2926.765488042224,0
1970-01-01 00:00:00.000000425,,2966.0508530379457,2966.0508530379457,2966.0508530379457,2966.0508530379457,2966.0508530379457,0
1970-01-01 00:00:00.000000426,,2897.8415331028104,2897.8415331028104,2897.8415331028104,2897.8415331028104,2897.8415331028104,0
1970-01-01 00:00:00.000000427,,2898.381829613432,2898.381829613432,2898.381829613432,2898.381829613432,2898.381829613432,0
1970-01-01 00:00:00.000000428,,2932.7564823506304,2932.7564823506304,2932.7564823506304,2932.7564823506304,2932.7564823506304,0
1970-01-01 00:00:00.000000429,,2911.247631783933,2911.247631783933,2911.247631783933,2911.247631783933,2911.247631783933,0
1970-01-01 00:00:00.000000430,,2909.774414696781,2909.774414696781,2909.774414696781,2909.774414696781,2909.774414696781,0
1970-01-01 00:00:00.000000431,,2856.788374211744,2856.788374211744,2856.788374211744,2856.788374211744,2856.788374211744,0
1970-01-01 00:00:00.000000432,,2839.3553560532305,2839.3553560532305,2839.3553560532305,2839.3553560532305,2839.3553560532305,0
1970-01-01 00:00:00.000000433,,2794.177053744544,2794.177053744544,2794.177053744544,2794.177053744544,2794.177053744544,0
1970-01-01 00:00:00.000000434,,2793.1948481721283,2793.1948481721283,2793.1948481721283,2793.1948481721283,2793.1948481721283,0
1970-01-01 00:00:00.000000435,,2772.9628562205944,2772.9628562205944,2772.9628562205944,2772.9628562205944,2772.9628562205944,0
1970-01-01 00:00:00.000000436,,2720.516964481247,2720.516964481247,2720.516964481247,2720.516964481247,2720.516964481247,0
1970-01-01 00:00:00.000000437,,2715.409749949381,2715.409749949381,2715.409749949381,2715.409749949381,2715.409749949381,0
1970-01-01 00:00:00.000000438,,2741.731219144135,2741.731219144135,2741.731219144135,2741.731219144135,2741.731219144135,0
1970-01-01 00:00:00.000000439,,2743.2042356246407,2743.2042356246407,2743.2042356246407,2743.2042356246407,2743.2042356246407,0
1970-01-01 00:00:00.000000440,,2739.324696934132,2739.324696934132,2739.324696934132,2739.324696934132,2739.324696934132,0
1970-01-01 00:00:00.000000441,,2729.798005573843,2729.798005573843,2729.798005573843,2729.798005573843,2729.798005573843,0
1970-01-01 00:00:00.000000442,,2689.7268522038785,2689.7268522038785,2689.7268522038785,2689.7268522038785,2689.7268522038785,0
1970-01-01 00:00:00.000000443,,2666.4993875977416,2666.4993875977416,2666.4993875977416,2666.4993875977416,2666.4993875977416,0
1970-01-01 00:00:00.000000444,,2637.1335958807244,2637.1335958807244,2637.1335958807244,2637.1335958807244,2637.1335958807244,0
1970-01-01 00:00:00.000000445,,2574.1785750975464,2574.1785750975464,2574.1785750975464,2574.1785750975464,2574.1785750975464,0
1970-01-01 00:00:00.000000446,,2599.714131035417,2599.714131035417,2599.714131035417,2599.714131035417,2599.714131035417,0
