Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,3016.199951171875,3016.199951171875,3016.199951171875,3016.199951171875,3016.199951171875,2025-08-19,0,0,0,0,0,0
,3098.60009765625,3098.60009765625,3098.60009765625,3098.60009765625,3098.60009765625,2025-08-20,0,0,0,0,0,0
,3102.60009765625,3102.60009765625,3102.60009765625,3102.60009765625,3102.60009765625,2025-08-21,0,0,0,0,0,0
,3054.0,3054.0,3054.0,3054.0,3054.0,2025-08-22,0,0,0,0,0,0
,3140.60009765625,3140.60009765625,3140.60009765625,3140.60009765625,3140.60009765625,2025-08-25,0,0,0,0,0,0
,3157.199951171875,3157.199951171875,3157.199951171875,3157.199951171875,3157.199951171875,2025-08-26,0,0,0,0,0,0
,3157.199951171875,3157.199951171875,3157.199951171875,3157.199951171875,3157.199951171875,2025-08-27,0,0,0,0,0,0
,3093.699951171875,3093.699951171875,3093.699951171875,3093.699951171875,3093.699951171875,2025-08-28,0,0,0,0,0,0
,3084.699951171875,3084.699951171875,3084.699951171875,3084.699951171875,3084.699951171875,2025-08-29,0,0,0,0,0,0
,3112.60009765625,3112.60009765625,3112.60009765625,3112.60009765625,3112.60009765625,2025-09-01,0,0,0,0,0,0
,3111.5,3111.5,3111.5,3111.5,3111.5,2025-09-02,0,0,0,0,0,0
,3097.5,3097.5,3097.5,3097.5,3097.5,2025-09-03,0,0,0,0,0,0
,3095.699951171875,3095.699951171875,3095.699951171875,3095.699951171875,3095.699951171875,2025-09-04,0,0,0,0,0,0
,3048.300048828125,3048.300048828125,3048.300048828125,3048.300048828125,3048.300048828125,2025-09-05,0,0,0,0,0,0
,3019.0,3019.0,3019.0,3019.0,3019.0,2025-09-08,0,0,0,0,0,0
,3046.5,3046.5,3046.5,3046.5,3046.5,2025-09-09,0,0,0,0,0,0
