Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,3517.19737614145,3517.19737614145,3517.19737614145,3517.19737614145,3517.19737614145,2024-10-16,0,0,0,0,0,0
,3517.09841185004,3517.09841185004,3517.09841185004,3517.09841185004,3517.09841185004,2024-10-17,0,0,0,0,0,0
,3536.9631608978584,3536.9631608978584,3536.9631608978584,3536.9631608978584,3536.9631608978584,2024-10-18,0,0,0,0,0,0
,3546.920154115808,3546.920154115808,3546.920154115808,3546.920154115808,3546.920154115808,2024-10-21,0,0,0,0,0,0
,3551.874105562686,3551.874105562686,3551.874105562686,3551.874105562686,3551.874105562686,2024-10-22,0,0,0,0,0,0
,3468.699767124874,3468.699767124874,3468.699767124874,3468.699767124874,3468.699767124874,2024-10-23,0,0,0,0,0,0
,3412.1769780415616,3412.1769780415616,3412.1769780415616,3412.1769780415616,3412.1769780415616,2024-10-24,0,0,0,0,0,0
,3393.3525953226635,3393.3525953226635,3393.3525953226635,3393.3525953226635,3393.3525953226635,2024-10-25,0,0,0,0,0,0
,3285.3597705978486,3285.3597705978486,3285.3597705978486,3285.3597705978486,3285.3597705978486,2024-10-28,0,0,0,0,0,0
,3285.3596939840263,3285.3596939840263,3285.3596939840263,3285.3596939840263,3285.3596939840263,2024-10-29,0,0,0,0,0,0
,3348.7187203265817,3348.7187203265817,3348.7187203265817,3348.7187203265817,3348.7187203265817,2024-10-30,0,0,0,0,0,0
,3497.382165906032,3497.382165906032,3497.382165906032,3497.382165906032,3497.382165906032,2024-10-31,0,0,0,0,0,0
,3591.4548321093766,3591.4548321093766,3591.4548321093766,3591.4548321093766,3591.4548321093766,2024-11-01,0,0,0,0,0,0
,3591.454757579255,3591.454757579255,3591.454757579255,3591.454757579255,3591.454757579255,2024-11-04,0,0,0,0,0,0
,3523.141977250831,3523.141977250831,3523.141977250831,3523.141977250831,3523.141977250831,2024-11-05,0,0,0,0,0,0
,3560.7908358845502,3560.7908358845502,3560.7908358845502,3560.7908358845502,3560.7908358845502,2024-11-06,0,0,0,0,0,0
,3613.64812502655,3613.64812502655,3613.64812502655,3613.64812502655,3613.64812502655,2024-11-07,0,0,0,0,0,0
,3606.762005642167,3606.762005642167,3606.762005642167,3606.762005642167,3606.762005642167,2024-11-08,0,0,0,0,0,0
,3612.310527006271,3612.310527006271,3612.310527006271,3612.310527006271,3612.310527006271,2024-11-11,0,0,0,0,0,0
,3616.2734964993606,3616.2734964993606,3616.2734964993606,3616.2734964993606,3616.2734964993606,2024-11-12,0,0,0,0,0,0
,3551.8739595234183,3551.8739595234183,3551.8739595234183,3551.8739595234183,3551.8739595234183,2024-11-13,0,0,0,0,0,0
,3525.1236180654023,3525.1236180654023,3525.1236180654023,3525.1236180654023,3525.1236180654023,2024-11-14,0,0,0,0,0,0
,3488.5646204454893,3488.5646204454893,3488.5646204454893,3488.5646204454893,3488.5646204454893,2024-11-18,0,0,0,0,0,0
,3527.0059150429074,3527.0059150429074,3527.0059150429074,3527.0059150429074,3527.0059150429074,2024-11-19,0,0,0,0,0,0
,3497.3823457348035,3497.3823457348035,3497.3823457348035,3497.3823457348035,3497.3823457348035,2024-11-21,0,0,0,0,0,0
,3467.65948036631,3467.65948036631,3467.65948036631,3467.65948036631,3467.65948036631,2024-11-22,0,0,0,0,0,0
,3626.18110979966,3626.18110979966,3626.18110979966,3626.18110979966,3626.18110979966,2024-11-25,0,0,0,0,0,0
,3720.203996884119,3720.203996884119,3720.203996884119,3720.203996884119,3720.203996884119,2024-11-26,0,0,0,0,0,0
,3669.774513123046,3669.774513123046,3669.774513123046,3669.774513123046,3669.774513123046,2024-11-27,0,0,0,0,0,0
,3665.811542392949,3665.811542392949,3665.811542392949,3665.811542392949,3665.811542392949,2024-11-28,0,0,0,0,0,0
,3601.511214374312,3601.511214374312,3601.511214374312,3601.511214374312,3601.511214374312,2024-11-29,0,0,0,0,0,0
,3672.598150493629,3672.598150493629,3672.598150493629,3672.598150493629,3672.598150493629,2024-12-02,0,0,0,0,0,0
,3686.61739260098,3686.61739260098,3686.61739260098,3686.61739260098,3686.61739260098,2024-12-03,0,0,0,0,0,0
,3740.118390394391,3740.118390394391,3740.118390394391,3740.118390394391,3740.118390394391,2024-12-04,0,0,0,0,0,0
,3774.795072699305,3774.795072699305,3774.795072699305,3774.795072699305,3774.795072699305,2024-12-05,0,0,0,0,0,0
,3796.591629891723,3796.591629891723,3796.591629891723,3796.591629891723,3796.591629891723,2024-12-06,0,0,0,0,0,0
,3831.7637313714654,3831.7637313714654,3831.7637313714654,3831.7637313714654,3831.7637313714654,2024-12-09,0,0,0,0,0,0
,3918.455212081829,3918.455212081829,3918.455212081829,3918.455212081829,3918.455212081829,2024-12-10,0,0,0,0,0,0
,3886.899359956472,3886.899359956472,3886.899359956472,3886.899359956472,3886.899359956472,2024-12-11,0,0,0,0,0,0
,3893.686249656076,3893.686249656076,3893.686249656076,3893.686249656076,3893.686249656076,2024-12-12,0,0,0,0,0,0
,3823.342220588058,3823.342220588058,3823.342220588058,3823.342220588058,3823.342220588058,2024-12-13,0,0,0,0,0,0
,3846.129622907144,3846.129622907144,3846.129622907144,3846.129622907144,3846.129622907144,2024-12-16,0,0,0,0,0,0
,3827.354784853903,3827.354784853903,3827.354784853903,3827.354784853903,3827.354784853903,2024-12-17,0,0,0,0,0,0
,3772.020891790718,3772.020891790718,3772.020891790718,3772.020891790718,3772.020891790718,2024-12-18,0,0,0,0,0,0
,3667.941514543971,3667.941514543971,3667.941514543971,3667.941514543971,3667.941514543971,2024-12-19,0,0,0,0,0,0
,3682.010543293431,3682.010543293431,3682.010543293431,3682.010543293431,3682.010543293431,2024-12-20,0,0,0,0,0,0
,3636.0887444633295,3636.0887444633295,3636.0887444633295,3636.0887444633295,3636.0887444633295,2024-12-23,0,0,0,0,0,0
,3614.2423464556105,3614.2423464556105,3614.2423464556105,3614.2423464556105,3614.2423464556105,2024-12-24,0,0,0,0,0,0
,3624.199546468177,3624.199546468177,3624.199546468177,3624.199546468177,3624.199546468177,2024-12-26,0,0,0,0,0,0
,3598.836013241129,3598.836013241129,3598.836013241129,3598.836013241129,3598.836013241129,2024-12-27,0,0,0,0,0,0
,3574.562331818288,3574.562331818288,3574.562331818288,3574.562331818288,3574.562331818288,2024-12-30,0,0,0,0,0,0
,3529.6315728968502,3529.6315728968502,3529.6315728968502,3529.6315728968502,3529.6315728968502,2024-12-31,0,0,0,0,0,0
,3566.7355253067485,3566.7355253067485,3566.7355253067485,3566.7355253067485,3566.7355253067485,2025-01-01,0,0,0,0,0,0
,3642.627825225075,3642.627825225075,3642.627825225075,3642.627825225075,3642.627825225075,2025-01-02,0,0,0,0,0,0
,3673.7374314503086,3673.7374314503086,3673.7374314503086,3673.7374314503086,3673.7374314503086,2025-01-03,0,0,0,0,0,0
,3650.702274020346,3650.702274020346,3650.702274020346,3650.702274020346,3650.702274020346,2025-01-06,0,0,0,0,0,0
,3573.770038977811,3573.770038977811,3573.770038977811,3573.770038977811,3573.770038977811,2025-01-07,0,0,0,0,0,0
,3628.1626740164215,3628.1626740164215,3628.1626740164215,3628.1626740164215,3628.1626740164215,2025-01-08,0,0,0,0,0,0
,3566.6362215577715,3566.6362215577715,3566.6362215577715,3566.6362215577715,3566.6362215577715,2025-01-09,0,0,0,0,0,0
,3467.60988365528,3467.60988365528,3467.60988365528,3467.60988365528,3467.60988365528,2025-01-10,0,0,0,0,0,0
,3473.158149380393,3473.158149380393,3473.158149380393,3473.158149380393,3473.158149380393,2025-01-13,0,0,0,0,0,0
,3433.825194188746,3433.825194188746,3433.825194188746,3433.825194188746,3433.825194188746,2025-01-14,0,0,0,0,0,0
,3439.224660840124,3439.224660840124,3439.224660840124,3439.224660840124,3439.224660840124,2025-01-15,0,0,0,0,0,0
,3502.336016404937,3502.336016404937,3502.336016404937,3502.336016404937,3502.336016404937,2025-01-16,0,0,0,0,0,0
,3491.437718193442,3491.437718193442,3491.437718193442,3491.437718193442,3491.437718193442,2025-01-17,0,0,0,0,0,0
,3541.86719925381,3541.86719925381,3541.86719925381,3541.86719925381,3541.86719925381,2025-01-20,0,0,0,0,0,0
,3579.3677309545706,3579.3677309545706,3579.3677309545706,3579.3677309545706,3579.3677309545706,2025-01-21,0,0,0,0,0,0
,3530.0772505720984,3530.0772505720984,3530.0772505720984,3530.0772505720984,3530.0772505720984,2025-01-22,0,0,0,0,0,0
,3459.7333463792547,3459.7333463792547,3459.7333463792547,3459.7333463792547,3459.7333463792547,2025-01-23,0,0,0,0,0,0
,3482.025432433258,3482.025432433258,3482.025432433258,3482.025432433258,3482.025432433258,2025-01-24,0,0,0,0,0,0
,3415.3472915835446,3415.3472915835446,3415.3472915835446,3415.3472915835446,3415.3472915835446,2025-01-27,0,0,0,0,0,0
,3432.933319566636,3432.933319566636,3432.933319566636,3432.933319566636,3432.933319566636,2025-01-28,0,0,0,0,0,0
,3399.2970578637423,3399.2970578637423,3399.2970578637423,3399.2970578637423,3399.2970578637423,2025-01-29,0,0,0,0,0,0
,3423.07526485292,3423.07526485292,3423.07526485292,3423.07526485292,3423.07526485292,2025-01-30,0,0,0,0,0,0
,3468.6997537985585,3468.6997537985585,3468.6997537985585,3468.6997537985585,3468.6997537985585,2025-01-31,0,0,0,0,0,0
,3544.938689720812,3544.938689720812,3544.938689720812,3544.938689720812,3544.938689720812,2025-02-01,0,0,0,0,0,0
,3388.3985608380526,3388.3985608380526,3388.3985608380526,3388.3985608380526,3388.3985608380526,2025-02-03,0,0,0,0,0,0
,3285.359605382587,3285.359605382587,3285.359605382587,3285.359605382587,3285.359605382587,2025-02-04,0,0,0,0,0,0
,3412.8208659180355,3412.8208659180355,3412.8208659180355,3412.8208659180355,3412.8208659180355,2025-02-05,0,0,0,0,0,0
,3372.546460811088,3372.546460811088,3372.546460811088,3372.546460811088,3372.546460811088,2025-02-06,0,0,0,0,0,0
,3335.8883741239174,3335.8883741239174,3335.8883741239174,3335.8883741239174,3335.8883741239174,2025-02-07,0,0,0,0,0,0
,3316.86577380904,3316.86577380904,3316.86577380904,3316.86577380904,3316.86577380904,2025-02-10,0,0,0,0,0,0
,3329.894307442661,3329.894307442661,3329.894307442661,3329.894307442661,3329.894307442661,2025-02-11,0,0,0,0,0,0
,3228.8862381020726,3228.8862381020726,3228.8862381020726,3228.8862381020726,3228.8862381020726,2025-02-12,0,0,0,0,0,0
,3259.253165263129,3259.253165263129,3259.253165263129,3259.253165263129,3259.253165263129,2025-02-13,0,0,0,0,0,0
,3244.7882073809574,3244.7882073809574,3244.7882073809574,3244.7882073809574,3244.7882073809574,2025-02-14,0,0,0,0,0,0
,3183.8564785574367,3183.8564785574367,3183.8564785574367,3183.8564785574367,3183.8564785574367,2025-02-17,0,0,0,0,0,0
,3197.1820654609105,3197.1820654609105,3197.1820654609105,3197.1820654609105,3197.1820654609105,2025-02-18,0,0,0,0,0,0
,3190.395264786494,3190.395264786494,3190.395264786494,3190.395264786494,3190.395264786494,2025-02-19,0,0,0,0,0,0
,3229.9267819538545,3229.9267819538545,3229.9267819538545,3229.9267819538545,3229.9267819538545,2025-02-20,0,0,0,0,0,0
,3245.531107782703,3245.531107782703,3245.531107782703,3245.531107782703,3245.531107782703,2025-02-21,0,0,0,0,0,0
,3259.302704595859,3259.302704595859,3259.302704595859,3259.302704595859,3259.302704595859,2025-02-24,0,0,0,0,0,0
,3203.1265325672966,3203.1265325672966,3203.1265325672966,3203.1265325672966,3203.1265325672966,2025-02-25,0,0,0,0,0,0
,3208.0804058264525,3208.0804058264525,3208.0804058264525,3208.0804058264525,3208.0804058264525,2025-02-27,0,0,0,0,0,0
,3170.233491733098,3170.233491733098,3170.233491733098,3170.233491733098,3170.233491733098,2025-02-28,0,0,0,0,0,0
,3136.696173009949,3136.696173009949,3136.696173009949,3136.696173009949,3136.696173009949,2025-03-03,0,0,0,0,0,0
,3141.7489535167992,3141.7489535167992,3141.7489535167992,3141.7489535167992,3141.7489535167992,2025-03-04,0,0,0,0,0,0
,3183.3114343410048,3183.3114343410048,3183.3114343410048,3183.3114343410048,3183.3114343410048,2025-03-05,0,0,0,0,0,0
,3220.068579328378,3220.068579328378,3220.068579328378,3220.068579328378,3220.068579328378,2025-03-06,0,0,0,0,0,0
,3229.778007525388,3229.778007525388,3229.778007525388,3229.778007525388,3229.778007525388,2025-03-07,0,0,0,0,0,0
,3216.0065951851507,3216.0065951851507,3216.0065951851507,3216.0065951851507,3216.0065951851507,2025-03-10,0,0,0,0,0,0
,3141.006069962357,3141.006069962357,3141.006069962357,3141.006069962357,3141.006069962357,2025-03-11,0,0,0,0,0,0
,3175.3853579070405,3175.3853579070405,3175.3853579070405,3175.3853579070405,3175.3853579070405,2025-03-12,0,0,0,0,0,0
,3172.6606881398275,3172.6606881398275,3172.6606881398275,3172.6606881398275,3172.6606881398275,2025-03-13,0,0,0,0,0,0
,3160.523832416647,3160.523832416647,3160.523832416647,3160.523832416647,3160.523832416647,2025-03-17,0,0,0,0,0,0
,3144.126708984375,3144.126708984375,3144.126708984375,3144.126708984375,3144.126708984375,2025-03-18,0,0,0,0,0,0
,3244.7385528309187,3244.7385528309187,3244.7385528309187,3244.7385528309187,3244.7385528309187,2025-03-19,0,0,0,0,0,0
,3304.4318830508832,3304.4318830508832,3304.4318830508832,3304.4318830508832,3304.4318830508832,2025-03-20,0,0,0,0,0,0
,3325.980742840182,3325.980742840182,3325.980742840182,3325.980742840182,3325.980742840182,2025-03-21,0,0,0,0,0,0
,3417.130688591747,3417.130688591747,3417.130688591747,3417.130688591747,3417.130688591747,2025-03-24,0,0,0,0,0,0
,3472.613329841321,3472.613329841321,3472.613329841321,3472.613329841321,3472.613329841321,2025-03-25,0,0,0,0,0,0
,3440.90886101894,3440.90886101894,3440.90886101894,3440.90886101894,3440.90886101894,2025-03-26,0,0,0,0,0,0
,3428.029165516825,3428.029165516825,3428.029165516825,3428.029165516825,3428.029165516825,2025-03-27,0,0,0,0,0,0
,3477.46799039738,3477.46799039738,3477.46799039738,3477.46799039738,3477.46799039738,2025-03-28,0,0,0,0,0,0
,3447.8442336234234,3447.8442336234234,3447.8442336234234,3447.8442336234234,3447.8442336234234,2025-04-01,0,0,0,0,0,0
,3401.2786115130666,3401.2786115130666,3401.2786115130666,3401.2786115130666,3401.2786115130666,2025-04-02,0,0,0,0,0,0
,3368.583405418285,3368.583405418285,3368.583405418285,3368.583405418285,3368.583405418285,2025-04-03,0,0,0,0,0,0
,3368.583496822648,3368.583496822648,3368.583496822648,3368.583496822648,3368.583496822648,2025-04-04,0,0,0,0,0,0
,3020.8762544006017,3020.8762544006017,3020.8762544006017,3020.8762544006017,3020.8762544006017,2025-04-07,0,0,0,0,0,0
,3096.0749989474543,3096.0749989474543,3096.0749989474543,3096.0749989474543,3096.0749989474543,2025-04-08,0,0,0,0,0,0
,3129.612366081837,3129.612366081837,3129.612366081837,3129.612366081837,3129.612366081837,2025-04-09,0,0,0,0,0,0
,3085.2262697338097,3085.2262697338097,3085.2262697338097,3085.2262697338097,3085.2262697338097,2025-04-11,0,0,0,0,0,0
,3150.616209240261,3150.616209240261,3150.616209240261,3150.616209240261,3150.616209240261,2025-04-15,0,0,0,0,0,0
,3239.7846779044826,3239.7846779044826,3239.7846779044826,3239.7846779044826,3239.7846779044826,2025-04-16,0,0,0,0,0,0
,3184.401255724522,3184.401255724522,3184.401255724522,3184.401255724522,3184.401255724522,2025-04-17,0,0,0,0,0,0
,3219.4741882594,3219.4741882594,3219.4741882594,3219.4741882594,3219.4741882594,2025-04-21,0,0,0,0,0,0
,3249.692330208996,3249.692330208996,3249.692330208996,3249.692330208996,3249.692330208996,2025-04-22,0,0,0,0,0,0
,3245.134741898812,3245.134741898812,3245.134741898812,3245.134741898812,3245.134741898812,2025-04-23,0,0,0,0,0,0
,3276.442817054013,3276.442817054013,3276.442817054013,3276.442817054013,3276.442817054013,2025-04-24,0,0,0,0,0,0
,3279.415180963702,3279.415180963702,3279.415180963702,3279.415180963702,3279.415180963702,2025-04-25,0,0,0,0,0,0
,3229.876991956853,3229.876991956853,3229.876991956853,3229.876991956853,3229.876991956853,2025-04-28,0,0,0,0,0,0
,3304.1841644644924,3304.1841644644924,3304.1841644644924,3304.1841644644924,3304.1841644644924,2025-04-29,0,0,0,0,0,0
,3293.28574464279,3293.28574464279,3293.28574464279,3293.28574464279,3293.28574464279,2025-04-30,0,0,0,0,0,0
,3294.2765350756786,3294.2765350756786,3294.2765350756786,3294.2765350756786,3294.2765350756786,2025-05-02,0,0,0,0,0,0
,3319.045560576633,3319.045560576633,3319.045560576633,3319.045560576633,3319.045560576633,2025-05-05,0,0,0,0,0,0
,3315.082477645096,3315.082477645096,3315.082477645096,3315.082477645096,3315.082477645096,2025-05-06,0,0,0,0,0,0
,3301.211868113193,3301.211868113193,3301.211868113193,3301.211868113193,3301.211868113193,2025-05-07,0,0,0,0,0,0
,3279.514231203037,3279.514231203037,3279.514231203037,3279.514231203037,3279.514231203037,2025-05-08,0,0,0,0,0,0
,3300.220950142965,3300.220950142965,3300.220950142965,3300.220950142965,3300.220950142965,2025-05-09,0,0,0,0,0,0
,3480.539377919171,3480.539377919171,3480.539377919171,3480.539377919171,3480.539377919171,2025-05-12,0,0,0,0,0,0
,3554.0535832199857,3554.0535832199857,3554.0535832199857,3554.0535832199857,3554.0535832199857,2025-05-13,0,0,0,0,0,0
,3553.8556941113675,3553.8556941113675,3553.8556941113675,3553.8556941113675,3553.8556941113675,2025-05-14,0,0,0,0,0,0
,3560.7909933686897,3560.7909933686897,3560.7909933686897,3560.7909933686897,3560.7909933686897,2025-05-15,0,0,0,0,0,0
,3608.3474817321217,3608.3474817321217,3608.3474817321217,3608.3474817321217,3608.3474817321217,2025-05-16,0,0,0,0,0,0
,3571.3920131126943,3571.3920131126943,3571.3920131126943,3571.3920131126943,3571.3920131126943,2025-05-19,0,0,0,0,0,0
,3596.458221523366,3596.458221523366,3596.458221523366,3596.458221523366,3596.458221523366,2025-05-20,0,0,0,0,0,0
,3532.7524049540325,3532.7524049540325,3532.7524049540325,3532.7524049540325,3532.7524049540325,2025-05-21,0,0,0,0,0,0
,3551.8741007307995,3551.8741007307995,3551.8741007307995,3551.8741007307995,3551.8741007307995,2025-05-22,0,0,0,0,0,0
,3537.012608179345,3537.012608179345,3537.012608179345,3537.012608179345,3537.012608179345,2025-05-23,0,0,0,0,0,0
,3582.389449835285,3582.389449835285,3582.389449835285,3582.389449835285,3582.389449835285,2025-05-26,0,0,0,0,0,0
,3614.985529384525,3614.985529384525,3614.985529384525,3614.985529384525,3614.985529384525,2025-05-27,0,0,0,0,0,0
,3626.181027495699,3626.181027495699,3626.181027495699,3626.181027495699,3626.181027495699,2025-05-28,0,0,0,0,0,0
,3630.044803373408,3630.044803373408,3630.044803373408,3630.044803373408,3630.044803373408,2025-05-29,0,0,0,0,0,0
,3621.52450826291,3621.52450826291,3621.52450826291,3621.52450826291,3621.52450826291,2025-05-30,0,0,0,0,0,0
,3641.1416782617343,3641.1416782617343,3641.1416782617343,3641.1416782617343,3641.1416782617343,2025-06-02,0,0,0,0,0,0
,3655.0,3655.0,3655.0,3655.0,3655.0,2025-06-03,0,0,0,0,0,0
,3645.0,3645.0,3645.0,3645.0,3645.0,2025-06-04,0,0,0,0,0,0
,3629.89990234375,3629.89990234375,3629.89990234375,3629.89990234375,3629.89990234375,2025-06-05,0,0,0,0,0,0
,3645.0,3645.0,3645.0,3645.0,3645.0,2025-06-06,0,0,0,0,0,0
,3664.0,3664.0,3664.0,3664.0,3664.0,2025-06-09,0,0,0,0,0,0
,3704.0,3704.0,3704.0,3704.0,3704.0,2025-06-10,0,0,0,0,0,0
,3689.89990234375,3689.89990234375,3689.89990234375,3689.89990234375,3689.89990234375,2025-06-11,0,0,0,0,0,0
,3684.800048828125,3684.800048828125,3684.800048828125,3684.800048828125,3684.800048828125,2025-06-12,0,0,0,0,0,0
,3501.199951171875,3501.199951171875,3501.199951171875,3501.199951171875,3501.199951171875,2025-06-13,0,0,0,0,0,0
,3575.5,3575.5,3575.5,3575.5,3575.5,2025-06-16,0,0,0,0,0,0
,3622.0,3622.0,3622.0,3622.0,3622.0,2025-06-17,0,0,0,0,0,0
,3622.0,3622.0,3622.0,3622.0,3622.0,2025-06-18,0,0,0,0,0,0
,3607.0,3607.0,3607.0,3607.0,3607.0,2025-06-19,0,0,0,0,0,0
,3614.0,3614.0,3614.0,3614.0,3614.0,2025-06-20,0,0,0,0,0,0
,3645.0,3645.0,3645.0,3645.0,3645.0,2025-06-23,0,0,0,0,0,0
,3637.10009765625,3637.10009765625,3637.10009765625,3637.10009765625,3637.10009765625,2025-06-24,0,0,0,0,0,0
,3640.0,3640.0,3640.0,3640.0,3640.0,2025-06-25,0,0,0,0,0,0
,3620.10009765625,3620.10009765625,3620.10009765625,3620.10009765625,3620.10009765625,2025-06-26,0,0,0,0,0,0
,3665.0,3665.0,3665.0,3665.0,3665.0,2025-06-27,0,0,0,0,0,0
,3682.0,3682.0,3682.0,3682.0,3682.0,2025-06-30,0,0,0,0,0,0
,3669.800048828125,3669.800048828125,3669.800048828125,3669.800048828125,3669.800048828125,2025-07-01,0,0,0,0,0,0
,3666.60009765625,3666.60009765625,3666.60009765625,3666.60009765625,3666.60009765625,2025-07-02,0,0,0,0,0,0
,3605.0,3605.0,3605.0,3605.0,3605.0,2025-07-03,0,0,0,0,0,0
,3590.0,3590.0,3590.0,3590.0,3590.0,2025-07-04,0,0,0,0,0,0
,3599.89990234375,3599.89990234375,3599.89990234375,3599.89990234375,3599.89990234375,2025-07-07,0,0,0,0,0,0
,3580.0,3580.0,3580.0,3580.0,3580.0,2025-07-08,0,0,0,0,0,0
,3605.0,3605.0,3605.0,3605.0,3605.0,2025-07-09,0,0,0,0,0,0
,3575.0,3575.0,3575.0,3575.0,3575.0,2025-07-10,0,0,0,0,0,0
,3575.0,3575.0,3575.0,3575.0,3575.0,2025-07-11,0,0,0,0,0,0
,3540.60009765625,3540.60009765625,3540.60009765625,3540.60009765625,3540.60009765625,2025-07-14,0,0,0,0,0,0
,3519.0,3519.0,3519.0,3519.0,3519.0,2025-07-15,0,0,0,0,0,0
,3504.0,3504.0,3504.0,3504.0,3504.0,2025-07-16,0,0,0,0,0,0
,3515.0,3515.0,3515.0,3515.0,3515.0,2025-07-17,0,0,0,0,0,0
,3489.0,3489.0,3489.0,3489.0,3489.0,2025-07-18,0,0,0,0,0,0
,3467.60009765625,3467.60009765625,3467.60009765625,3467.60009765625,3467.60009765625,2025-07-21,0,0,0,0,0,0
,3502.0,3502.0,3502.0,3502.0,3502.0,2025-07-22,0,0,0,0,0,0
,3476.199951171875,3476.199951171875,3476.199951171875,3476.199951171875,3476.199951171875,2025-07-23,0,0,0,0,0,0
,3484.89990234375,3484.89990234375,3484.89990234375,3484.89990234375,3484.89990234375,2025-07-24,0,0,0,0,0,0
,3470.0,3470.0,3470.0,3470.0,3470.0,2025-07-25,0,0,0,0,0,0
,3430.10009765625,3430.10009765625,3430.10009765625,3430.10009765625,3430.10009765625,2025-07-28,0,0,0,0,0,0
,3418.0,3418.0,3418.0,3418.0,3418.0,2025-07-29,0,0,0,0,0,0
,3622.0,3622.0,3622.0,3622.0,3622.0,2025-07-30,0,0,0,0,0,0
,3625.0,3625.0,3625.0,3625.0,3625.0,2025-07-31,0,0,0,0,0,0
,3636.0,3636.0,3636.0,3636.0,3636.0,2025-08-01,0,0,0,0,0,0
,3595.199951171875,3595.199951171875,3595.199951171875,3595.199951171875,3595.199951171875,2025-08-04,0,0,0,0,0,0
,3630.0,3630.0,3630.0,3630.0,3630.0,2025-08-05,0,0,0,0,0,0
,3650.0,3650.0,3650.0,3650.0,3650.0,2025-08-06,0,0,0,0,0,0
,3610.300048828125,3610.300048828125,3610.300048828125,3610.300048828125,3610.300048828125,2025-08-07,0,0,0,0,0,0
,3641.60009765625,3641.60009765625,3641.60009765625,3641.60009765625,3641.60009765625,2025-08-08,0,0,0,0,0,0
,3610.0,3610.0,3610.0,3610.0,3610.0,2025-08-11,0,0,0,0,0,0
,3680.0,3680.0,3680.0,3680.0,3680.0,2025-08-12,0,0,0,0,0,0
,3696.0,3696.0,3696.0,3696.0,3696.0,2025-08-13,0,0,0,0,0,0
,3700.0,3700.0,3700.0,3700.0,3700.0,2025-08-14,0,0,0,0,0,0
,3699.0,3699.0,3699.0,3699.0,3699.0,2025-08-18,0,0,0,0,0,0
,3648.89990234375,3648.89990234375,3648.89990234375,3648.89990234375,3648.89990234375,2025-08-19,0,0,0,0,0,0
,3613.5,3613.5,3613.5,3613.5,3613.5,2025-08-20,0,0,0,0,0,0
,3599.0,3599.0,3599.0,3599.0,3599.0,2025-08-21,0,0,0,0,0,0
,3610.0,3610.0,3610.0,3610.0,3610.0,2025-08-22,0,0,0,0,0,0
,3616.0,3616.0,3616.0,3616.0,3616.0,2025-08-25,0,0,0,0,0,0
,3599.0,3599.0,3599.0,3599.0,3599.0,2025-08-26,0,0,0,0,0,0
,3541.300048828125,3541.300048828125,3541.300048828125,3541.300048828125,3541.300048828125,2025-08-27,0,0,0,0,0,0
,3540.0,3540.0,3540.0,3540.0,3540.0,2025-08-28,0,0,0,0,0,0
,3575.60009765625,3575.60009765625,3575.60009765625,3575.60009765625,3575.60009765625,2025-08-29,0,0,0,0,0,0
,3601.0,3601.0,3601.0,3601.0,3601.0,2025-09-01,0,0,0,0,0,0
,3598.39990234375,3598.39990234375,3598.39990234375,3598.39990234375,3598.39990234375,2025-09-02,0,0,0,0,0,0
,3594.0,3594.0,3594.0,3594.0,3594.0,2025-09-03,0,0,0,0,0,0
,3622.89990234375,3622.89990234375,3622.89990234375,3622.89990234375,3622.89990234375,2025-09-04,0,0,0,0,0,0
,3592.800048828125,3592.800048828125,3592.800048828125,3592.800048828125,3592.800048828125,2025-09-05,0,0,0,0,0,0
,3570.0,3570.0,3570.0,3570.0,3570.0,2025-09-08,0,0,0,0,0,0
,3547.199951171875,3547.199951171875,3547.199951171875,3547.199951171875,3547.199951171875,2025-09-09,0,0,0,0,0,0
,3559.0,3559.0,3559.0,3559.0,3559.0,2025-09-10,0,0,0,0,0,0
,3548.0,3548.0,3548.0,3548.0,3548.0,2025-09-11,0,0,0,0,0,0
,3556.39990234375,3556.39990234375,3556.39990234375,3556.39990234375,3556.39990234375,2025-09-12,0,0,0,0,0,0
