Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,2462.5314732856355,2462.5314732856355,2462.5314732856355,2462.5314732856355,2462.5314732856355,2023-11-28,0,0,0,0,0,0
,2443.321390694124,2443.321390694124,2443.321390694124,2443.321390694124,2443.321390694124,2023-11-29,0,0,0,0,0,0
,2447.357762115928,2447.357762115928,2447.357762115928,2447.357762115928,2447.357762115928,2023-11-30,0,0,0,0,0,0
,2477.8507219987982,2477.8507219987982,2477.8507219987982,2477.8507219987982,2477.8507219987982,2023-12-01,0,0,0,0,0,0
,2506.544006245977,2506.544006245977,2506.544006245977,2506.544006245977,2506.544006245977,2023-12-04,0,0,0,0,0,0
,2564.903824357048,2564.903824357048,2564.903824357048,2564.903824357048,2564.903824357048,2023-12-05,0,0,0,0,0,0
,2499.735552425413,2499.735552425413,2499.735552425413,2499.735552425413,2499.735552425413,2023-12-06,0,0,0,0,0,0
,2481.352605400523,2481.352605400523,2481.352605400523,2481.352605400523,2481.352605400523,2023-12-07,0,0,0,0,0,0
,2450.130262760662,2450.130262760662,2450.130262760662,2450.130262760662,2450.130262760662,2023-12-08,0,0,0,0,0,0
,2453.3397095197824,2453.3397095197824,2453.3397095197824,2453.3397095197824,2453.3397095197824,2023-12-11,0,0,0,0,0,0
,2431.649404405154,2431.649404405154,2431.649404405154,2431.649404405154,2431.649404405154,2023-12-12,0,0,0,0,0,0
,2439.2850387724416,2439.2850387724416,2439.2850387724416,2439.2850387724416,2439.2850387724416,2023-12-13,0,0,0,0,0,0
,2452.4155444248795,2452.4155444248795,2452.4155444248795,2452.4155444248795,2452.4155444248795,2023-12-14,0,0,0,0,0,0
,2451.10247752085,2451.10247752085,2451.10247752085,2451.10247752085,2451.10247752085,2023-12-15,0,0,0,0,0,0
,2451.2482893044275,2451.2482893044275,2451.2482893044275,2451.2482893044275,2451.2482893044275,2023-12-18,0,0,0,0,0,0
,2465.7413121315103,2465.7413121315103,2465.7413121315103,2465.7413121315103,2465.7413121315103,2023-12-19,0,0,0,0,0,0
,2502.604938717555,2502.604938717555,2502.604938717555,2502.604938717555,2502.604938717555,2023-12-20,0,0,0,0,0,0
,2472.7441988392134,2472.7441988392134,2472.7441988392134,2472.7441988392134,2472.7441988392134,2023-12-21,0,0,0,0,0,0
,2489.231096947733,2489.231096947733,2489.231096947733,2489.231096947733,2489.231096947733,2023-12-22,0,0,0,0,0,0
,2505.18277698832,2505.18277698832,2505.18277698832,2505.18277698832,2505.18277698832,2023-12-26,0,0,0,0,0,0
,2515.2979229748184,2515.2979229748184,2515.2979229748184,2515.2979229748184,2515.2979229748184,2023-12-27,0,0,0,0,0,0
,2542.386987819999,2542.386987819999,2542.386987819999,2542.386987819999,2542.386987819999,2023-12-28,0,0,0,0,0,0
,2561.791346319102,2561.791346319102,2561.791346319102,2561.791346319102,2561.791346319102,2023-12-29,0,0,0,0,0,0
,2591.0200006711034,2591.0200006711034,2591.0200006711034,2591.0200006711034,2591.0200006711034,2024-01-01,0,0,0,0,0,0
,2575.60329848568,2575.60329848568,2575.60329848568,2575.60329848568,2575.60329848568,2024-01-02,0,0,0,0,0,0
,2527.94274817919,2527.94274817919,2527.94274817919,2527.94274817919,2527.94274817919,2024-01-03,0,0,0,0,0,0
,2535.286426531461,2535.286426531461,2535.286426531461,2535.286426531461,2535.286426531461,2024-01-04,0,0,0,0,0,0
,2524.052061993761,2524.052061993761,2524.052061993761,2524.052061993761,2524.052061993761,2024-01-05,0,0,0,0,0,0
,2553.1834213291886,2553.1834213291886,2553.1834213291886,2553.1834213291886,2553.1834213291886,2024-01-08,0,0,0,0,0,0
,2511.942733343817,2511.942733343817,2511.942733343817,2511.942733343817,2511.942733343817,2024-01-09,0,0,0,0,0,0
,2509.462360152429,2509.462360152429,2509.462360152429,2509.462360152429,2509.462360152429,2024-01-10,0,0,0,0,0,0
,2509.462412190667,2509.462412190667,2509.462412190667,2509.462412190667,2509.462412190667,2024-01-11,0,0,0,0,0,0
,2464.233605294857,2464.233605294857,2464.233605294857,2464.233605294857,2464.233605294857,2024-01-12,0,0,0,0,0,0
,2476.391845520804,2476.391845520804,2476.391845520804,2476.391845520804,2476.391845520804,2024-01-15,0,0,0,0,0,0
,2502.84811420622,2502.84811420622,2502.84811420622,2502.84811420622,2502.84811420622,2024-01-16,0,0,0,0,0,0
,2479.309957058912,2479.309957058912,2479.309957058912,2479.309957058912,2479.309957058912,2024-01-17,0,0,0,0,0,0
,2499.7356736978145,2499.7356736978145,2499.7356736978145,2499.7356736978145,2499.7356736978145,2024-01-18,0,0,0,0,0,0
,2494.8722615546167,2494.8722615546167,2494.8722615546167,2494.8722615546167,2494.8722615546167,2024-01-19,0,0,0,0,0,0
,2383.9891856871554,2383.9891856871554,2383.9891856871554,2383.9891856871554,2383.9891856871554,2024-01-23,0,0,0,0,0,0
,2322.7116705752765,2322.7116705752765,2322.7116705752765,2322.7116705752765,2322.7116705752765,2024-01-24,0,0,0,0,0,0
,2387.6851507931965,2387.6851507931965,2387.6851507931965,2387.6851507931965,2387.6851507931965,2024-01-25,0,0,0,0,0,0
,2344.109936395991,2344.109936395991,2344.109936395991,2344.109936395991,2344.109936395991,2024-01-29,0,0,0,0,0,0
,2386.9069148603417,2386.9069148603417,2386.9069148603417,2386.9069148603417,2386.9069148603417,2024-01-30,0,0,0,0,0,0
,2383.016635759864,2383.016635759864,2383.016635759864,2383.016635759864,2383.016635759864,2024-01-31,0,0,0,0,0,0
,2407.430425282823,2407.430425282823,2407.430425282823,2407.430425282823,2407.430425282823,2024-02-01,0,0,0,0,0,0
,2409.2782131925123,2409.2782131925123,2409.2782131925123,2409.2782131925123,2409.2782131925123,2024-02-02,0,0,0,0,0,0
,2396.633950712957,2396.633950712957,2396.633950712957,2396.633950712957,2396.633950712957,2024-02-05,0,0,0,0,0,0
,2358.651317404168,2358.651317404168,2358.651317404168,2358.651317404168,2358.651317404168,2024-02-06,0,0,0,0,0,0
,2373.192582113411,2373.192582113411,2373.192582113411,2373.192582113411,2373.192582113411,2024-02-07,0,0,0,0,0,0
,2375.040613855351,2375.040613855351,2375.040613855351,2375.040613855351,2375.040613855351,2024-02-08,0,0,0,0,0,0
,2350.967305103393,2350.967305103393,2350.967305103393,2350.967305103393,2350.967305103393,2024-02-09,0,0,0,0,0,0
,2357.8249890008447,2357.8249890008447,2357.8249890008447,2357.8249890008447,2357.8249890008447,2024-02-12,0,0,0,0,0,0
,2324.656724411941,2324.656724411941,2324.656724411941,2324.656724411941,2324.656724411941,2024-02-13,0,0,0,0,0,0
,2319.793542979005,2319.793542979005,2319.793542979005,2319.793542979005,2319.793542979005,2024-02-14,0,0,0,0,0,0
,2303.5989391284606,2303.5989391284606,2303.5989391284606,2303.5989391284606,2303.5989391284606,2024-02-15,0,0,0,0,0,0
,2305.155158049558,2305.155158049558,2305.155158049558,2305.155158049558,2305.155158049558,2024-02-16,0,0,0,0,0,0
,2324.170366779078,2324.170366779078,2324.170366779078,2324.170366779078,2324.170366779078,2024-02-19,0,0,0,0,0,0
,2305.30090726846,2305.30090726846,2305.30090726846,2305.30090726846,2305.30090726846,2024-02-20,0,0,0,0,0,0
,2338.37157131742,2338.37157131742,2338.37157131742,2338.37157131742,2338.37157131742,2024-02-21,0,0,0,0,0,0
,2354.128434265619,2354.128434265619,2354.128434265619,2354.128434265619,2354.128434265619,2024-02-22,0,0,0,0,0,0
,2323.2467099223823,2323.2467099223823,2323.2467099223823,2323.2467099223823,2323.2467099223823,2024-02-23,0,0,0,0,0,0
,2325.726952546895,2325.726952546895,2325.726952546895,2325.726952546895,2325.726952546895,2024-02-26,0,0,0,0,0,0
,2338.322749515633,2338.322749515633,2338.322749515633,2338.322749515633,2338.322749515633,2024-02-27,0,0,0,0,0,0
,2345.180234589721,2345.180234589721,2345.180234589721,2345.180234589721,2345.180234589721,2024-02-28,0,0,0,0,0,0
,2358.6998993298203,2358.6998993298203,2358.6998993298203,2358.6998993298203,2358.6998993298203,2024-02-29,0,0,0,0,0,0
,2350.869898311013,2350.869898311013,2350.869898311013,2350.869898311013,2350.869898311013,2024-03-01,0,0,0,0,0,0
,2350.1407517720413,2350.1407517720413,2350.1407517720413,2350.1407517720413,2350.1407517720413,2024-03-04,0,0,0,0,0,0
,2339.246651453043,2339.246651453043,2339.246651453043,2339.246651453043,2339.246651453043,2024-03-05,0,0,0,0,0,0
,2338.2743293276767,2338.2743293276767,2338.2743293276767,2338.2743293276767,2338.2743293276767,2024-03-06,0,0,0,0,0,0
,2339.198241231998,2339.198241231998,2339.198241231998,2339.198241231998,2339.198241231998,2024-03-07,0,0,0,0,0,0
,2343.137571553524,2343.137571553524,2343.137571553524,2343.137571553524,2343.137571553524,2024-03-11,0,0,0,0,0,0
,2314.9303750309778,2314.9303750309778,2314.9303750309778,2314.9303750309778,2314.9303750309778,2024-03-12,0,0,0,0,0,0
,2310.066920667497,2310.066920667497,2310.066920667497,2310.066920667497,2310.066920667497,2024-03-13,0,0,0,0,0,0
,2241.834857614821,2241.834857614821,2241.834857614821,2241.834857614821,2241.834857614821,2024-03-14,0,0,0,0,0,0
,2266.345903998624,2266.345903998624,2266.345903998624,2266.345903998624,2266.345903998624,2024-03-15,0,0,0,0,0,0
,2257.3488993650367,2257.3488993650367,2257.3488993650367,2257.3488993650367,2257.3488993650367,2024-03-18,0,0,0,0,0,0
,2220.825348500397,2220.825348500397,2220.825348500397,2220.825348500397,2220.825348500397,2024-03-19,0,0,0,0,0,0
,2188.484499718884,2188.484499718884,2188.484499718884,2188.484499718884,2188.484499718884,2024-03-20,0,0,0,0,0,0
,2172.922140445826,2172.922140445826,2172.922140445826,2172.922140445826,2172.922140445826,2024-03-21,0,0,0,0,0,0
,2177.8339226411194,2177.8339226411194,2177.8339226411194,2177.8339226411194,2177.8339226411194,2024-03-22,0,0,0,0,0,0
,2171.073895558289,2171.073895558289,2171.073895558289,2171.073895558289,2171.073895558289,2024-03-26,0,0,0,0,0,0
,2188.4845076926044,2188.4845076926044,2188.4845076926044,2188.4845076926044,2188.4845076926044,2024-03-27,0,0,0,0,0,0
,2183.6213201006,2183.6213201006,2183.6213201006,2183.6213201006,2183.6213201006,2024-03-28,0,0,0,0,0,0
,2207.937636961305,2207.937636961305,2207.937636961305,2207.937636961305,2207.937636961305,2024-04-01,0,0,0,0,0,0
,2235.172255750736,2235.172255750736,2235.172255750736,2235.172255750736,2235.172255750736,2024-04-02,0,0,0,0,0,0
,2219.463726002639,2219.463726002639,2219.463726002639,2219.463726002639,2219.463726002639,2024-04-03,0,0,0,0,0,0
,2207.937858639993,2207.937858639993,2207.937858639993,2207.937858639993,2207.937858639993,2024-04-04,0,0,0,0,0,0
,2203.025627788126,2203.025627788126,2203.025627788126,2203.025627788126,2203.025627788126,2024-04-05,0,0,0,0,0,0
,2214.7464631377725,2214.7464631377725,2214.7464631377725,2214.7464631377725,2214.7464631377725,2024-04-08,0,0,0,0,0,0
,2208.910617990722,2208.910617990722,2208.910617990722,2208.910617990722,2208.910617990722,2024-04-09,0,0,0,0,0,0
,2214.6489824322657,2214.6489824322657,2214.6489824322657,2214.6489824322657,2214.6489824322657,2024-04-10,0,0,0,0,0,0
,2199.086482944834,2199.086482944834,2199.086482944834,2199.086482944834,2199.086482944834,2024-04-12,0,0,0,0,0,0
,2166.794115153093,2166.794115153093,2166.794115153093,2166.794115153093,2166.794115153093,2024-04-15,0,0,0,0,0,0
,2123.316418577597,2123.316418577597,2123.316418577597,2123.316418577597,2123.316418577597,2024-04-16,0,0,0,0,0,0
,2154.489991105354,2154.489991105354,2154.489991105354,2154.489991105354,2154.489991105354,2024-04-18,0,0,0,0,0,0
,2159.304940992058,2159.304940992058,2159.304940992058,2159.304940992058,2159.304940992058,2024-04-19,0,0,0,0,0,0
,2188.48464969224,2188.48464969224,2188.48464969224,2188.48464969224,2188.48464969224,2024-04-22,0,0,0,0,0,0
,2191.4025531752363,2191.4025531752363,2191.4025531752363,2191.4025531752363,2191.4025531752363,2024-04-23,0,0,0,0,0,0
,2204.0958201203275,2204.0958201203275,2204.0958201203275,2204.0958201203275,2204.0958201203275,2024-04-24,0,0,0,0,0,0
,2176.8612571845347,2176.8612571845347,2176.8612571845347,2176.8612571845347,2176.8612571845347,2024-04-25,0,0,0,0,0,0
,2183.621120293182,2183.621120293182,2183.621120293182,2183.621120293182,2183.621120293182,2024-04-26,0,0,0,0,0,0
,2172.9217093988595,2172.9217093988595,2172.9217093988595,2172.9217093988595,2172.9217093988595,2024-04-29,0,0,0,0,0,0
,2171.025344800279,2171.025344800279,2171.025344800279,2171.025344800279,2171.025344800279,2024-04-30,0,0,0,0,0,0
,2144.763595893872,2144.763595893872,2144.763595893872,2144.763595893872,2144.763595893872,2024-05-02,0,0,0,0,0,0
,2170.976763997328,2170.976763997328,2170.976763997328,2170.976763997328,2170.976763997328,2024-05-03,0,0,0,0,0,0
,2164.1679557036573,2164.1679557036573,2164.1679557036573,2164.1679557036573,2164.1679557036573,2024-05-06,0,0,0,0,0,0
,2204.0471511351,2204.0471511351,2204.0471511351,2204.0471511351,2204.0471511351,2024-05-07,0,0,0,0,0,0
,2301.7019483154536,2301.7019483154536,2301.7019483154536,2301.7019483154536,2301.7019483154536,2024-05-08,0,0,0,0,0,0
,2276.6076160484445,2276.6076160484445,2276.6076160484445,2276.6076160484445,2276.6076160484445,2024-05-09,0,0,0,0,0,0
,2257.5434562656524,2257.5434562656524,2257.5434562656524,2257.5434562656524,2257.5434562656524,2024-05-10,0,0,0,0,0,0
,2309.0942334347064,2309.0942334347064,2309.0942334347064,2309.0942334347064,2309.0942334347064,2024-05-13,0,0,0,0,0,0
,2296.060830118056,2296.060830118056,2296.060830118056,2296.060830118056,2296.060830118056,2024-05-14,0,0,0,0,0,0
,2285.312836839405,2285.312836839405,2285.312836839405,2285.312836839405,2285.312836839405,2024-05-15,0,0,0,0,0,0
,2273.105883881519,2273.105883881519,2273.105883881519,2273.105883881519,2273.105883881519,2024-05-16,0,0,0,0,0,0
,2287.5983577744582,2287.5983577744582,2287.5983577744582,2287.5983577744582,2287.5983577744582,2024-05-17,0,0,0,0,0,0
,2243.9261086570027,2243.9261086570027,2243.9261086570027,2243.9261086570027,2243.9261086570027,2024-05-21,0,0,0,0,0,0
,2247.816648206641,2247.816648206641,2247.816648206641,2247.816648206641,2247.816648206641,2024-05-22,0,0,0,0,0,0
,2302.188472110602,2302.188472110602,2302.188472110602,2302.188472110602,2302.188472110602,2024-05-23,0,0,0,0,0,0
,2313.471372926562,2313.471372926562,2313.471372926562,2313.471372926562,2313.471372926562,2024-05-24,0,0,0,0,0,0
,2304.2795835532693,2304.2795835532693,2304.2795835532693,2304.2795835532693,2304.2795835532693,2024-05-27,0,0,0,0,0,0
,2324.6570572838623,2324.6570572838623,2324.6570572838623,2324.6570572838623,2324.6570572838623,2024-05-28,0,0,0,0,0,0
,2316.0975363436523,2316.0975363436523,2316.0975363436523,2316.0975363436523,2316.0975363436523,2024-05-29,0,0,0,0,0,0
,2303.258553384194,2303.258553384194,2303.258553384194,2303.258553384194,2303.258553384194,2024-05-30,0,0,0,0,0,0
,2288.6684450777684,2288.6684450777684,2288.6684450777684,2288.6684450777684,2288.6684450777684,2024-05-31,0,0,0,0,0,0
,2315.902868421887,2315.902868421887,2315.902868421887,2315.902868421887,2315.902868421887,2024-06-03,0,0,0,0,0,0
,2309.0944365415808,2309.0944365415808,2309.0944365415808,2309.0944365415808,2309.0944365415808,2024-06-04,0,0,0,0,0,0
,2464.2823203652224,2464.2823203652224,2464.2823203652224,2464.2823203652224,2464.2823203652224,2024-06-05,0,0,0,0,0,0
,2528.915514285807,2528.915514285807,2528.915514285807,2528.915514285807,2528.915514285807,2024-06-06,0,0,0,0,0,0
,2485.437664005236,2485.437664005236,2485.437664005236,2485.437664005236,2485.437664005236,2024-06-07,0,0,0,0,0,0
,2508.4896017900824,2508.4896017900824,2508.4896017900824,2508.4896017900824,2508.4896017900824,2024-06-10,0,0,0,0,0,0
,2495.845056495152,2495.845056495152,2495.845056495152,2495.845056495152,2495.845056495152,2024-06-11,0,0,0,0,0,0
,2497.790273476704,2497.790273476704,2497.790273476704,2497.790273476704,2497.790273476704,2024-06-12,0,0,0,0,0,0
,2419.928809190779,2419.928809190779,2419.928809190779,2419.928809190779,2419.928809190779,2024-06-13,0,0,0,0,0,0
,2428.822485865984,2428.822485865984,2428.822485865984,2428.822485865984,2428.822485865984,2024-06-14,0,0,0,0,0,0
,2435.599033685831,2435.599033685831,2435.599033685831,2435.599033685831,2435.599033685831,2024-06-18,0,0,0,0,0,0
,2450.4293223323984,2450.4293223323984,2450.4293223323984,2450.4293223323984,2450.4293223323984,2024-06-19,0,0,0,0,0,0
,2413.108131126199,2413.108131126199,2413.108131126199,2413.108131126199,2413.108131126199,2024-06-20,0,0,0,0,0,0
,2430.7866567195674,2430.7866567195674,2430.7866567195674,2430.7866567195674,2430.7866567195674,2024-06-21,0,0,0,0,0,0
,2391.5011784668804,2391.5011784668804,2391.5011784668804,2391.5011784668804,2391.5011784668804,2024-06-24,0,0,0,0,0,0
,2395.773637233693,2395.773637233693,2395.773637233693,2395.773637233693,2395.773637233693,2024-06-25,0,0,0,0,0,0
,2393.4653998361614,2393.4653998361614,2393.4653998361614,2393.4653998361614,2393.4653998361614,2024-06-26,0,0,0,0,0,0
,2406.184004583337,2406.184004583337,2406.184004583337,2406.184004583337,2406.184004583337,2024-06-27,0,0,0,0,0,0
,2419.0010668719524,2419.0010668719524,2419.0010668719524,2419.0010668719524,2419.0010668719524,2024-06-28,0,0,0,0,0,0
,2417.085980024133,2417.085980024133,2417.085980024133,2417.085980024133,2417.085980024133,2024-07-01,0,0,0,0,0,0
,2470.0719817737668,2470.0719817737668,2470.0719817737668,2470.0719817737668,2470.0719817737668,2024-07-02,0,0,0,0,0,0
,2442.228554488172,2442.228554488172,2442.228554488172,2442.228554488172,2442.228554488172,2024-07-03,0,0,0,0,0,0
,2470.1211982255686,2470.1211982255686,2470.1211982255686,2470.1211982255686,2470.1211982255686,2024-07-04,0,0,0,0,0,0
,2451.362395595605,2451.362395595605,2451.362395595605,2451.362395595605,2451.362395595605,2024-07-05,0,0,0,0,0,0
,2514.268208466461,2514.268208466461,2514.268208466461,2514.268208466461,2514.268208466461,2024-07-08,0,0,0,0,0,0
,2540.9332304701293,2540.9332304701293,2540.9332304701293,2540.9332304701293,2540.9332304701293,2024-07-09,0,0,0,0,0,0
,2534.893278433295,2534.893278433295,2534.893278433295,2534.893278433295,2534.893278433295,2024-07-10,0,0,0,0,0,0
,2570.2499179756405,2570.2499179756405,2570.2499179756405,2570.2499179756405,2570.2499179756405,2024-07-11,0,0,0,0,0,0
,2554.535858995138,2554.535858995138,2554.535858995138,2554.535858995138,2554.535858995138,2024-07-12,0,0,0,0,0,0
,2581.053610775766,2581.053610775766,2581.053610775766,2581.053610775766,2581.053610775766,2024-07-15,0,0,0,0,0,0
,2579.0400815959115,2579.0400815959115,2579.0400815959115,2579.0400815959115,2579.0400815959115,2024-07-16,0,0,0,0,0,0
,2651.767514353426,2651.767514353426,2651.767514353426,2651.767514353426,2651.767514353426,2024-07-18,0,0,0,0,0,0
,2690.070789500825,2690.070789500825,2690.070789500825,2690.070789500825,2690.070789500825,2024-07-19,0,0,0,0,0,0
,2657.3654447805693,2657.3654447805693,2657.3654447805693,2657.3654447805693,2657.3654447805693,2024-07-22,0,0,0,0,0,0
,2696.9455645897924,2696.9455645897924,2696.9455645897924,2696.9455645897924,2696.9455645897924,2024-07-23,0,0,0,0,0,0
,2698.9100038035635,2698.9100038035635,2698.9100038035635,2698.9100038035635,2698.9100038035635,2024-07-24,0,0,0,0,0,0
,2668.513003921543,2668.513003921543,2668.513003921543,2668.513003921543,2668.513003921543,2024-07-25,0,0,0,0,0,0
,2675.3387317043125,2675.3387317043125,2675.3387317043125,2675.3387317043125,2675.3387317043125,2024-07-26,0,0,0,0,0,0
,2662.7671579702123,2662.7671579702123,2662.7671579702123,2662.7671579702123,2662.7671579702123,2024-07-29,0,0,0,0,0,0
,2667.0886844007723,2667.0886844007723,2667.0886844007723,2667.0886844007723,2667.0886844007723,2024-07-30,0,0,0,0,0,0
,2656.677869623587,2656.677869623587,2656.677869623587,2656.677869623587,2656.677869623587,2024-07-31,0,0,0,0,0,0
,2665.517191975145,2665.517191975145,2665.517191975145,2665.517191975145,2665.517191975145,2024-08-01,0,0,0,0,0,0
,2663.5529374535586,2663.5529374535586,2663.5529374535586,2663.5529374535586,2663.5529374535586,2024-08-02,0,0,0,0,0,0
,2628.1470120907406,2628.1470120907406,2628.1470120907406,2628.1470120907406,2628.1470120907406,2024-08-05,0,0,0,0,0,0
,2671.508412583874,2671.508412583874,2671.508412583874,2671.508412583874,2671.508412583874,2024-08-06,0,0,0,0,0,0
,2732.007844519948,2732.007844519948,2732.007844519948,2732.007844519948,2732.007844519948,2024-08-07,0,0,0,0,0,0
,2704.802745858555,2704.802745858555,2704.802745858555,2704.802745858555,2704.802745858555,2024-08-08,0,0,0,0,0,0
,2706.7668683605493,2706.7668683605493,2706.7668683605493,2706.7668683605493,2706.7668683605493,2024-08-09,0,0,0,0,0,0
,2689.0886039431816,2689.0886039431816,2689.0886039431816,2689.0886039431816,2689.0886039431816,2024-08-12,0,0,0,0,0,0
,2693.017111930474,2693.017111930474,2693.017111930474,2693.017111930474,2693.017111930474,2024-08-13,0,0,0,0,0,0
,2692.0347690397707,2692.0347690397707,2692.0347690397707,2692.0347690397707,2692.0347690397707,2024-08-14,0,0,0,0,0,0
,2688.9903131038814,2688.9903131038814,2688.9903131038814,2688.9903131038814,2688.9903131038814,2024-08-16,0,0,0,0,0,0
,2700.923393698525,2700.923393698525,2700.923393698525,2700.923393698525,2700.923393698525,2024-08-19,0,0,0,0,0,0
,2693.557117491009,2693.557117491009,2693.557117491009,2693.557117491009,2693.557117491009,2024-08-20,0,0,0,0,0,0
,2700.3831088394704,2700.3831088394704,2700.3831088394704,2700.3831088394704,2700.3831088394704,2024-08-21,0,0,0,0,0,0
,2752.878253181033,2752.878253181033,2752.878253181033,2752.878253181033,2752.878253181033,2024-08-22,0,0,0,0,0,0
,2749.195314378257,2749.195314378257,2749.195314378257,2749.195314378257,2749.195314378257,2024-08-23,0,0,0,0,0,0
,2765.302266614152,2765.302266614152,2765.302266614152,2765.302266614152,2765.302266614152,2024-08-26,0,0,0,0,0,0
,2758.8201919983567,2758.8201919983567,2758.8201919983567,2758.8201919983567,2758.8201919983567,2024-08-27,0,0,0,0,0,0
,2710.6956296414182,2710.6956296414182,2710.6956296414182,2710.6956296414182,2710.6956296414182,2024-08-28,0,0,0,0,0,0
,2720.46789831067,2720.46789831067,2720.46789831067,2720.46789831067,2720.46789831067,2024-08-29,0,0,0,0,0,0
,2745.7575383581343,2745.7575383581343,2745.7575383581343,2745.7575383581343,2745.7575383581343,2024-08-30,0,0,0,0,0,0
,2744.088087928264,2744.088087928264,2744.088087928264,2744.088087928264,2744.088087928264,2024-09-02,0,0,0,0,0,0
,2730.338219028989,2730.338219028989,2730.338219028989,2730.338219028989,2730.338219028989,2024-09-03,0,0,0,0,0,0
,2730.3383056533216,2730.3383056533216,2730.3383056533216,2730.3383056533216,2730.3383056533216,2024-09-04,0,0,0,0,0,0
,2789.315410004685,2789.315410004685,2789.315410004685,2789.315410004685,2789.315410004685,2024-09-05,0,0,0,0,0,0
,2777.579075084932,2777.579075084932,2777.579075084932,2777.579075084932,2777.579075084932,2024-09-06,0,0,0,0,0,0
,2802.132524383947,2802.132524383947,2802.132524383947,2802.132524383947,2802.132524383947,2024-09-09,0,0,0,0,0,0
,2881.587099477068,2881.587099477068,2881.587099477068,2881.587099477068,2881.587099477068,2024-09-10,0,0,0,0,0,0
,2859.587613706427,2859.587613706427,2859.587613706427,2859.587613706427,2859.587613706427,2024-09-11,0,0,0,0,0,0
,2858.99803343085,2858.99803343085,2858.99803343085,2858.99803343085,2858.99803343085,2024-09-12,0,0,0,0,0,0
,2903.586950846124,2903.586950846124,2903.586950846124,2903.586950846124,2903.586950846124,2024-09-13,0,0,0,0,0,0
,2858.015864243818,2858.015864243818,2858.015864243818,2858.015864243818,2858.015864243818,2024-09-16,0,0,0,0,0,0
,2815.8823938769674,2815.8823938769674,2815.8823938769674,2815.8823938769674,2815.8823938769674,2024-09-17,0,0,0,0,0,0
,2822.659026602358,2822.659026602358,2822.659026602358,2822.659026602358,2822.659026602358,2024-09-18,0,0,0,0,0,0
,2824.8687896636807,2824.8687896636807,2824.8687896636807,2824.8687896636807,2824.8687896636807,2024-09-19,0,0,0,0,0,0
,2872.551375191689,2872.551375191689,2872.551375191689,2872.551375191689,2872.551375191689,2024-09-20,0,0,0,0,0,0
,2926.765488042224,2926.765488042224,2926.765488042224,2926.765488042224,2926.765488042224,2024-09-23,0,0,0,0,0,0
,2966.0508530379457,2966.0508530379457,2966.0508530379457,2966.0508530379457,2966.0508530379457,2024-09-24,0,0,0,0,0,0
,2897.8415331028104,2897.8415331028104,2897.8415331028104,2897.8415331028104,2897.8415331028104,2024-09-25,0,0,0,0,0,0
,2898.381829613432,2898.381829613432,2898.381829613432,2898.381829613432,2898.381829613432,2024-09-26,0,0,0,0,0,0
,2932.7564823506304,2932.7564823506304,2932.7564823506304,2932.7564823506304,2932.7564823506304,2024-09-27,0,0,0,0,0,0
,2911.247631783933,2911.247631783933,2911.247631783933,2911.247631783933,2911.247631783933,2024-09-30,0,0,0,0,0,0
,2909.774414696781,2909.774414696781,2909.774414696781,2909.774414696781,2909.774414696781,2024-10-01,0,0,0,0,0,0
,2856.788374211744,2856.788374211744,2856.788374211744,2856.788374211744,2856.788374211744,2024-10-03,0,0,0,0,0,0
,2839.3553560532305,2839.3553560532305,2839.3553560532305,2839.3553560532305,2839.3553560532305,2024-10-04,0,0,0,0,0,0
,2794.177053744544,2794.177053744544,2794.177053744544,2794.177053744544,2794.177053744544,2024-10-07,0,0,0,0,0,0
,2793.1948481721283,2793.1948481721283,2793.1948481721283,2793.1948481721283,2793.1948481721283,2024-10-08,0,0,0,0,0,0
,2772.9628562205944,2772.9628562205944,2772.9628562205944,2772.9628562205944,2772.9628562205944,2024-10-09,0,0,0,0,0,0
,2720.516964481247,2720.516964481247,2720.516964481247,2720.516964481247,2720.516964481247,2024-10-10,0,0,0,0,0,0
,2715.409749949381,2715.409749949381,2715.409749949381,2715.409749949381,2715.409749949381,2024-10-11,0,0,0,0,0,0
,2741.731219144135,2741.731219144135,2741.731219144135,2741.731219144135,2741.731219144135,2024-10-14,0,0,0,0,0,0
,2743.2042356246407,2743.2042356246407,2743.2042356246407,2743.2042356246407,2743.2042356246407,2024-10-15,0,0,0,0,0,0
,2739.324696934132,2739.324696934132,2739.324696934132,2739.324696934132,2739.324696934132,2024-10-16,0,0,0,0,0,0
,2729.798005573843,2729.798005573843,2729.798005573843,2729.798005573843,2729.798005573843,2024-10-17,0,0,0,0,0,0
,2689.7268522038785,2689.7268522038785,2689.7268522038785,2689.7268522038785,2689.7268522038785,2024-10-18,0,0,0,0,0,0
,2666.4993875977416,2666.4993875977416,2666.4993875977416,2666.4993875977416,2666.4993875977416,2024-10-21,0,0,0,0,0,0
,2637.1335958807244,2637.1335958807244,2637.1335958807244,2637.1335958807244,2637.1335958807244,2024-10-22,0,0,0,0,0,0
,2574.1785750975464,2574.1785750975464,2574.1785750975464,2574.1785750975464,2574.1785750975464,2024-10-23,0,0,0,0,0,0
,2599.714131035417,2599.714131035417,2599.714131035417,2599.714131035417,2599.714131035417,2024-10-24,0,0,0,0,0,0
