Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1436.699951171875,1436.699951171875,1436.699951171875,1436.699951171875,1436.699951171875,2025-08-06,0,0,0,0,0,0
,1436.9000244140625,1436.9000244140625,1436.9000244140625,1436.9000244140625,1436.9000244140625,2025-08-07,0,0,0,0,0,0
,1423.0999755859375,1423.0999755859375,1423.0999755859375,1423.0999755859375,1423.0999755859375,2025-08-08,0,0,0,0,0,0
,1428.199951171875,1428.199951171875,1428.199951171875,1428.199951171875,1428.199951171875,2025-08-11,0,0,0,0,0,0
,1424.0999755859375,1424.0999755859375,1424.0999755859375,1424.0999755859375,1424.0999755859375,2025-08-12,0,0,0,0,0,0
,1426.5999755859375,1426.5999755859375,1426.5999755859375,1426.5999755859375,1426.5999755859375,2025-08-13,0,0,0,0,0,0
,1447.699951171875,1447.699951171875,1447.699951171875,1447.699951171875,1447.699951171875,2025-08-14,0,0,0,0,0,0
,1435.800048828125,1435.800048828125,1435.800048828125,1435.800048828125,1435.800048828125,2025-08-18,0,0,0,0,0,0
,1440.0,1440.0,1440.0,1440.0,1440.0,2025-08-19,0,0,0,0,0,0
,1496.199951171875,1496.199951171875,1496.199951171875,1496.199951171875,1496.199951171875,2025-08-20,0,0,0,0,0,0
,1496.4000244140625,1496.4000244140625,1496.4000244140625,1496.4000244140625,1496.4000244140625,2025-08-21,0,0,0,0,0,0
,1487.5,1487.5,1487.5,1487.5,1487.5,2025-08-22,0,0,0,0,0,0
,1532.0999755859375,1532.0999755859375,1532.0999755859375,1532.0999755859375,1532.0999755859375,2025-08-25,0,0,0,0,0,0
,1529.5999755859375,1529.5999755859375,1529.5999755859375,1529.5999755859375,1529.5999755859375,2025-08-26,0,0,0,0,0,0
,1529.5999755859375,1529.5999755859375,1529.5999755859375,1529.5999755859375,1529.5999755859375,2025-08-27,0,0,0,0,0,0
,1500.0999755859375,1500.0999755859375,1500.0999755859375,1500.0999755859375,1500.0999755859375,2025-08-28,0,0,0,0,0,0
,1469.5999755859375,1469.5999755859375,1469.5999755859375,1469.5999755859375,1469.5999755859375,2025-08-29,0,0,0,0,0,0
,1499.4000244140625,1499.4000244140625,1499.4000244140625,1499.4000244140625,1499.4000244140625,2025-09-01,0,0,0,0,0,0
,1498.699951171875,1498.699951171875,1498.699951171875,1498.699951171875,1498.699951171875,2025-09-02,0,0,0,0,0,0
,1479.0999755859375,1479.0999755859375,1479.0999755859375,1479.0999755859375,1479.0999755859375,2025-09-03,0,0,0,0,0,0
,1463.0,1463.0,1463.0,1463.0,1463.0,2025-09-04,0,0,0,0,0,0
,1444.5999755859375,1444.5999755859375,1444.5999755859375,1444.5999755859375,1444.5999755859375,2025-09-05,0,0,0,0,0,0
,1432.9000244140625,1432.9000244140625,1432.9000244140625,1432.9000244140625,1432.9000244140625,2025-09-08,0,0,0,0,0,0
,1494.5,1494.5,1494.5,1494.5,1494.5,2025-09-09,0,0,0,0,0,0
