Price,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_10,EMA_50,RSI,Open_Norm,High_Norm,Low_Norm,Close_Norm,Volume_Norm
2024-12-12,418.1000061035156,429.2999877929688,415.0,424.8399963378906,87752200.0,380.3959991455078,296.1620004272461,386.5095175715133,315.16979894659823,77.5337074059467,1.8115791925338287,1.7362717764498727,1.8324936048789864,1.7201765743284614,-0.2860887641000435
2024-12-13,436.2300109863281,436.2999877929688,415.7099914550781,420.0,89000200.0,389.5029998779297,300.07340057373045,395.54960728329775,319.917258242274,78.32624548355625,1.7324714922786133,1.848751715284895,1.8444573316429531,2.019604948039577,-0.252704670189776
2024-12-16,463.0199890136719,463.1900024414063,436.1499938964844,441.0899963378906,114083800.0,400.0959991455078,304.3322003173828,407.81694941609305,325.5291300372307,88.76084970836652,2.0771785937324485,2.2808356014176234,2.1888820462149057,2.462058196361022,0.4182835173163035
2024-12-17,479.8599853515625,483.989990234375,457.510009765625,475.8999938964844,131223000.0,412.93999633789065,309.112799987793,420.915683222542,331.5813204417143,90.01075073144995,2.6461333326424734,2.615061509235099,2.5488094674601145,2.740181271856493,0.8767584070173113
2024-12-18,440.1300048828125,488.5400085449219,427.010009765625,466.5,149340800.0,421.1599975585938,313.02540008544923,424.409196251682,335.8381315962672,75.3666500343814,2.492494394170047,2.688173763702034,2.034868540860019,2.084015787278493,1.3614109203566107
2024-12-19,436.1700134277344,456.3599853515625,420.0199890136719,451.8800048828125,118566100.0,427.8279998779297,316.92780029296875,426.5475266473279,339.7727151975012,72.40854414474214,2.2535367357914784,2.1710870436307967,1.9170830411153408,2.018614050821816,0.5381853796031564
2024-12-20,421.05999755859375,447.0799865722656,417.6400146484375,425.510009765625,132216200.0,431.0119995117187,320.5736001586914,425.5497940857399,342.9604517606813,65.50788596718938,1.822530279623139,2.0219708014758835,1.8769792302775368,1.769062685133267,0.9033265817542324
2024-12-23,430.6000061035156,434.510009765625,415.4100036621094,431.0,72698100.0,435.0929992675781,324.82960021972656,426.4680144526082,346.3972970290277,68.84161848321864,1.9122618561669091,1.819989341137514,1.839402380682721,1.9266218949768423,-0.6887870719001707
2024-12-24,462.2799987792969,462.7799987792969,435.1400146484375,435.8999938964844,59551800.0,441.2220001220703,329.69200012207034,432.9792843301879,350.9417167055089,72.17476930185548,1.9923501912304875,2.2742474318695947,2.171863368490706,2.4498367946640447,-1.0404515861409964
2024-12-26,454.1300048828125,465.3299865722656,451.0199890136719,465.1600036621094,76366400.0,444.1580017089844,334.38320007324216,436.82486988521055,354.98831624187375,68.25082696719439,2.47059271878838,2.315222070581477,2.439449228807241,2.3152345464046795,-0.590659770865688
2024-12-27,431.6600036621094,450.0,426.5,449.5199890136719,82666800.0,445.5140014648438,338.5898001098633,435.8858032991921,357.995049081883,59.04441530209332,2.214963271073756,2.06889122029717,2.0262746099904976,1.9441284178464733,-0.4221235967693341
2024-12-30,417.4100036621094,427.0,415.75,419.3999938964844,64941000.0,443.6320007324219,342.5202001953125,432.5265670015407,360.3250473007154,55.56182103560824,1.722664645398043,1.6993142784106685,1.8451314965166932,1.7087807523073189,-0.8962900806111775
2024-12-31,403.8399963378906,427.9299926757813,402.5400085449219,423.7900085449219,76825100.0,437.71400146484376,346.1830001831055,427.310826880877,362.03151589040857,50.568477808149154,1.7944175845905457,1.7142579240233684,1.622536242457605,1.4846635912473811,-0.5783895113491497
2025-01-02,379.2799987792969,392.7300109863281,373.0400085449219,390.1000061035156,109710700.0,427.6560028076172,349.39160003662107,418.5779490442261,362.7079269840905,40.95446429328839,1.243768693832544,1.148644811534283,1.1254458380411192,1.0790398655587936,0.3013027632465992
2025-01-03,410.4400024414063,411.8800048828125,379.4500122070313,381.4800109863281,95423300.0,424.6870025634765,353.24100006103515,417.098322389168,364.57977308045577,48.61201630012759,1.1028785066657736,1.4563576889867993,1.2334577469465136,1.5936668213531069,-0.0808862618604173
2025-01-06,411.0499877929688,426.4299926757813,401.7000122070313,423.2000122070313,85516500.0,422.175,357.18899993896486,415.998625189859,366.4021344417308,45.12808067614478,1.784774343110354,1.6901550799872922,1.6083818655318292,1.6037411110726376,-0.345893907333365
2025-01-07,394.3599853515625,414.3299865722656,390.0,405.8299865722656,75699500.0,419.5049987792969,359.86659942626954,412.06432703744144,367.4985207519202,36.17509462064227,1.500868594962758,1.4957253733548868,1.411230550288744,1.3280952786215665,-0.6084993960489873
2025-01-08,394.9400024414063,402.5,387.3999938964844,392.9500122070313,73038800.0,415.9389984130859,362.38159942626953,408.95081347452594,368.57465728876286,31.703011332316763,1.2903508424175396,1.3056344924880907,1.3674190897639331,1.337674623749114,-0.6796733212629688
2025-01-10,394.739990234375,399.2799987792969,377.2900085449219,391.3999938964844,62287300.0,409.18499755859375,365.0261990356445,406.3670274308621,369.6007487768261,38.21222465522055,1.2650164464096527,1.253893701009036,1.1970605573214603,1.3343712970119803,-0.9672767552984188
2025-01-13,403.30999755859375,403.7900085449219,380.0700073242188,383.2099914550781,67580500.0,404.1029968261719,367.901999206543,405.8112038177224,370.9226801016013,41.66581912806322,1.1311543083017923,1.326363075663729,1.2439049884224112,1.4759103298125658,-0.8256832569924666
2025-01-14,396.3599853515625,422.6400146484375,394.5400085449219,414.3399963378906,84565000.0,400.5729949951172,370.67819915771486,404.0928004602388,371.92022148395273,43.464915127628,1.639961117913183,1.6292555804584767,1.4877320649887276,1.3611265299253077,-0.3713466039324191
2025-01-15,428.2200012207031,429.7999877929688,405.6600036621094,409.8999938964844,81375500.0,401.65399475097655,374.24559906005857,408.4795642348687,374.1280559834331,49.43681866204095,1.5673911493126962,1.7443060577952314,1.6751097893925269,1.8873146252826876,-0.4566659689378665
2025-01-16,413.8200073242188,424.0,409.1300048828125,423.489990234375,68335200.0,402.65199584960936,377.5423992919922,409.4505538874778,375.68460309483646,37.51160216587599,1.7895139117517842,1.651108590338516,1.7335811219391375,1.6494897166991322,-0.8054949752023393
2025-01-17,426.5,439.739990234375,419.75,421.5,94991400.0,407.3739959716797,381.2155993652344,412.5504531806636,377.67736375778406,43.04205537921182,1.7569883600815628,1.9040276101708515,1.912533585251132,1.8589077290007945,-0.0924396193602928
2025-01-21,424.0700073242188,433.2000122070313,406.30999755859375,432.6400146484375,87320900.0,408.73699645996095,384.6681994628906,414.6449175704009,379.49668311333056,47.87407018473873,1.939067204387338,1.7989395632425649,1.6860625259644475,1.818774879630805,-0.2976260715547698
2025-01-22,415.1099853515625,428.0,414.5899963378906,416.80999755859375,60963300.0,409.1429962158203,387.1997991943359,414.7294753487938,380.8932832011044,49.336099328803215,1.6803322468472512,1.715382841101386,1.8255848290752508,1.6707945108978792,-1.0026938549275808
2025-01-23,412.3800048828125,420.7300109863281,408.9500122070313,416.05999755859375,50690600.0,410.9449981689453,389.50919921875,414.3022989004336,382.1280566003871,52.62963624881304,1.6680738129457764,1.5985645668743722,1.7305481513629992,1.6257071754390862,-1.2774893529339957
2025-01-24,406.5799865722656,418.8800048828125,405.7799987792969,414.4500122070313,56427100.0,412.1089965820312,391.2163989257813,412.898242113494,383.08695581497057,59.50423935301362,1.641759280926482,1.5688376278218217,1.6771317697766197,1.5299162442480996,-1.1240375462703338
2025-01-27,397.1499938964844,406.6900024414063,389.0,394.7999877929688,58125500.0,412.34999694824216,392.1593988037109,410.0349242558559,383.6384475044417,44.548361792766535,1.320587913670282,1.3729618093920872,1.3943800281051342,1.374174015315016,-1.0786052184680914
2025-01-28,398.0899963378906,400.5899963378906,386.5,396.9100036621094,48910700.0,411.8279968261719,393.55139892578126,407.86311917986217,384.205174909675,44.6980916155979,1.3550752337541785,1.2749434789039864,1.35225372264611,1.389698743749126,-1.3251018118689997
2025-01-29,389.1000061035156,398.5899963378906,384.4800109863281,395.2099914550781,68033600.0,411.1019989013672,394.72859924316407,404.45164407507184,384.39712907413934,47.70346797476081,1.3272892507253882,1.2428063535225513,1.3182158529605843,1.241223430424217,-0.8135627978973207
2025-01-30,400.2799987792969,412.5,384.4100036621094,410.7799987792969,98092900.0,408.30799865722656,396.5105993652344,403.6931631122037,385.01998670963576,52.13394950542076,1.5817744582312725,1.4663201193952653,1.317036192990821,1.425868004248074,-0.0094742609767232
2025-01-31,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83283600.0,407.38599853515626,398.1881994628906,403.85804365607856,385.78783060743496,53.814614006662026,1.4305871067797509,1.5866734970291816,1.6023154101424224,1.4972156280282096,-0.4056241503559903
2025-02-03,383.6799926757813,389.1700134277344,374.3599853515625,386.6799926757813,93732100.0,403.1039978027344,399.0869995117188,400.1893071142063,385.7051702963897,43.06801286786386,1.1878700157711612,1.091440767585219,1.1476881365032674,1.1517085176236457,-0.1261259891208697
2025-02-04,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200.0,399.9179962158203,400.0111993408203,398.7385224489103,385.9602613222207,48.55067629090552,1.1216746722219777,1.1690517096169923,1.2663159566622753,1.292586784273424,-1.1067810727274543
2025-02-05,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300.0,396.2239990234375,400.733999633789,394.9987935359692,385.6547614047898,30.03590046194444,1.2014362952817523,1.0789073083014036,1.1674034737224268,1.0607077630133277,-1.102739136357389
2025-02-06,374.3200073242188,375.3999938964844,363.1799926757813,373.0299987792969,77918200.0,392.4179992675781,401.4275994873047,391.2390142247418,385.2102612447675,32.796165417651,0.9647666185237106,0.8701763454949242,0.9592994219074226,0.9971225034502478,-0.5491490040948922
2025-02-07,361.6199951171875,380.5499877929688,360.3399963378906,370.1900024414063,70298300.0,387.9220001220703,401.6087994384766,385.8537380233683,384.28515276917614,21.747082065489263,0.9183480753390948,0.9529293452773964,0.9114440006144254,0.7873738560647331,-0.7529819024817894
2025-02-10,350.7300109863281,362.7000122070313,350.510009765625,356.2099914550781,77514900.0,383.2800018310547,401.8515997314453,379.4676058348155,382.9692648561233,20.254705927700627,0.6898506878487018,0.6661058935469837,0.7458035938138782,0.6075189548046495,-0.5599373094426573
2025-02-11,328.5,349.3699951171875,325.1000061035156,345.79998779296875,118543400.0,376.3210021972656,401.6569995117188,370.2007684103036,380.8332152539224,18.286344527767756,0.5197035654405981,0.4519116782704933,0.3176317634199008,0.2403764151174857,0.5375781528950129
2025-02-12,336.510009765625,346.3999938964844,329.1199951171875,329.94000244140625,105382700.0,371.0620025634765,401.7293994140625,364.07517592945294,379.0950503328127,23.253195383253043,0.2604787892932829,0.4041880274641178,0.385370677472646,0.3726667378743751,0.1855284375706072
2025-02-13,355.94000244140625,358.69000244140625,342.8500061035156,345.0,89441500.0,366.6280029296875,401.9449993896485,362.5960534770808,378.1870092390321,33.71285638902265,0.5066281021311394,0.6016708002376482,0.6167285321789727,0.6935652233261638,-0.2408998619825635
